Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 16.5% | 000073600 |    0.3932026  |          | 5.850e+04| 5.900e+04|            |            |  1.452e-02 | 5.005e-02 |   3.281e-01  |  4.509e+05  |    4.351e+05   
 16.7% | 000074240 |    0.4303618  | 5.724e+04| 5.863e+04| 5.899e+04|  4.699e-02 |  6.186e-03 |  1.403e-02 | 2.371e-02 |   3.420e-01  |  4.105e+05  |    4.349e+05   
 16.8% | 000074880 |    0.3865792  |          | 5.923e+04| 5.896e+04|            |            |  1.360e-02 | 4.280e-02 |   3.296e-01  |  4.554e+05  |    4.350e+05   
 17.0% | 000075520 |    0.4247422  | 5.693e+04| 5.921e+04| 5.896e+04|  4.709e-02 |  1.248e-02 |  1.387e-02 | 2.698e-02 |   3.331e-01  |  4.131e+05  |    4.349e+05   
 17.1% | 000076160 |    0.3877763  |          | 5.926e+04| 5.895e+04|            |            |  1.854e-02 | 4.932e-02 |   3.194e-01  |  4.509e+05  |    4.350e+05   
 17.2% | 000076800 |    0.4238651  | 5.693e+04| 5.920e+04| 5.902e+04|  4.704e-02 |  6.236e-03 |  1.389e-02 | 2.343e-02 |   3.359e-01  |  4.111e+05  |    4.348e+05   
 17.4% | 000077440 |    0.3789003  |          | 5.928e+04| 5.903e+04|            |            |  1.438e-02 | 3.628e-02 |   3.277e-01  |  4.583e+05  |    4.350e+05   
 17.5% | 000078080 |    0.4187704  | 5.688e+04| 5.930e+04| 5.898e+04|  4.701e-02 |  1.245e-02 |  1.378e-02 | 2.502e-02 |   3.293e-01  |  4.132e+05  |    4.348e+05   
 17.7% | 000078720 |    0.3808032  |          | 5.935e+04| 5.905e+04|            |            |  2.147e-02 | 4.434e-02 |   3.145e-01  |  4.528e+05  |    4.349e+05   
 17.8% | 000079360 |    0.4180630  | 5.696e+04| 5.925e+04| 5.909e+04|  4.698e-02 |  5.926e-03 |  1.354e-02 | 2.442e-02 |   3.295e-01  |  4.110e+05  |    4.348e+05   
 18.0% | 000080000 |    0.3742020  |          | 5.941e+04| 5.913e+04|            |            |  1.998e-02 | 3.711e-02 |   3.166e-01  |  4.576e+05  |    4.349e+05   
 18.1% | 000080640 |    0.4137905  | 5.671e+04| 5.930e+04| 5.904e+04|  4.700e-02 |  1.211e-02 |  1.355e-02 | 2.517e-02 |   3.244e-01  |  4.124e+05  |    4.347e+05   
 18.2% | 000081280 |    0.3751066  |          | 5.938e+04| 5.910e+04|            |            |  2.574e-02 | 4.340e-02 |   3.055e-01  |  4.533e+05  |    4.349e+05   
 18.4% | 000081920 |    0.4128139  | 5.664e+04| 5.931e+04| 5.909e+04|  4.687e-02 |  6.133e-03 |  1.336e-02 | 2.362e-02 |   3.253e-01  |  4.105e+05  |    4.347e+05   
 18.5% | 000082560 |    0.3689059  |          | 5.931e+04| 5.902e+04|            |            |  2.456e-02 | 3.574e-02 |   3.081e-01  |  4.577e+05  |    4.348e+05   
 18.7% | 000083200 |    0.4086874  | 5.660e+04| 5.928e+04| 5.903e+04|  4.707e-02 |  1.218e-02 |  1.355e-02 | 2.432e-02 |   3.201e-01  |  4.117e+05  |    4.347e+05   
 18.8% | 000083840 |    0.3700949  |          | 5.929e+04| 5.903e+04|            |            |  3.123e-02 | 4.084e-02 |   2.975e-01  |  4.530e+05  |    4.348e+05   
 19.0% | 000084480 |    0.4080487  | 5.635e+04| 5.929e+04| 5.904e+04|  4.709e-02 |  6.046e-03 |  1.351e-02 | 2.296e-02 |   3.208e-01  |  4.094e+05  |    4.346e+05   
 19.1% | 000085120 |    0.3639840  |          | 5.930e+04| 5.894e+04|            |            |  3.006e-02 | 3.569e-02 |   2.977e-01  |  4.574e+05  |    4.348e+05   
 19.3% | 000085760 |    0.4040108  | 5.561e+04| 5.935e+04| 5.903e+04|  4.766e-02 |  1.252e-02 |  1.344e-02 | 2.411e-02 |   3.151e-01  |  4.106e+05  |    4.346e+05   
 19.4% | 000086400 |    0.3657030  |          | 5.930e+04| 5.896e+04|            |            |  3.589e-02 | 4.245e-02 |   2.869e-01  |  4.520e+05  |    4.347e+05   
 19.5% | 000087040 |    0.4041981  | 5.603e+04| 5.922e+04| 5.903e+04|  4.829e-02 |  5.959e-03 |  1.344e-02 | 2.391e-02 |   3.149e-01  |  4.075e+05  |    4.345e+05   
 19.7% | 000087680 |    0.3593806  |          | 5.927e+04| 5.900e+04|            |            |  3.303e-02 | 3.648e-02 |   2.894e-01  |  4.567e+05  |    4.347e+05   
 19.8% | 000088320 |    0.4000446  | 5.584e+04| 5.924e+04| 5.898e+04|  4.822e-02 |  1.267e-02 |  1.331e-02 | 2.395e-02 |   3.109e-01  |  4.088e+05  |    4.345e+05   
 20.0% | 000088960 |    0.3595753  |          | 5.932e+04| 5.904e+04|            |            |  3.780e-02 | 4.096e-02 |   2.803e-01  |  4.532e+05  |    4.346e+05   
 20.1% | 000089600 |    0.3996003  | 5.566e+04| 5.924e+04| 5.903e+04|  4.831e-02 |  5.989e-03 |  1.343e-02 | 2.261e-02 |   3.116e-01  |  4.063e+05  |    4.344e+05   
 20.3% | 000090240 |    0.3528452  |          | 5.931e+04| 5.905e+04|            |            |  3.609e-02 | 3.301e-02 |   2.832e-01  |  4.585e+05  |    4.346e+05   
 20.4% | 000090880 |    0.3953254  | 5.529e+04| 5.936e+04| 5.905e+04|  4.876e-02 |  1.269e-02 |  1.323e-02 | 2.531e-02 |   3.044e-01  |  4.078e+05  |    4.344e+05   
 20.5% | 000091520 |    0.3545857  |          | 5.933e+04| 5.905e+04|            |            |  4.264e-02 | 4.160e-02 |   2.699e-01  |  4.530e+05  |    4.345e+05   
 20.7% | 000092160 |    0.3947476  | 5.520e+04| 5.929e+04| 5.904e+04|  4.870e-02 |  6.198e-03 |  1.328e-02 | 2.464e-02 |   3.045e-01  |  4.054e+05  |    4.343e+05   
 20.8% | 000092800 |    0.3484638  |          | 5.933e+04| 5.907e+04|            |            |  4.157e-02 | 3.453e-02 |   2.718e-01  |  4.576e+05  |    4.344e+05   
 21.0% | 000093440 |    0.3908916  | 5.480e+04| 5.929e+04| 5.904e+04|  4.944e-02 |  1.307e-02 |  1.321e-02 | 2.394e-02 |   3.006e-01  |  4.065e+05  |    4.343e+05   
 21.1% | 000094080 |    0.3496401  |          | 5.938e+04| 5.905e+04|            |            |  4.770e-02 | 4.083e-02 |   2.606e-01  |  4.528e+05  |    4.344e+05   
 21.3% | 000094720 |    0.3910101  | 5.501e+04| 5.926e+04| 5.902e+04|  4.972e-02 |  6.010e-03 |  1.309e-02 | 2.198e-02 |   3.026e-01  |  4.034e+05  |    4.342e+05   
 21.4% | 000095360 |    0.3430024  |          | 5.931e+04| 5.906e+04|            |            |  4.566e-02 | 3.228e-02 |   2.645e-01  |  4.582e+05  |    4.343e+05   
 21.6% | 000096000 |    0.3867415  | 5.480e+04| 5.930e+04| 5.901e+04|  4.983e-02 |  1.366e-02 |  1.315e-02 | 2.404e-02 |   2.961e-01  |  4.049e+05  |    4.342e+05   
 21.7% | 000096640 |    0.3443968  |          | 5.934e+04| 5.904e+04|            |            |  5.131e-02 | 3.944e-02 |   2.532e-01  |  4.530e+05  |    4.343e+05   
 21.8% | 000097280 |    0.3856841  | 5.476e+04| 5.929e+04| 5.903e+04|  4.927e-02 |  6.097e-03 |  1.303e-02 | 2.169e-02 |   2.981e-01  |  4.030e+05  |    4.341e+05   
 22.0% | 000097920 |    0.3381490  |          | 5.938e+04| 5.883e+04|            |            |  4.924e-02 | 3.191e-02 |   2.564e-01  |  4.580e+05  |    4.342e+05   
 22.1% | 000098560 |    0.3809775  | 5.468e+04| 5.933e+04| 5.902e+04|  4.923e-02 |  1.364e-02 |  1.305e-02 | 2.395e-02 |   2.911e-01  |  4.050e+05  |    4.340e+05   
 22.3% | 000099200 |    0.3396818  |          | 5.939e+04| 5.901e+04|            |            |  5.541e-02 | 4.164e-02 |   2.422e-01  |  4.526e+05  |    4.341e+05   
 22.4% | 000099840 |    0.3804238  | 5.472e+04| 5.927e+04| 5.899e+04|  4.891e-02 |  6.061e-03 |  1.301e-02 | 2.198e-02 |   2.929e-01  |  4.026e+05  |    4.340e+05   
 22.6% | 000100480 |    0.3334901  |          | 5.934e+04| 5.901e+04|            |            |  5.360e-02 | 3.190e-02 |   2.474e-01  |  4.576e+05  |    4.341e+05   
 22.7% | 000101120 |    0.3763767  | 5.445e+04| 5.935e+04| 5.896e+04|  4.899e-02 |  1.355e-02 |  1.286e-02 | 2.304e-02 |   2.879e-01  |  4.039e+05  |    4.339e+05   
 22.8% | 000101760 |    0.3339445  |          | 5.935e+04| 5.901e+04|            |            |  5.807e-02 | 3.719e-02 |   2.382e-01  |  4.536e+05  |    4.340e+05   
 23.0% | 000102400 |    0.3749590  | 5.435e+04| 5.938e+04| 5.911e+04|  4.868e-02 |  6.180e-03 |  1.279e-02 | 2.196e-02 |   2.879e-01  |  4.025e+05  |    4.338e+05   
 23.1% | 000103040 |    0.3288481  |          | 5.939e+04| 5.902e+04|            |            |  5.638e-02 | 3.247e-02 |   2.395e-01  |  4.572e+05  |    4.339e+05   
 23.3% | 000103680 |    0.3704869  | 5.750e+04| 5.938e+04| 5.906e+04|  4.837e-02 |  1.341e-02 |  1.278e-02 | 2.428e-02 |   2.815e-01  |  4.043e+05  |    4.338e+05   
 23.4% | 000104320 |    0.3298023  |          | 5.938e+04| 5.904e+04|            |            |  6.072e-02 | 3.996e-02 |   2.287e-01  |  4.525e+05  |    4.339e+05   
 23.6% | 000104960 |    0.3698609  | 5.741e+04| 5.932e+04| 5.905e+04|  4.807e-02 |  6.121e-03 |  1.282e-02 | 2.172e-02 |   2.837e-01  |  4.019e+05  |    4.337e+05   
 23.7% | 000105600 |    0.3232545  |          | 5.939e+04| 5.909e+04|            |            |  5.817e-02 | 3.090e-02 |   2.336e-01  |  4.582e+05  |    4.338e+05   
 23.9% | 000106240 |    0.3648176  | 5.744e+04| 5.937e+04| 5.905e+04|  4.749e-02 |  1.255e-02 |  1.269e-02 | 2.305e-02 |   2.781e-01  |  4.044e+05  |    4.337e+05   
 24.0% | 000106880 |    0.3249855  |          | 5.933e+04| 5.902e+04|            |            |  6.404e-02 | 3.873e-02 |   2.217e-01  |  4.523e+05  |    4.338e+05   
 24.1% | 000107520 |    0.3652629  | 5.716e+04| 5.928e+04| 5.901e+04|  4.821e-02 |  6.357e-03 |  1.247e-02 | 2.266e-02 |   2.784e-01  |  4.009e+05  |    4.336e+05   
 24.3% | 000108160 |    0.3192644  |          | 5.933e+04| 5.902e+04|            |            |  6.167e-02 | 3.252e-02 |   2.246e-01  |  4.569e+05  |    4.337e+05   
 24.4% | 000108800 |    0.3607443  | 5.684e+04| 5.932e+04| 5.903e+04|  4.789e-02 |  1.232e-02 |  1.239e-02 | 2.267e-02 |   2.743e-01  |  4.029e+05  |    4.336e+05   
 24.6% | 000109440 |    0.3203538  |          | 5.940e+04| 5.901e+04|            |            |  6.619e-02 | 3.847e-02 |   2.152e-01  |  4.519e+05  |    4.336e+05   
 24.7% | 000110080 |    0.3610976  | 5.687e+04| 5.924e+04| 5.903e+04|  4.842e-02 |  5.876e-03 |  1.237e-02 | 2.093e-02 |   2.758e-01  |  3.994e+05  |    4.335e+05   
 24.9% | 000110720 |    0.3136774  |          | 5.930e+04| 5.905e+04|            |            |  6.286e-02 | 2.973e-02 |   2.206e-01  |  4.581e+05  |    4.336e+05   
 25.0% | 000111360 |    0.3563849  | 5.672e+04| 5.933e+04| 5.901e+04|  4.836e-02 |  1.294e-02 |  1.232e-02 | 2.264e-02 |   2.695e-01  |  4.016e+05  |    4.334e+05   
 25.1% | 000112000 |    0.3151193  |          | 5.935e+04| 5.901e+04|            |            |  6.841e-02 | 3.786e-02 |   2.084e-01  |  4.525e+05  |    4.335e+05   
 25.3% | 000112640 |    0.3561251  | 5.642e+04| 5.930e+04| 5.901e+04|  4.838e-02 |  6.105e-03 |  1.231e-02 | 2.169e-02 |   2.702e-01  |  3.988e+05  |    4.334e+05   
 25.4% | 000113280 |    0.3089627  |          | 5.935e+04| 5.902e+04|            |            |  6.672e-02 | 3.008e-02 |   2.116e-01  |  4.580e+05  |    4.335e+05   
 25.6% | 000113920 |    0.3525946  | 5.625e+04| 5.932e+04| 5.897e+04|  4.854e-02 |  1.277e-02 |  1.233e-02 | 2.351e-02 |   2.647e-01  |  3.998e+05  |    4.333e+05   
 25.7% | 000114560 |    0.3099638  |          | 5.926e+04| 5.900e+04|            |            |  7.097e-02 | 3.586e-02 |   2.027e-01  |  4.530e+05  |    4.334e+05   
 25.9% | 000115200 |    0.3519916  | 5.609e+04| 5.928e+04| 5.902e+04|  4.874e-02 |  6.040e-03 |  1.220e-02 | 2.412e-02 |   2.634e-01  |  3.974e+05  |    4.332e+05   
 26.0% | 000115840 |    0.3045955  |          | 5.934e+04| 5.896e+04|            |            |  6.994e-02 | 3.001e-02 |   2.041e-01  |  4.574e+05  |    4.333e+05   
 26.1% | 000116480 |    0.3481147  | 5.599e+04| 5.930e+04| 5.903e+04|  4.905e-02 |  1.302e-02 |  1.214e-02 | 2.721e-02 |   2.562e-01  |  3.987e+05  |    4.332e+05   
 26.3% | 000117120 |    0.3057600  |          | 5.932e+04| 5.903e+04|            |            |  7.462e-02 | 3.614e-02 |   1.945e-01  |  4.521e+05  |    4.332e+05   
 26.4% | 000117760 |    0.3474152  | 5.576e+04| 5.927e+04| 5.905e+04|  4.876e-02 |  6.511e-03 |  1.308e-02 | 2.526e-02 |   2.568e-01  |  3.964e+05  |    4.331e+05   
 26.6% | 000118400 |    0.2996376  |          | 5.934e+04| 5.902e+04|            |            |  7.293e-02 | 2.918e-02 |   1.970e-01  |  4.578e+05  |    4.332e+05   
 26.7% | 000119040 |    0.3430057  | 5.531e+04| 5.929e+04| 5.894e+04|  4.820e-02 |  1.365e-02 |  1.618e-02 | 2.731e-02 |   2.478e-01  |  3.983e+05  |    4.330e+05   
 26.9% | 000119680 |    0.3008689  |          | 5.925e+04| 5.892e+04|            |            |  7.785e-02 | 3.559e-02 |   1.870e-01  |  4.524e+05  |    4.331e+05   
 27.0% | 000120320 |    0.3413563  | 5.529e+04| 5.924e+04| 5.893e+04|  4.700e-02 |  6.229e-03 |  1.861e-02 | 2.579e-02 |   2.464e-01  |  3.971e+05  |    4.329e+05   
 27.2% | 000120960 |    0.2948760  |          | 5.927e+04| 5.899e+04|            |            |  7.652e-02 | 2.947e-02 |   1.883e-01  |  4.579e+05  |    4.330e+05   
 27.3% | 000121600 |    0.3371237  | 5.521e+04| 5.933e+04| 5.898e+04|  4.717e-02 |  1.251e-02 |  2.080e-02 | 2.866e-02 |   2.370e-01  |  3.990e+05  |    4.329e+05   
 27.4% | 000122240 |    0.2968546  |          | 5.928e+04| 5.895e+04|            |            |  8.233e-02 | 3.731e-02 |   1.767e-01  |  4.513e+05  |    4.330e+05   
 27.6% | 000122880 |    0.3367845  | 5.514e+04| 5.927e+04| 5.896e+04|  4.710e-02 |  6.209e-03 |  2.266e-02 | 2.562e-02 |   2.380e-01  |  3.962e+05  |    4.328e+05   
 27.7% | 000123520 |    0.2900943  |          | 5.927e+04| 5.888e+04|            |            |  8.028e-02 | 2.753e-02 |   1.818e-01  |  4.582e+05  |    4.329e+05   
 27.9% | 000124160 |    0.3325433  | 5.518e+04| 5.930e+04| 5.895e+04|  4.701e-02 |  1.288e-02 |  2.527e-02 | 2.802e-02 |   2.287e-01  |  3.981e+05  |    4.328e+05   
 28.0% | 000124800 |    0.2917484  |          | 5.925e+04| 5.886e+04|            |            |  8.598e-02 | 3.503e-02 |   1.703e-01  |  4.520e+05  |    4.328e+05   
 28.2% | 000125440 |    0.3318693  | 5.469e+04| 5.922e+04| 5.892e+04|  4.645e-02 |  5.848e-03 |  2.714e-02 | 2.491e-02 |   2.299e-01  |  3.957e+05  |    4.327e+05   
 28.3% | 000126080 |    0.2851566  |          | 5.931e+04| 5.897e+04|            |            |  8.413e-02 | 2.697e-02 |   1.735e-01  |  4.587e+05  |    4.328e+05   
 28.4% | 000126720 |    0.3278763  | 5.353e+04| 5.926e+04| 5.893e+04|  4.649e-02 |  1.256e-02 |  2.967e-02 | 2.677e-02 |   2.214e-01  |  3.974e+05  |    4.326e+05   
 28.6% | 000127360 |    0.2861773  |          | 5.929e+04| 5.896e+04|            |            |  8.989e-02 | 3.340e-02 |   1.624e-01  |  4.534e+05  |    4.327e+05   
 28.7% | 000128000 |    0.3263691  | 5.365e+04| 5.925e+04| 5.898e+04|  4.575e-02 |  6.649e-03 |  3.298e-02 | 2.624e-02 |   2.179e-01  |  3.960e+05  |    4.326e+05   
 28.9% | 000128640 |    0.2815125  |          | 5.934e+04| 5.900e+04|            |            |  8.940e-02 | 2.861e-02 |   1.629e-01  |  4.573e+05  |    4.326e+05   
 29.0% | 000129280 |    0.3222781  | 5.237e+04| 5.924e+04| 5.902e+04|  4.551e-02 |  1.227e-02 |  3.535e-02 | 2.561e-02 |   2.123e-01  |  3.978e+05  |    4.325e+05   
 29.2% | 000129920 |    0.2833880  |          | 5.940e+04| 5.903e+04|            |            |  9.405e-02 | 3.655e-02 |   1.523e-01  |  4.506e+05  |    4.326e+05   
 29.3% | 000130560 |    0.3214653  | 5.294e+04| 5.922e+04| 5.907e+04|  4.519e-02 |  5.981e-03 |  3.629e-02 | 2.374e-02 |   2.127e-01  |  3.956e+05  |    4.324e+05   
 29.5% | 000131200 |    0.2776856  |          | 5.940e+04| 5.903e+04|            |            |  9.219e-02 | 2.889e-02 |   1.561e-01  |  4.561e+05  |    4.325e+05   
 29.6% | 000131840 |    0.3174194  | 5.310e+04| 5.936e+04| 5.904e+04|  4.529e-02 |  1.187e-02 |  3.771e-02 | 2.542e-02 |   2.055e-01  |  3.974e+05  |    4.324e+05   
 29.7% | 000132480 |    0.2791509  |          | 5.937e+04| 5.905e+04|            |            |  9.635e-02 | 3.539e-02 |   1.469e-01  |  4.500e+05  |    4.324e+05   
 29.9% | 000133120 |    0.3168745  | 5.316e+04| 5.922e+04| 5.892e+04|  4.470e-02 |  6.296e-03 |  3.937e-02 | 2.324e-02 |   2.061e-01  |  3.948e+05  |    4.323e+05   
 30.0% | 000133760 |    0.2723568  |          | 5.928e+04| 5.896e+04|            |            |  9.388e-02 | 2.660e-02 |   1.513e-01  |  4.575e+05  |    4.324e+05   
 30.2% | 000134400 |    0.3125590  | 5.411e+04| 5.932e+04| 5.904e+04|  4.482e-02 |  1.199e-02 |  4.054e-02 | 2.676e-02 |   1.970e-01  |  3.970e+05  |    4.323e+05   
 30.3% | 000135040 |    0.2744956  |          | 5.930e+04| 5.889e+04|            |            |  9.945e-02 | 3.638e-02 |   1.382e-01  |  4.502e+05  |    4.323e+05   
 30.5% | 000135680 |    0.3123990  | 5.368e+04| 5.924e+04| 5.899e+04|  4.469e-02 |  5.987e-03 |  4.154e-02 | 2.501e-02 |   1.977e-01  |  3.940e+05  |    4.322e+05   
 30.6% | 000136320 |    0.2679800  |          | 5.933e+04| 5.902e+04|            |            |  9.752e-02 | 2.671e-02 |   1.432e-01  |  4.574e+05  |    4.323e+05   
 30.7% | 000136960 |    0.3082902  | 5.369e+04| 5.926e+04| 5.897e+04|  4.453e-02 |  1.222e-02 |  4.386e-02 | 2.558e-02 |   1.909e-01  |  3.959e+05  |    4.321e+05   
 30.9% | 000137600 |    0.2688906  |          | 5.935e+04| 5.904e+04|            |            |  1.021e-01 | 3.252e-02 |   1.337e-01  |  4.520e+05  |    4.322e+05   
 31.0% | 000138240 |    0.3068583  | 5.395e+04| 5.930e+04| 5.901e+04|  4.379e-02 |  5.978e-03 |  4.613e-02 | 2.447e-02 |   1.890e-01  |  3.945e+05  |    4.321e+05   
 31.2% | 000138880 |    0.2640220  |          | 5.930e+04| 5.903e+04|            |            |  1.015e-01 | 2.692e-02 |   1.351e-01  |  4.566e+05  |    4.321e+05   
 31.3% | 000139520 |    0.3032371  | 5.627e+04| 5.936e+04| 5.903e+04|  4.423e-02 |  1.182e-02 |  4.729e-02 | 2.628e-02 |   1.820e-01  |  3.959e+05  |    4.320e+05   
 31.5% | 000140160 |    0.2658511  |          | 5.937e+04| 5.904e+04|            |            |  1.059e-01 | 2.606e-02 |   1.334e-01  |  4.497e+05  |    4.321e+05   
 31.6% | 000140800 |    0.3023885  | 5.611e+04| 5.936e+04| 5.900e+04|  4.357e-02 |  6.326e-03 |  4.874e-02 | 2.433e-02 |   1.824e-01  |  3.937e+05  |    4.319e+05   
 31.8% | 000141440 |    0.2599392  |          | 5.933e+04| 5.900e+04|            |            |  1.031e-01 | 2.329e-02 |   1.330e-01  |  4.560e+05  |    4.320e+05   
 31.9% | 000142080 |    0.2982605  | 5.592e+04| 5.927e+04| 5.904e+04|  4.331e-02 |  1.148e-02 |  4.992e-02 | 2.575e-02 |   1.759e-01  |  3.958e+05  |    4.319e+05   
 32.0% | 000142720 |    0.2615058  |          | 5.933e+04| 5.901e+04|            |            |  1.073e-01 | 2.067e-02 |   1.331e-01  |  4.495e+05  |    4.320e+05   
 32.2% | 000143360 |    0.2971441  | 5.605e+04| 5.937e+04| 5.907e+04|  4.274e-02 |  5.920e-03 |  5.089e-02 | 2.353e-02 |   1.766e-01  |  3.939e+05  |    4.318e+05   
 32.3% | 000144000 |    0.2571711  |          | 5.933e+04| 5.904e+04|            |            |  1.052e-01 | 2.016e-02 |   1.313e-01  |  4.532e+05  |    4.319e+05   
 32.5% | 000144640 |    0.2937959  | 5.558e+04| 5.936e+04| 5.901e+04|  4.284e-02 |  1.104e-02 |  5.114e-02 | 2.553e-02 |   1.709e-01  |  3.950e+05  |    4.318e+05   
 32.6% | 000145280 |    0.2584804  |          | 5.934e+04| 5.904e+04|            |            |  1.073e-01 | 2.132e-02 |   1.294e-01  |  4.471e+05  |    4.318e+05   
 32.8% | 000145920 |    0.2928671  | 5.559e+04| 5.936e+04| 5.903e+04|  4.256e-02 |  6.230e-03 |  5.054e-02 | 2.235e-02 |   1.740e-01  |  3.929e+05  |    4.317e+05   
 32.9% | 000146560 |    0.2519011  |          | 5.935e+04| 5.890e+04|            |            |  1.029e-01 | 2.068e-02 |   1.278e-01  |  4.549e+05  |    4.318e+05   
 33.0% | 000147200 |    0.2890020  | 5.528e+04| 5.935e+04| 5.906e+04|  4.238e-02 |  1.111e-02 |  5.059e-02 | 2.522e-02 |   1.673e-01  |  3.948e+05  |    4.316e+05   
 33.2% | 000147840 |    0.2528515  |          | 5.934e+04| 5.897e+04|            |            |  1.063e-01 | 1.964e-02 |   1.264e-01  |  4.493e+05  |    4.317e+05   
 33.3% | 000148480 |    0.2890659  | 5.499e+04| 5.930e+04| 5.893e+04|  4.287e-02 |  5.795e-03 |  4.989e-02 | 2.406e-02 |   1.689e-01  |  3.913e+05  |    4.316e+05   
 33.5% | 000149120 |    0.2494856  |          | 5.936e+04| 5.895e+04|            |            |  1.037e-01 | 2.055e-02 |   1.247e-01  |  4.515e+05  |    4.316e+05   
 33.6% | 000149760 |    0.2857541  | 5.503e+04| 5.931e+04| 5.898e+04|  4.302e-02 |  1.106e-02 |  4.860e-02 | 2.547e-02 |   1.653e-01  |  3.925e+05  |    4.315e+05   
 33.8% | 000150400 |    0.2484116  |          | 5.935e+04| 5.901e+04|            |            |  1.051e-01 | 1.982e-02 |   1.230e-01  |  4.495e+05  |    4.316e+05   
 33.9% | 000151040 |    0.2848317  | 5.482e+04| 5.932e+04| 5.902e+04|  4.292e-02 |  6.271e-03 |  4.903e-02 | 2.432e-02 |   1.652e-01  |  3.903e+05  |    4.314e+05   
 34.1% | 000151680 |    0.2445274  |          | 5.907e+04| 5.904e+04|            |            |  1.026e-01 | 1.956e-02 |   1.219e-01  |  4.527e+05  |    4.315e+05   
 34.2% | 000152320 |    0.2819025  | 5.422e+04| 5.908e+04| 5.908e+04|  4.310e-02 |  1.149e-02 |  4.864e-02 | 2.386e-02 |   1.630e-01  |  3.910e+05  |    4.314e+05   
 34.3% | 000152960 |    0.2439982  |          | 5.906e+04| 5.899e+04|            |            |  1.036e-01 | 1.959e-02 |   1.203e-01  |  4.497e+05  |    4.314e+05   
 34.5% | 000153600 |    0.2812758  | 5.422e+04| 5.907e+04| 5.904e+04|  4.283e-02 |  6.422e-03 |  4.926e-02 | 2.153e-02 |   1.643e-01  |  3.884e+05  |    4.313e+05   
 34.6% | 000154240 |    0.2399711  |          | 5.908e+04| 5.901e+04|            |            |  1.017e-01 | 1.965e-02 |   1.181e-01  |  4.533e+05  |    4.313e+05   
 34.8% | 000154880 |    0.2776960  | 5.435e+04| 5.908e+04| 5.896e+04|  4.292e-02 |  1.147e-02 |  4.842e-02 | 2.661e-02 |   1.564e-01  |  3.900e+05  |    4.312e+05   
 34.9% | 000155520 |    0.2413036  |          | 5.904e+04| 5.898e+04|            |            |  1.045e-01 | 1.949e-02 |   1.168e-01  |  4.468e+05  |    4.313e+05   
 35.1% | 000156160 |    0.2762725  | 5.341e+04| 5.906e+04| 5.905e+04|  4.215e-02 |  6.107e-03 |  4.908e-02 | 2.273e-02 |   1.589e-01  |  3.886e+05  |    4.311e+05   
 35.2% | 000156800 |    0.2364798  |          | 5.902e+04| 5.900e+04|            |            |  1.012e-01 | 1.947e-02 |   1.153e-01  |  4.520e+05  |    4.312e+05   
 35.3% | 000157440 |    0.2730818  | 5.434e+04| 5.908e+04| 5.894e+04|  4.273e-02 |  1.106e-02 |  4.753e-02 | 2.518e-02 |   1.543e-01  |  3.896e+05  |    4.311e+05   
 35.5% | 000158080 |    0.2366441  |          | 5.902e+04| 5.896e+04|            |            |  1.034e-01 | 1.887e-02 |   1.139e-01  |  4.476e+05  |    4.311e+05   
 35.6% | 000158720 |    0.2729018  | 5.451e+04| 5.901e+04| 5.893e+04|  4.267e-02 |  6.059e-03 |  4.751e-02 | 2.335e-02 |   1.560e-01  |  3.864e+05  |    4.310e+05   
 35.8% | 000159360 |    0.2317352  |          | 5.904e+04| 5.904e+04|            |            |  9.989e-02 | 1.917e-02 |   1.122e-01  |  4.531e+05  |    4.310e+05   
 35.9% | 000160000 |    0.2695526  | 5.406e+04| 5.908e+04| 5.895e+04|  4.321e-02 |  1.146e-02 |  4.710e-02 | 2.406e-02 |   1.519e-01  |  3.878e+05  |    4.309e+05   
 36.1% | 000160640 |    0.2324547  |          | 5.901e+04| 5.898e+04|            |            |  1.024e-01 | 1.895e-02 |   1.107e-01  |  4.476e+05  |    4.310e+05   
 36.2% | 000161280 |    0.2698129  | 5.399e+04| 5.909e+04| 5.897e+04|  4.378e-02 |  5.579e-03 |  4.602e-02 | 2.264e-02 |   1.540e-01  |  3.839e+05  |    4.308e+05   
