Timestamp,GPU
1744566906,1531238373
1744566907,1531238373
1744566908,1531238373
1744566909,1531238373
1744566910,1531238373
1744566911,1531238373
1744566912,1531238373
1744566913,1531238373
1744566914,1531238373
1744566916,1531238373
1744566917,1531238373
1744566918,1531238375
1744566919,1531238376
1744566920,1531238377
1744566921,1531238378
1744566922,1531238379
1744566923,1531238380
1744566924,1531238381
1744566925,1531238382
1744566927,1531238383
1744566928,1531238384
1744566929,1531238385
1744566930,1531238386
1744566931,1531238388
1744566932,1531238389
1744566933,1531238390
1744566934,1531238391
1744566935,1531238392
1744566936,1531238393
1744566937,1531238394
1744566939,1531238395
1744566940,1531238396
1744566941,1531238397
1744566942,1531238398
1744566943,1531238399
1744566944,1531238400
1744566945,1531238401
1744566946,1531238402
1744566947,1531238404
1744566948,1531238405
1744566949,1531238406
1744566951,1531238407
1744566952,1531238408
1744566953,1531238409
1744566954,1531238410
1744566955,1531238411
1744566956,1531238412
1744566957,1531238413
1744566958,1531238414
1744566959,1531238415
1744566960,1531238416
1744566962,1531238417
1744566963,1531238418
1744566964,1531238419
1744566965,1531238421
1744566966,1531238422
1744566967,1531238423
1744566968,1531238424
1744566969,1531238425
1744566970,1531238426
1744566971,1531238427
1744566972,1531238428
1744566974,1531238429
1744566975,1531238430
1744566976,1531238431
1744566977,1531238432
1744566978,1531238433
1744566979,1531238434
1744566980,1531238435
1744566981,1531238437
1744566982,1531238438
1744566983,1531238439
1744566984,1531238440
1744566986,1531238441
1744566987,1531238442
1744566988,1531238443
1744566989,1531238444
1744566990,1531238445
1744566991,1531238446
1744566992,1531238447
1744566993,1531238448
1744566994,1531238449
1744566995,1531238450
1744566996,1531238451
1744566998,1531238452
1744566999,1531238454
1744567000,1531238455
1744567001,1531238456
1744567002,1531238457
1744567003,1531238458
1744567004,1531238459
1744567005,1531238460
1744567006,1531238461
1744567007,1531238462
1744567009,1531238463
1744567010,1531238464
1744567011,1531238465
1744567012,1531238466
1744567013,1531238467
1744567014,1531238468
1744567015,1531238469
1744567016,1531238471
1744567017,1531238472
1744567018,1531238473
1744567019,1531238474
1744567021,1531238475
1744567022,1531238476
1744567023,1531238477
1744567024,1531238478
1744567025,1531238479
1744567026,1531238480
1744567027,1531238481
1744567028,1531238482
1744567029,1531238483
1744567030,1531238484
1744567031,1531238485
1744567033,1531238487
1744567034,1531238488
1744567035,1531238489
1744567036,1531238490
1744567037,1531238491
1744567038,1531238492
1744567039,1531238493
1744567040,1531238494
1744567041,1531238495
1744567042,1531238496
1744567043,1531238497
1744567045,1531238498
1744567046,1531238499
1744567047,1531238500
1744567048,1531238501
1744567049,1531238502
1744567050,1531238504
1744567051,1531238505
1744567052,1531238506
1744567053,1531238507
1744567054,1531238508
1744567056,1531238509
1744567057,1531238510
1744567058,1531238511
1744567059,1531238512
1744567060,1531238513
1744567061,1531238514
1744567062,1531238515
1744567063,1531238516
1744567064,1531238517
1744567065,1531238518
1744567066,1531238520
1744567068,1531238526
1744567069,1531238526
1744567070,1531238526
1744567071,1531238526
1744567072,1531238526
1744567073,1531238526
1744567074,1531238526
1744567075,1531238526
1744567076,1531238526
