Timestamp,gpu0_sclk_avg,gpu0_sclk_max,gpu0_sclk_min,all_gpu_sclk_avg,all_gpu_sclk_min,all_gpu_sclk_max,gpu0_mclk,all_gpu_mclk_avg,all_gpu_mclk_min,all_gpu_mclk_max,gpu0_power,all_gpu_power_avg,all_gpu_power_min,all_gpu_power_max,all_gpu_power_total,gpu0_temp
1743616512,133.25,144,131,133.25,131,144,900,900.0,900,900,119,119.0,119,119,119,43
1743616514,132.0,134,131,132.0,131,134,900,900.0,900,900,120,120.0,120,120,120,43
1743616515,131.875,133,131,131.875,131,133,900,900.0,900,900,121,121.0,121,121,121,43
1743616516,131.75,132,131,131.75,131,132,900,900.0,900,900,120,120.0,120,120,120,43
1743616517,131.75,132,131,131.75,131,132,900,900.0,900,900,120,120.0,120,120,120,43
1743616518,131.75,132,131,131.75,131,132,900,900.0,900,900,120,120.0,120,120,120,43
1743616519,131.75,132,131,131.75,131,132,900,900.0,900,900,120,120.0,120,120,120,43
1743616521,131.875,133,131,131.875,131,133,900,900.0,900,900,119,119.0,119,119,119,43
1743616522,131.75,132,131,131.75,131,132,900,900.0,900,900,120,120.0,120,120,120,43
1743616523,131.75,132,131,131.75,131,132,900,900.0,900,900,121,121.0,121,121,121,43
1743616524,657.875,664,650,657.875,650,664,1018,1018.0,1018,1018,313,313.0,313,313,313,43
1743616525,2037.0,2058,2017,2037.0,2017,2058,1500,1500.0,1500,1500,904,904.0,904,904,904,55
1743616527,2037.375,2059,2017,2037.375,2017,2059,1500,1500.0,1500,1500,907,907.0,907,907,907,61
1743616528,2037.75,2060,2017,2037.75,2017,2060,1500,1500.0,1500,1500,906,906.0,906,906,906,63
1743616529,2037.625,2060,2017,2037.625,2017,2060,1500,1500.0,1500,1500,909,909.0,909,909,909,64
1743616530,2038.125,2061,2017,2038.125,2017,2061,1500,1500.0,1500,1500,909,909.0,909,909,909,65
1743616531,2037.875,2060,2018,2037.875,2018,2060,1500,1500.0,1500,1500,913,913.0,913,913,913,66
1743616532,2038.0,2060,2017,2038.0,2017,2060,1500,1500.0,1500,1500,912,912.0,912,912,912,67
1743616534,2038.75,2061,2018,2038.75,2018,2061,1500,1500.0,1500,1500,913,913.0,913,913,913,68
1743616535,2038.25,2060,2017,2038.25,2017,2060,1500,1500.0,1500,1500,916,916.0,916,916,916,69
1743616536,255.0,257,251,255.0,251,257,1497,1497.0,1497,1497,227,227.0,227,227,227,66
1743616537,131.75,132,131,131.75,131,132,901,901.0,901,901,126,126.0,126,126,126,55
1743616538,131.75,132,131,131.75,131,132,900,900.0,900,900,125,125.0,125,125,125,51
1743616540,132.125,135,131,132.125,131,135,900,900.0,900,900,125,125.0,125,125,125,49
1743616541,131.875,133,131,131.875,131,133,900,900.0,900,900,124,124.0,124,124,124,48
1743616542,131.875,133,131,131.875,131,133,900,900.0,900,900,124,124.0,124,124,124,48
1743616543,131.625,132,131,131.625,131,132,900,900.0,900,900,124,124.0,124,124,124,47
1743616544,131.75,132,131,131.75,131,132,900,900.0,900,900,123,123.0,123,123,123,47
1743616545,131.625,132,131,131.625,131,132,900,900.0,900,900,123,123.0,123,123,123,46
