Timestamp,GPU
1744658104,2610626338
1744658106,2610626338
1744658107,2610626338
1744658108,2610626338
1744658109,2610626338
1744658110,2610626338
1744658111,2610626338
1744658112,2610626338
1744658113,2610626338
1744658114,2610626338
1744658115,2610626338
1744658117,2610633575
1744658118,2610650971
1744658119,2610668381
1744658120,2610685771
1744658121,2610703161
1744658122,2610720542
1744658123,2610737928
1744658124,2610755493
1744658125,2610772887
1744658126,2610790268
1744658127,2610807671
1744658129,2610825082
1744658130,2610842464
1744658131,2610859870
1744658132,2610877291
1744658133,2610894717
1744658134,2610912191
1744658135,2610929721
1744658136,2610947110
1744658137,2610964490
1744658138,2610981870
1744658140,2610999276
1744658141,2611016664
1744658142,2611034053
1744658143,2611051468
1744658144,2611068847
1744658145,2611086228
1744658146,2611103642
1744658147,2611121042
1744658148,2611138431
1744658149,2611155853
1744658150,2611173259
1744658152,2611190648
1744658153,2611208040
1744658154,2611225430
1744658155,2611242808
1744658156,2611260198
1744658157,2611277591
1744658158,2611295012
1744658159,2611312398
1744658160,2611329772
1744658161,2611347150
1744658162,2611364525
1744658164,2611381924
1744658165,2611399448
1744658166,2611417022
1744658167,2611434402
1744658168,2611451798
1744658169,2611469172
1744658170,2611486547
1744658171,2611503908
1744658172,2611521269
1744658173,2611538632
1744658174,2611556033
1744658176,2611573409
1744658177,2611590783
1744658178,2611608156
1744658179,2611625532
1744658180,2611642907
1744658181,2611660316
1744658182,2611677717
1744658183,2611695273
1744658184,2611712657
1744658185,2611730040
1744658186,2611747416
1744658188,2611764791
1744658189,2611782165
1744658190,2611799575
1744658191,2611816965
1744658192,2611834350
1744658193,2611851762
1744658194,2611869162
1744658195,2611886603
1744658196,2611904127
1744658197,2611921529
1744658199,2611938915
1744658200,2611956300
1744658201,2611973689
1744658202,2611991083
1744658203,2612008470
1744658204,2612025881
1744658205,2612043281
1744658206,2612060699
1744658207,2612078103
1744658208,2612095492
1744658209,2612112920
1744658211,2612130333
1744658212,2612147722
1744658213,2612165141
1744658214,2612182532
1744658215,2612199915
1744658216,2612217294
1744658217,2612234666
1744658218,2612252044
1744658219,2612269422
1744658220,2612286808
1744658221,2612304186
1744658223,2612321561
1744658224,2612338970
1744658225,2612356529
1744658226,2612373930
1744658227,2612391370
1744658228,2612408812
1744658229,2612426194
1744658230,2612443564
1744658231,2612460931
1744658232,2612478352
1744658233,2612495732
1744658235,2612513284
1744658236,2612530690
1744658237,2612548095
1744658238,2612565475
1744658239,2612582849
1744658240,2612600210
1744658241,2612617605
1744658242,2612635155
1744658243,2612652671
1744658244,2612670218
1744658246,2612687605
1744658247,2612704968
1744658248,2612722335
1744658249,2612739732
1744658250,2612757110
1744658251,2612774512
1744658252,2612791895
1744658253,2612809277
1744658254,2612826654
1744658255,2612844068
1744658256,2612861481
1744658258,2612878902
1744658259,2612896343
1744658260,2612913768
1744658261,2612917450
1744658262,2612917450
1744658263,2612917450
1744658264,2612917450
1744658265,2612917450
1744658266,2612917450
1744658267,2612917450
1744658268,2612917450
1744658270,2612917450
