Timestamp,GPU
1743774352,1142993575
1743774353,1142993575
1743774354,1142993575
1743774355,1142993575
1743774356,1142993575
1743774357,1142993575
1743774358,1142993575
1743774359,1142993575
1743774360,1142993575
1743774362,1142993575
1743774363,1142993575
1743774364,1142996955
1743774365,1143005687
1743774366,1143014344
1743774367,1143023002
1743774368,1143031653
1743774369,1143036938
1743774370,1143036938
1743774371,1143036938
1743774372,1143036938
1743774374,1143036938
1743774375,1143036938
1743774376,1143036938
1743774377,1143036938
1743774378,1143036938
