Timestamp,GPU
1743880068,2376664033
1743880069,2376664033
1743880070,2376664033
1743880071,2376664033
1743880072,2376664033
1743880073,2376664033
1743880075,2376664033
1743880076,2376664033
1743880077,2376664033
1743880078,2376664033
1743880079,2376664033
1743880080,2376682168
1743880081,2376748651
1743880082,2376806798
1743880083,2376862170
1743880084,2376913601
1743880085,2376964008
1743880087,2377014437
1743880088,2377064785
1743880089,2377115163
1743880090,2377165578
1743880091,2377216001
1743880092,2377266356
1743880093,2377316760
1743880094,2377367188
1743880095,2377417799
1743880096,2377468382
1743880098,2377518832
1743880099,2377569266
1743880100,2377615037
1743880101,2377671708
1743880102,2377729112
1743880103,2377786144
1743880104,2377843190
1743880105,2377900296
1743880106,2377956392
1743880107,2378009743
1743880108,2378063064
1743880110,2378116363
1743880111,2378167965
1743880112,2378218029
1743880113,2378268041
1743880114,2378318130
1743880115,2378368183
1743880116,2378418190
1743880117,2378468208
1743880118,2378518217
1743880119,2378563543
1743880120,2378623582
1743880122,2378680771
1743880123,2378735106
1743880124,2378789433
1743880125,2378843516
1743880126,2378897740
1743880127,2378951944
1743880128,2379004925
1743880129,2379055764
1743880130,2379106651
1743880131,2379157433
1743880133,2379208193
1743880134,2379258641
1743880135,2379309113
1743880136,2379359598
1743880137,2379410015
1743880138,2379460444
1743880139,2379510505
1743880140,2379565390
1743880141,2379619611
1743880142,2379673499
1743880143,2379727164
1743880145,2379780918
1743880146,2379834799
1743880147,2379888425
1743880148,2379941995
1743880149,2379995699
1743880150,2380046423
1743880151,2380096825
1743880152,2380147244
1743880153,2380197638
1743880154,2380248046
1743880155,2380299203
1743880157,2380350018
1743880158,2380400396
1743880159,2380450807
1743880160,2380500060
1743880161,2380555250
1743880162,2380609536
1743880163,2380663625
1743880164,2380717736
1743880165,2380769003
1743880166,2380819744
1743880168,2380870476
1743880169,2380921232
1743880170,2380971980
1743880171,2381022756
1743880172,2381073657
1743880173,2381124466
1743880174,2381175259
1743880175,2381226101
1743880176,2381276891
1743880177,2381327651
1743880178,2381378427
1743880180,2381430954
1743880181,2381486782
1743880182,2381538934
1743880183,2381590541
1743880184,2381642125
1743880185,2381693708
1743880186,2381745199
1743880187,2381796724
1743880188,2381848217
1743880189,2381899702
1743880190,2381951302
1743880192,2382002769
1743880193,2382054352
1743880194,2382105860
1743880195,2382157410
1743880196,2382208785
1743880197,2382259921
1743880198,2382311045
1743880199,2382366531
1743880200,2382420544
1743880201,2382474333
1743880203,2382528414
1743880204,2382582398
1743880205,2382636487
1743880206,2382688508
1743880207,2382739251
1743880208,2382790019
1743880209,2382840795
1743880210,2382891568
1743880211,2382942356
1743880212,2382993127
1743880213,2383043945
1743880215,2383094775
1743880216,2383146259
1743880217,2383197363
1743880218,2383248173
1743880219,2383301902
1743880220,2383357656
1743880221,2383410089
1743880222,2383460737
1743880223,2383511454
1743880224,2383562178
1743880225,2383612930
1743880227,2383663697
1743880228,2383714504
1743880229,2383765330
1743880230,2383816126
1743880231,2383866902
1743880232,2383917755
1743880233,2383968579
1743880234,2384019390
1743880235,2384070130
1743880236,2384120907
1743880238,2384171750
1743880239,2384224058
1743880240,2384279612
1743880241,2384332047
1743880242,2384383117
1743880243,2384433630
1743880244,2384484347
1743880245,2384535085
1743880246,2384585882
1743880247,2384636740
1743880248,2384687365
1743880250,2384738216
1743880251,2384789029
1743880252,2384839790
1743880253,2384890418
1743880254,2384941219
1743880255,2384991977
1743880256,2385042666
1743880257,2385093404
1743880258,2385144608
1743880259,2385199124
1743880260,2385252963
1743880262,2385304072
1743880263,2385355322
1743880264,2385406555
1743880265,2385457726
1743880266,2385508998
1743880267,2385560162
1743880268,2385611307
1743880269,2385662427
1743880270,2385713596
1743880271,2385764670
1743880272,2385815893
1743880274,2385867031
1743880275,2385918155
1743880276,2385969233
1743880277,2386020424
1743880278,2386073993
1743880279,2386131248
1743880280,2386186690
1743880281,2386241543
1743880282,2386294995
1743880283,2386346279
1743880285,2386397418
1743880286,2386448583
1743880287,2386499739
1743880288,2386550939
1743880289,2386602141
1743880290,2386653336
1743880291,2386704479
1743880292,2386755657
1743880293,2386807416
1743880294,2386858985
1743880295,2386910179
1743880297,2386961411
1743880298,2387010841
1743880299,2387067595
1743880300,2387124474
1743880301,2387179110
1743880302,2387233638
1743880303,2387287780
1743880304,2387341863
1743880305,2387395227
1743880306,2387446754
1743880307,2387498291
1743880309,2387549872
1743880310,2387601813
1743880311,2387653402
1743880312,2387704984
1743880313,2387756484
1743880314,2387808018
1743880315,2387859547
1743880316,2387911024
1743880317,2387956237
1743880318,2388016936
1743880320,2388071176
1743880321,2388125377
1743880322,2388179772
1743880323,2388234106
1743880324,2388289083
1743880325,2388343925
1743880326,2388398346
1743880327,2388450563
1743880328,2388502110
1743880329,2388553695
1743880330,2388605151
1743880332,2388656706
1743880333,2388707963
1743880334,2388759079
