Timestamp,GPU
1743882631,2445538097
1743882632,2445538097
1743882633,2445538097
1743882634,2445538097
1743882635,2445538097
1743882636,2445538097
1743882637,2445538097
1743882638,2445538097
1743882640,2445538097
1743882641,2445538097
1743882642,2445538097
1743882643,2445552633
1743882644,2445597272
1743882645,2445640174
1743882646,2445683810
1743882647,2445726707
1743882648,2445775591
1743882649,2445821487
1743882651,2445868466
1743882652,2445910544
1743882653,2445958082
1743882654,2446000573
1743882655,2446044309
1743882656,2446087380
1743882657,2446129725
1743882658,2446173237
1743882659,2446217853
1743882660,2446261364
1743882661,2446304311
1743882663,2446347198
1743882664,2446390893
1743882665,2446433860
1743882666,2446476036
1743882667,2446519044
1743882668,2446565053
1743882669,2446607684
1743882670,2446652181
1743882671,2446696233
1743882672,2446740659
1743882673,2446784769
1743882675,2446826952
1743882676,2446870334
1743882677,2446914804
1743882678,2446958260
1743882679,2447002586
1743882680,2447045472
1743882681,2447091306
1743882682,2447140988
1743882683,2447186321
1743882684,2447229852
1743882686,2447272650
1743882687,2447317807
1743882688,2447361270
1743882689,2447404496
1743882690,2447447514
1743882691,2447491872
1743882692,2447534309
1743882693,2447579577
1743882694,2447622026
1743882695,2447667081
1743882696,2447710111
1743882698,2447755884
1743882699,2447798711
1743882700,2447841896
1743882701,2447884237
1743882702,2447926941
1743882703,2447969566
1743882704,2448012781
1743882705,2448056532
1743882706,2448100133
1743882707,2448143309
1743882709,2448188578
1743882710,2448233124
1743882711,2448276188
1743882712,2448319624
1743882713,2448363549
1743882714,2448406779
1743882715,2448453424
1743882716,2448500572
1743882717,2448544138
1743882718,2448587290
1743882719,2448631739
1743882721,2448677278
1743882722,2448725606
1743882723,2448772116
1743882724,2448814681
1743882725,2448857958
1743882726,2448902195
1743882727,2448946760
1743882728,2448990611
1743882729,2449033550
1743882730,2449075518
1743882731,2449122913
1743882733,2449165251
1743882734,2449211793
1743882735,2449256130
1743882736,2449302273
1743882737,2449345481
1743882738,2449392187
1743882739,2449435248
1743882740,2449480851
1743882741,2449524729
1743882742,2449566697
1743882744,2449609828
1743882745,2449654822
1743882746,2449697336
1743882747,2449743724
1743882748,2449788073
1743882749,2449832398
1743882750,2449875530
1743882751,2449919390
1743882752,2449961844
1743882753,2450004481
1743882754,2450047574
1743882756,2450092810
1743882757,2450137353
1743882758,2450179411
1743882759,2450223479
1743882760,2450266997
1743882761,2450310712
1743882762,2450353076
1743882763,2450397653
1743882764,2450441785
1743882765,2450486499
1743882766,2450529303
1743882768,2450574522
1743882769,2450616784
1743882770,2450660113
1743882771,2450702963
1743882772,2450746908
1743882773,2450790586
1743882774,2450832166
1743882775,2450875412
1743882776,2450917569
1743882777,2450960964
1743882779,2451004111
1743882780,2451047369
1743882781,2451090634
1743882782,2451133844
1743882783,2451176265
1743882784,2451219117
1743882785,2451263547
1743882786,2451309848
1743882787,2451323099
1743882788,2451323099
1743882789,2451323099
1743882791,2451323099
1743882792,2451323099
1743882793,2451323099
1743882794,2451323099
1743882795,2451323099
1743882796,2451323099
