Timestamp,GPU
1743788154,1372835863
1743788155,1372835863
1743788156,1372835863
1743788157,1372835863
1743788158,1372835863
1743788160,1372835863
1743788161,1372835863
1743788162,1372835863
1743788163,1372835863
1743788164,1372835863
1743788165,1372835863
1743788166,1372836932
1743788167,1372845429
1743788168,1372853892
1743788169,1372862381
1743788171,1372870851
1743788172,1372879310
1743788173,1372887770
1743788174,1372896222
1743788175,1372904684
1743788176,1372913135
1743788177,1372921595
1743788178,1372930056
1743788179,1372930655
1743788180,1372930655
1743788181,1372930655
1743788183,1372930655
1743788184,1372930655
1743788185,1372930655
1743788186,1372930655
1743788187,1372930655
1743788188,1372930655
