Timestamp,GPU
1743793785,1510312318
1743793787,1510312318
1743793788,1510312318
1743793789,1510312318
1743793790,1510312318
1743793791,1510312318
1743793792,1510312318
1743793793,1510312318
1743793794,1510312318
1743793795,1510312318
1743793796,1510312318
1743793797,1510312318
1743793799,1510312318
1743793800,1510312323
1743793801,1510321904
1743793802,1510321904
1743793803,1510321904
1743793804,1510321904
1743793805,1510321904
1743793806,1510321904
1743793807,1510321904
1743793808,1510321904
1743793810,1510321904
1743793811,1510321904
