Timestamp,GPU
1743862864,2081734951
1743862865,2081734951
1743862866,2081734951
1743862867,2081734951
1743862868,2081734951
1743862869,2081734951
1743862870,2081734951
1743862872,2081734951
1743862873,2081734951
1743862874,2081734951
1743862875,2081734951
1743862876,2081745032
1743862877,2081770754
1743862878,2081796447
1743862879,2081822664
1743862880,2081850294
1743862881,2081875595
1743862882,2081901224
1743862884,2081927001
1743862885,2081954070
1743862886,2081982755
1743862887,2082008160
1743862888,2082033715
1743862889,2082059519
1743862890,2082086294
1743862891,2082114890
1743862892,2082140044
1743862893,2082165710
1743862895,2082191645
1743862896,2082218778
1743862897,2082247359
1743862898,2082272014
1743862899,2082297670
1743862900,2082323704
1743862901,2082350857
1743862902,2082379361
1743862903,2082403748
1743862904,2082429442
1743862905,2082455697
1743862907,2082483356
1743862908,2082512147
1743862909,2082536605
1743862910,2082562292
1743862911,2082588419
1743862912,2082615651
1743862913,2082642762
1743862914,2082668388
1743862915,2082694105
1743862916,2082720284
1743862917,2082747775
1743862919,2082774568
1743862920,2082800219
1743862921,2082826030
1743862922,2082852658
1743862923,2082880667
1743862924,2082907365
1743862925,2082933026
1743862926,2082958794
1743862927,2082985310
1743862928,2083013046
1743862930,2083039092
1743862931,2083064737
1743862932,2083090496
1743862933,2083117024
1743862934,2083144844
1743862935,2083170845
1743862936,2083196536
1743862937,2083222447
1743862938,2083249137
1743862939,2083277162
1743862940,2083302820
1743862942,2083328499
1743862943,2083354432
1743862944,2083381374
1743862945,2083409654
1743862946,2083435093
1743862947,2083460775
1743862948,2083486618
1743862949,2083513398
1743862950,2083541713
1743862951,2083566799
1743862952,2083592595
1743862954,2083618716
1743862955,2083645917
1743862956,2083674286
1743862957,2083699013
1743862958,2083724727
1743862959,2083750882
1743862960,2083778204
1743862961,2083806781
1743862962,2083809059
1743862963,2083809368
1743862964,2083809368
1743862966,2083809368
1743862967,2083809368
1743862968,2083809368
1743862969,2083809368
1743862970,2083809368
1743862971,2083809368
