Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
  3.3% | 000014720 |    0.5028250  |          | 6.832e+04| 6.486e+04|            |            |  1.659e-02 | 1.320e-01 |   3.538e-01  |  4.730e+05  |    4.794e+05   
  3.4% | 000015360 |    0.4885813  | 5.699e+04| 6.826e+04| 6.502e+04|  3.079e-02 |  6.682e-03 |  1.637e-02 | 3.362e-02 |   4.043e-01  |  4.853e+05  |    4.797e+05   
  3.6% | 000016000 |    0.4961596  |          | 6.845e+04| 6.490e+04|            |            |  1.650e-02 | 1.196e-01 |   3.596e-01  |  4.765e+05  |    4.796e+05   
  3.7% | 000016640 |    0.4841171  | 5.669e+04| 6.830e+04| 6.480e+04|  3.019e-02 |  8.105e-03 |  1.617e-02 | 3.626e-02 |   3.980e-01  |  4.869e+05  |    4.798e+05   
  3.9% | 000017280 |    0.5012204  |          | 6.847e+04| 6.486e+04|            |            |  1.647e-02 | 1.414e-01 |   3.429e-01  |  4.689e+05  |    4.794e+05   
  4.0% | 000017920 |    0.4842427  | 5.729e+04| 6.794e+04| 6.491e+04|  3.078e-02 |  6.650e-03 |  1.624e-02 | 3.173e-02 |   4.020e-01  |  4.838e+05  |    4.796e+05   
  4.2% | 000018560 |    0.4885274  |          | 6.838e+04| 6.486e+04|            |            |  1.640e-02 | 1.154e-01 |   3.563e-01  |  4.782e+05  |    4.795e+05   
  4.3% | 000019200 |    0.4785580  | 5.640e+04| 6.828e+04| 6.493e+04|  3.074e-02 |  8.356e-03 |  1.615e-02 | 3.532e-02 |   3.928e-01  |  4.867e+05  |    4.797e+05   
  4.5% | 000019840 |    0.4917397  |          | 6.853e+04| 6.500e+04|            |            |  1.641e-02 | 1.329e-01 |   3.420e-01  |  4.722e+05  |    4.795e+05   
  4.6% | 000020480 |    0.4779274  | 5.623e+04| 6.795e+04| 6.506e+04|  3.084e-02 |  6.819e-03 |  1.622e-02 | 3.510e-02 |   3.923e-01  |  4.844e+05  |    4.797e+05   
  4.7% | 000021120 |    0.4866090  |          | 6.843e+04| 6.507e+04|            |            |  1.624e-02 | 1.244e-01 |   3.455e-01  |  4.743e+05  |    4.795e+05   
  4.9% | 000021760 |    0.4736517  | 5.706e+04| 6.791e+04| 6.500e+04|  3.083e-02 |  8.677e-03 |  1.607e-02 | 3.540e-02 |   3.879e-01  |  4.858e+05  |    4.797e+05   
  5.0% | 000022400 |    0.4883875  |          | 6.840e+04| 6.491e+04|            |            |  1.628e-02 | 1.358e-01 |   3.358e-01  |  4.697e+05  |    4.794e+05   
  5.2% | 000023040 |    0.4732293  | 5.539e+04| 6.776e+04| 6.510e+04|  3.099e-02 |  6.717e-03 |  1.607e-02 | 3.161e-02 |   3.910e-01  |  4.833e+05  |    4.795e+05   
  5.3% | 000023680 |    0.4806671  |          | 6.530e+04| 6.483e+04|            |            |  1.626e-02 | 1.053e-01 |   3.587e-01  |  4.744e+05  |    4.794e+05   
  5.5% | 000024320 |    0.4752830  | 5.641e+04| 6.446e+04| 6.502e+04|  3.075e-02 |  8.548e-03 |  1.599e-02 | 3.181e-02 |   3.933e-01  |  4.783e+05  |    4.793e+05   
  5.6% | 000024960 |    0.4824266  |          | 6.466e+04| 6.489e+04|            |            |  1.627e-02 | 1.111e-01 |   3.546e-01  |  4.698e+05  |    4.791e+05   
  5.7% | 000025600 |    0.4774392  | 5.664e+04| 6.401e+04| 6.480e+04|  3.105e-02 |  6.701e-03 |  1.599e-02 | 3.234e-02 |   3.946e-01  |  4.733e+05  |    4.790e+05   
  5.9% | 000026240 |    0.4815088  |          | 6.507e+04| 6.476e+04|            |            |  1.616e-02 | 1.166e-01 |   3.483e-01  |  4.679e+05  |    4.787e+05   
  6.0% | 000026880 |    0.4715914  | 5.653e+04| 6.428e+04| 6.479e+04|  3.069e-02 |  8.641e-03 |  1.591e-02 | 3.343e-02 |   3.881e-01  |  4.762e+05  |    4.787e+05   
  6.2% | 000027520 |    0.4841196  |          | 6.486e+04| 6.463e+04|            |            |  1.617e-02 | 1.302e-01 |   3.373e-01  |  4.625e+05  |    4.783e+05   
  6.3% | 000028160 |    0.4713523  | 5.705e+04| 6.433e+04| 6.478e+04|  3.103e-02 |  6.589e-03 |  1.592e-02 | 3.295e-02 |   3.880e-01  |  4.736e+05  |    4.782e+05   
  6.5% | 000028800 |    0.4763229  |          | 6.524e+04| 6.468e+04|            |            |  1.607e-02 | 1.190e-01 |   3.408e-01  |  4.672e+05  |    4.779e+05   
  6.6% | 000029440 |    0.4654724  | 5.468e+04| 6.432e+04| 6.491e+04|  3.070e-02 |  8.594e-03 |  1.573e-02 | 3.277e-02 |   3.828e-01  |  4.766e+05  |    4.779e+05   
  6.8% | 000030080 |    0.4778598  |          | 6.448e+04| 6.467e+04|            |            |  1.609e-02 | 1.271e-01 |   3.343e-01  |  4.628e+05  |    4.776e+05   
  6.9% | 000030720 |    0.4666409  | 5.647e+04| 6.411e+04| 6.475e+04|  3.109e-02 |  7.112e-03 |  1.579e-02 | 3.141e-02 |   3.849e-01  |  4.725e+05  |    4.775e+05   
  7.0% | 000031360 |    0.4706865  |          | 6.488e+04| 6.495e+04|            |            |  1.599e-02 | 1.183e-01 |   3.359e-01  |  4.670e+05  |    4.773e+05   
  7.2% | 000032000 |    0.4622087  | 5.641e+04| 6.420e+04| 6.455e+04|  3.065e-02 |  8.706e-03 |  1.574e-02 | 3.351e-02 |   3.789e-01  |  4.741e+05  |    4.772e+05   
  7.3% | 000032640 |    0.4695140  |          | 6.495e+04| 6.467e+04|            |            |  1.593e-02 | 1.216e-01 |   3.315e-01  |  4.653e+05  |    4.770e+05   
  7.5% | 000033280 |    0.4611320  | 5.615e+04| 6.399e+04| 6.489e+04|  3.093e-02 |  6.911e-03 |  1.569e-02 | 3.069e-02 |   3.803e-01  |  4.723e+05  |    4.769e+05   
  7.6% | 000033920 |    0.4624242  |          | 6.504e+04| 6.501e+04|            |            |  1.592e-02 | 1.111e-01 |   3.349e-01  |  4.695e+05  |    4.768e+05   
  7.8% | 000034560 |    0.4552790  | 5.603e+04| 6.422e+04| 6.480e+04|  3.032e-02 |  8.117e-03 |  1.560e-02 | 3.251e-02 |   3.734e-01  |  4.754e+05  |    4.768e+05   
  7.9% | 000035200 |    0.4655123  |          | 6.482e+04| 6.461e+04|            |            |  1.588e-02 | 1.230e-01 |   3.261e-01  |  4.635e+05  |    4.766e+05   
  8.0% | 000035840 |    0.4550291  | 5.466e+04| 6.449e+04| 6.472e+04|  3.076e-02 |  7.176e-03 |  1.562e-02 | 3.316e-02 |   3.720e-01  |  4.727e+05  |    4.765e+05   
  8.2% | 000036480 |    0.4592739  |          | 6.443e+04| 6.476e+04|            |            |  1.575e-02 | 1.122e-01 |   3.308e-01  |  4.669e+05  |    4.763e+05   
  8.3% | 000037120 |    0.4505882  | 5.627e+04| 6.421e+04| 6.458e+04|  3.007e-02 |  8.044e-03 |  1.549e-02 | 3.343e-02 |   3.682e-01  |  4.744e+05  |    4.763e+05   
  8.5% | 000037760 |    0.4573768  |          | 6.507e+04| 6.466e+04|            |            |  1.579e-02 | 1.199e-01 |   3.212e-01  |  4.659e+05  |    4.761e+05   
  8.6% | 000038400 |    0.4503574  | 5.497e+04| 6.388e+04| 6.503e+04|  3.090e-02 |  7.345e-03 |  1.546e-02 | 3.285e-02 |   3.677e-01  |  4.716e+05  |    4.761e+05   
  8.8% | 000039040 |    0.4546684  |          | 6.489e+04| 6.498e+04|            |            |  1.569e-02 | 1.146e-01 |   3.239e-01  |  4.657e+05  |    4.759e+05   
  8.9% | 000039680 |    0.4446306  | 5.801e+04| 6.412e+04| 6.489e+04|  3.030e-02 |  8.669e-03 |  1.541e-02 | 3.335e-02 |   3.622e-01  |  4.747e+05  |    4.759e+05   
  9.1% | 000040320 |    0.4551692  |          | 6.460e+04| 6.470e+04|            |            |  1.566e-02 | 1.256e-01 |   3.134e-01  |  4.623e+05  |    4.757e+05   
  9.2% | 000040960 |    0.4445105  | 5.647e+04| 6.420e+04| 6.494e+04|  3.079e-02 |  6.521e-03 |  1.543e-02 | 3.164e-02 |   3.632e-01  |  4.719e+05  |    4.756e+05   
  9.3% | 000041600 |    0.4495320  |          | 6.457e+04| 6.480e+04|            |            |  1.554e-02 | 1.122e-01 |   3.213e-01  |  4.651e+05  |    4.755e+05   
  9.5% | 000042240 |    0.4404456  | 5.543e+04| 6.403e+04| 6.474e+04|  3.022e-02 |  8.038e-03 |  1.526e-02 | 3.244e-02 |   3.590e-01  |  4.732e+05  |    4.754e+05   
  9.6% | 000042880 |    0.4467040  |          | 6.463e+04| 6.494e+04|            |            |  1.553e-02 | 1.178e-01 |   3.129e-01  |  4.651e+05  |    4.753e+05   
  9.8% | 000043520 |    0.4405667  | 5.729e+04| 6.418e+04| 6.465e+04|  3.076e-02 |  6.884e-03 |  1.528e-02 | 3.227e-02 |   3.589e-01  |  4.701e+05  |    4.752e+05   
  9.9% | 000044160 |    0.4415259  |          | 6.444e+04| 6.480e+04|            |            |  1.551e-02 | 1.058e-01 |   3.197e-01  |  4.676e+05  |    4.751e+05   
 10.1% | 000044800 |    0.4356479  | 5.624e+04| 6.395e+04| 6.475e+04|  3.025e-02 |  8.530e-03 |  1.518e-02 | 3.168e-02 |   3.551e-01  |  4.724e+05  |    4.751e+05   
 10.2% | 000045440 |    0.4419930  |          | 6.466e+04| 6.468e+04|            |            |  1.553e-02 | 1.160e-01 |   3.100e-01  |  4.641e+05  |    4.750e+05   
 10.3% | 000046080 |    0.4350619  | 5.783e+04| 6.390e+04| 6.495e+04|  3.078e-02 |  6.344e-03 |  1.521e-02 | 3.090e-02 |   3.545e-01  |  4.700e+05  |    4.749e+05   
 10.5% | 000046720 |    0.4385095  |          | 6.487e+04| 6.492e+04|            |            |  1.545e-02 | 1.108e-01 |   3.118e-01  |  4.648e+05  |    4.748e+05   
 10.6% | 000047360 |    0.4301010  | 5.771e+04| 6.388e+04| 6.485e+04|  3.025e-02 |  8.890e-03 |  1.511e-02 | 3.253e-02 |   3.488e-01  |  4.724e+05  |    4.747e+05   
 10.8% | 000048000 |    0.4396156  |          | 6.450e+04| 6.469e+04|            |            |  1.537e-02 | 1.223e-01 |   3.015e-01  |  4.607e+05  |    4.746e+05   
 10.9% | 000048640 |    0.4295282  | 5.742e+04| 6.423e+04| 6.480e+04|  3.057e-02 |  6.660e-03 |  1.512e-02 | 3.189e-02 |   3.486e-01  |  4.700e+05  |    4.745e+05   
 11.1% | 000049280 |    0.4309967  |          | 6.482e+04| 6.498e+04|            |            |  1.527e-02 | 1.062e-01 |   3.090e-01  |  4.669e+05  |    4.744e+05   
 11.2% | 000049920 |    0.4259999  | 5.735e+04| 6.391e+04| 6.463e+04|  3.048e-02 |  8.452e-03 |  1.506e-02 | 3.103e-02 |   3.461e-01  |  4.708e+05  |    4.744e+05   
 11.4% | 000050560 |    0.4315775  |          | 6.459e+04| 6.447e+04|            |            |  1.534e-02 | 1.130e-01 |   3.028e-01  |  4.632e+05  |    4.742e+05   
 11.5% | 000051200 |    0.4264422  | 5.739e+04| 6.420e+04| 6.449e+04|  3.118e-02 |  6.691e-03 |  1.498e-02 | 3.067e-02 |   3.463e-01  |  4.673e+05  |    4.742e+05   
 11.6% | 000051840 |    0.4241203  |          | 6.459e+04| 6.441e+04|            |            |  1.527e-02 | 9.845e-02 |   3.099e-01  |  4.683e+05  |    4.741e+05   
 11.8% | 000052480 |    0.4219230  | 5.631e+04| 6.409e+04| 6.447e+04|  3.095e-02 |  9.011e-03 |  1.494e-02 | 3.201e-02 |   3.407e-01  |  4.692e+05  |    4.741e+05   
 11.9% | 000053120 |    0.4239479  |          | 6.467e+04| 6.472e+04|            |            |  1.523e-02 | 1.093e-01 |   2.990e-01  |  4.655e+05  |    4.740e+05   
 12.1% | 000053760 |    0.4201516  | 5.722e+04| 6.413e+04| 6.479e+04|  3.103e-02 |  6.406e-03 |  1.496e-02 | 3.047e-02 |   3.404e-01  |  4.681e+05  |    4.739e+05   
 12.2% | 000054400 |    0.4164446  |          | 6.541e+04| 6.472e+04|            |            |  1.511e-02 | 9.996e-02 |   3.009e-01  |  4.708e+05  |    4.739e+05   
 12.4% | 000055040 |    0.4158215  | 5.733e+04| 6.408e+04| 6.450e+04|  3.037e-02 |  9.238e-03 |  1.484e-02 | 3.245e-02 |   3.349e-01  |  4.699e+05  |    4.738e+05   
 12.5% | 000055680 |    0.4192773  |          | 6.437e+04| 6.444e+04|            |            |  1.508e-02 | 1.081e-01 |   2.956e-01  |  4.645e+05  |    4.737e+05   
 12.6% | 000056320 |    0.4157414  | 5.752e+04| 6.363e+04| 6.483e+04|  3.058e-02 |  7.048e-03 |  1.478e-02 | 2.919e-02 |   3.379e-01  |  4.669e+05  |    4.737e+05   
 12.8% | 000056960 |    0.4089674  |          | 6.384e+04| 6.480e+04|            |            |  1.500e-02 | 8.516e-02 |   3.083e-01  |  4.731e+05  |    4.737e+05   
 12.9% | 000057600 |    0.4102042  | 5.657e+04| 6.381e+04| 6.475e+04|  3.008e-02 |  8.321e-03 |  1.470e-02 | 3.032e-02 |   3.318e-01  |  4.701e+05  |    4.736e+05   
 13.1% | 000058240 |    0.4147695  |          | 6.401e+04| 6.467e+04|            |            |  1.507e-02 | 1.085e-01 |   2.907e-01  |  4.634e+05  |    4.735e+05   
 13.2% | 000058880 |    0.4115415  | 5.732e+04| 6.379e+04| 6.448e+04|  3.054e-02 |  6.269e-03 |  1.479e-02 | 3.053e-02 |   3.324e-01  |  4.655e+05  |    4.734e+05   
 13.4% | 000059520 |    0.4061716  |          | 6.412e+04| 6.469e+04|            |            |  1.497e-02 | 9.177e-02 |   2.989e-01  |  4.701e+05  |    4.734e+05   
 13.5% | 000060160 |    0.4059944  | 5.639e+04| 6.336e+04| 6.481e+04|  2.976e-02 |  8.724e-03 |  1.465e-02 | 3.117e-02 |   3.271e-01  |  4.688e+05  |    4.734e+05   
 13.6% | 000060800 |    0.4109293  |          | 6.437e+04| 6.447e+04|            |            |  1.491e-02 | 1.130e-01 |   2.826e-01  |  4.616e+05  |    4.733e+05   
 13.8% | 000061440 |    0.4073408  | 5.665e+04| 6.257e+04| 6.486e+04|  3.027e-02 |  6.565e-03 |  1.463e-02 | 2.816e-02 |   3.310e-01  |  4.641e+05  |    4.732e+05   
 13.9% | 000062080 |    0.4025118  |          | 6.369e+04| 6.470e+04|            |            |  1.486e-02 | 9.094e-02 |   2.962e-01  |  4.681e+05  |    4.731e+05   
 14.1% | 000062720 |    0.3993497  | 5.651e+04| 6.424e+04| 6.475e+04|  2.960e-02 |  8.371e-03 |  1.459e-02 | 3.215e-02 |   3.197e-01  |  4.703e+05  |    4.731e+05   
 14.2% | 000063360 |    0.4034227  |          | 6.400e+04| 6.484e+04|            |            |  1.481e-02 | 1.075e-01 |   2.806e-01  |  4.640e+05  |    4.730e+05   
 14.4% | 000064000 |    0.4019987  | 5.649e+04| 6.310e+04| 6.470e+04|  3.031e-02 |  6.362e-03 |  1.452e-02 | 2.927e-02 |   3.246e-01  |  4.641e+05  |    4.730e+05   
 14.5% | 000064640 |    0.3963202  |          | 6.419e+04| 6.460e+04|            |            |  1.478e-02 | 8.990e-02 |   2.911e-01  |  4.691e+05  |    4.729e+05   
 14.7% | 000065280 |    0.3975550  | 5.517e+04| 6.338e+04| 6.445e+04|  3.003e-02 |  8.775e-03 |  1.439e-02 | 3.081e-02 |   3.190e-01  |  4.661e+05  |    4.729e+05   
 14.8% | 000065920 |    0.3965902  |          | 6.429e+04| 6.471e+04|            |            |  1.475e-02 | 1.009e-01 |   2.805e-01  |  4.657e+05  |    4.728e+05   
 14.9% | 000066560 |    0.3959344  | 5.548e+04| 6.361e+04| 6.463e+04|  2.960e-02 |  6.426e-03 |  1.445e-02 | 2.829e-02 |   3.202e-01  |  4.649e+05  |    4.727e+05   
 15.1% | 000067200 |    0.3905135  |          | 6.406e+04| 6.499e+04|            |            |  1.469e-02 | 8.761e-02 |   2.877e-01  |  4.697e+05  |    4.727e+05   
 15.2% | 000067840 |    0.3910022  | 5.517e+04| 6.370e+04| 6.477e+04|  2.962e-02 |  8.610e-03 |  1.433e-02 | 3.109e-02 |   3.126e-01  |  4.676e+05  |    4.727e+05   
 15.4% | 000068480 |    0.3923657  |          | 6.400e+04| 6.462e+04|            |            |  1.461e-02 | 1.015e-01 |   2.757e-01  |  4.644e+05  |    4.726e+05   
 15.5% | 000069120 |    0.3910058  | 5.627e+04| 6.341e+04| 6.488e+04|  3.005e-02 |  6.872e-03 |  1.430e-02 | 2.781e-02 |   3.156e-01  |  4.644e+05  |    4.725e+05   
 15.7% | 000069760 |    0.3848611  |          | 6.340e+04| 6.459e+04|            |            |  1.452e-02 | 8.330e-02 |   2.865e-01  |  4.702e+05  |    4.725e+05   
 15.8% | 000070400 |    0.3865470  | 5.600e+04| 6.361e+04| 6.462e+04|  2.966e-02 |  8.570e-03 |  1.430e-02 | 2.992e-02 |   3.094e-01  |  4.666e+05  |    4.725e+05   
 15.9% | 000071040 |    0.3870720  |          | 6.382e+04| 6.465e+04|            |            |  1.454e-02 | 9.768e-02 |   2.744e-01  |  4.643e+05  |    4.724e+05   
 16.1% | 000071680 |    0.3870188  | 5.609e+04| 6.348e+04| 6.437e+04|  2.938e-02 |  6.554e-03 |  1.425e-02 | 2.766e-02 |   3.123e-01  |  4.628e+05  |    4.723e+05   
 16.2% | 000072320 |    0.3805888  |          | 6.424e+04| 6.415e+04|            |            |  1.444e-02 | 8.589e-02 |   2.797e-01  |  4.690e+05  |    4.723e+05   
 16.4% | 000072960 |    0.3812835  | 5.661e+04| 6.344e+04| 6.473e+04|  2.906e-02 |  8.313e-03 |  1.418e-02 | 2.955e-02 |   3.052e-01  |  4.666e+05  |    4.723e+05   
 16.5% | 000073600 |    0.3816963  |          | 6.381e+04| 6.441e+04|            |            |  1.445e-02 | 9.720e-02 |   2.696e-01  |  4.645e+05  |    4.722e+05   
 16.7% | 000074240 |    0.3822089  | 5.727e+04| 6.296e+04| 6.486e+04|  2.982e-02 |  6.729e-03 |  1.418e-02 | 2.732e-02 |   3.076e-01  |  4.622e+05  |    4.721e+05   
 16.8% | 000074880 |    0.3744802  |          | 6.826e+04| 6.526e+04|            |            |  1.428e-02 | 1.026e-01 |   2.571e-01  |  4.702e+05  |    4.721e+05   
 17.0% | 000075520 |    0.3702293  | 5.710e+04| 6.770e+04| 6.430e+04|  2.921e-02 |  8.738e-03 |  1.403e-02 | 3.740e-02 |   2.864e-01  |  4.739e+05  |    4.721e+05   
 17.1% | 000076160 |    0.3747546  |          | 6.830e+04| 6.478e+04|            |            |  1.420e-02 | 1.144e-01 |   2.457e-01  |  4.666e+05  |    4.721e+05   
 17.2% | 000076800 |    0.3701568  | 5.722e+04| 6.750e+04| 6.451e+04|  2.945e-02 |  6.378e-03 |  1.406e-02 | 2.833e-02 |   2.951e-01  |  4.707e+05  |    4.721e+05   
 17.4% | 000077440 |    0.3610281  |          | 6.826e+04| 6.434e+04|            |            |  1.423e-02 | 7.996e-02 |   2.664e-01  |  4.810e+05  |    4.721e+05   
 17.5% | 000078080 |    0.3652372  | 5.707e+04| 6.759e+04| 6.433e+04|  2.911e-02 |  8.587e-03 |  1.387e-02 | 2.985e-02 |   2.892e-01  |  4.738e+05  |    4.722e+05   
 17.7% | 000078720 |    0.3650012  |          | 6.828e+04| 6.412e+04|            |            |  1.417e-02 | 9.623e-02 |   2.541e-01  |  4.724e+05  |    4.722e+05   
 17.8% | 000079360 |    0.3662443  | 5.681e+04| 6.718e+04| 6.437e+04|  2.947e-02 |  6.481e-03 |  1.393e-02 | 2.684e-02 |   2.928e-01  |  4.692e+05  |    4.721e+05   
 18.0% | 000080000 |    0.3551393  |          | 6.797e+04| 6.463e+04|            |            |  1.416e-02 | 7.396e-02 |   2.665e-01  |  4.822e+05  |    4.722e+05   
 18.1% | 000080640 |    0.3615918  | 5.717e+04| 6.710e+04| 6.443e+04|  2.934e-02 |  8.347e-03 |  1.383e-02 | 2.726e-02 |   2.879e-01  |  4.719e+05  |    4.722e+05   
 18.2% | 000081280 |    0.3548475  |          | 6.803e+04| 6.435e+04|            |            |  1.412e-02 | 8.316e-02 |   2.571e-01  |  4.792e+05  |    4.722e+05   
 18.4% | 000081920 |    0.3596061  | 5.704e+04| 6.766e+04| 6.462e+04|  2.920e-02 |  6.474e-03 |  1.380e-02 | 2.726e-02 |   2.861e-01  |  4.712e+05  |    4.722e+05   
 18.5% | 000082560 |    0.3509311  |          | 6.800e+04| 6.508e+04|            |            |  1.404e-02 | 8.030e-02 |   2.561e-01  |  4.811e+05  |    4.723e+05   
 18.7% | 000083200 |    0.3543747  | 5.720e+04| 6.763e+04| 6.488e+04|  2.918e-02 |  7.897e-03 |  1.369e-02 | 2.780e-02 |   2.805e-01  |  4.748e+05  |    4.723e+05   
 18.8% | 000083840 |    0.3527217  |          | 6.821e+04| 6.401e+04|            |            |  1.397e-02 | 8.831e-02 |   2.500e-01  |  4.753e+05  |    4.723e+05   
 19.0% | 000084480 |    0.3560748  | 5.655e+04| 6.774e+04| 6.428e+04|  2.951e-02 |  6.462e-03 |  1.369e-02 | 2.695e-02 |   2.827e-01  |  4.692e+05  |    4.723e+05   
