Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 66.1% | 000073600 |    0.0206318  |          | 6.509e+04| 5.140e+04|            |            |  1.776e-02 | 2.402e-03 |   2.203e-05  |  8.996e+04  |    1.984e+05   
 66.7% | 000074240 |    0.0267153  | 4.591e+04| 5.751e+04| 4.095e+04|  1.911e-02 |  6.193e-03 |  1.453e-03 | 2.581e-03 |   1.415e-03  |  6.716e+04  |    1.976e+05   
 67.2% | 000074880 |    0.0201855  |          | 6.259e+04| 4.813e+04|            |            |  1.728e-02 | 2.406e-03 |   2.844e-05  |  8.588e+04  |    1.971e+05   
 67.8% | 000075520 |    0.0256103  | 4.153e+04| 5.923e+04| 3.154e+04|  1.851e-02 |  6.339e-03 |  1.356e-03 | 2.517e-03 |   1.095e-03  |  6.535e+04  |    1.964e+05   
 68.4% | 000076160 |    0.0202825  |          | 6.271e+04| 4.332e+04|            |            |  1.759e-02 | 2.240e-03 |   2.092e-05  |  7.962e+04  |    1.959e+05   
 69.0% | 000076800 |    0.0267456  | 4.306e+04| 5.715e+04| 1.866e+02|  1.912e-02 |  6.254e-03 |  1.343e-03 | 2.740e-03 |   1.170e-03  |  5.823e+04  |    1.951e+05   
 69.5% | 000077440 |    0.0195707  |          | 6.253e+04| 3.158e+02|            |            |  1.682e-02 | 2.190e-03 |   2.146e-05  |  7.668e+04  |    1.946e+05   
 70.1% | 000078080 |    0.0251277  | 4.086e+04| 6.253e+04|          |  1.852e-02 |  6.364e-03 |  1.237e-03 | 2.382e-03 |   1.332e-03  |  5.751e+04  |    1.938e+05   
 70.7% | 000078720 |    0.0199982  |          | 6.438e+04|          |            |            |  1.764e-02 | 1.996e-03 |   9.946e-05  |  6.953e+04  |    1.933e+05   
 71.3% | 000079360 |    0.0254182  | 4.014e+04| 5.935e+04|          |  1.913e-02 |  6.312e-03 |  1.269e-03 | 1.958e-03 |   1.424e-03  |  5.260e+04  |    1.925e+05   
 71.8% | 000080000 |    0.0199599  |          | 6.688e+04|          |            |            |  1.749e-02 | 2.098e-03 |   1.069e-04  |  6.436e+04  |    1.920e+05   
 72.4% | 000080640 |    0.0244917  | 4.845e+04| 6.247e+04|          |  1.855e-02 |  6.418e-03 |  1.157e-03 | 2.184e-03 |   9.981e-04  |  5.036e+04  |    1.912e+05   
 73.0% | 000081280 |    0.0199616  |          | 6.301e+04|          |            |            |  1.773e-02 | 1.827e-03 |   1.036e-04  |  5.926e+04  |    1.907e+05   
 73.6% | 000081920 |    0.0247270  | 4.814e+04| 6.035e+04|          |  1.908e-02 |  6.292e-03 |  1.160e-03 | 1.886e-03 |   9.810e-04  |  4.585e+04  |    1.899e+05   
 74.1% | 000082560 |    0.0200239  |          | 6.824e+04|          |            |            |  1.778e-02 | 1.869e-03 |   1.042e-04  |  5.421e+04  |    1.893e+05   
 74.7% | 000083200 |    0.0237777  | 4.484e+04| 5.443e+04|          |  1.843e-02 |  6.344e-03 |  1.062e-03 | 1.783e-03 |   8.973e-04  |  4.366e+04  |    1.886e+05   
 75.3% | 000083840 |    0.0199388  |          | 6.587e+04|          |            |            |  1.793e-02 | 1.652e-03 |   9.931e-05  |  4.976e+04  |    1.881e+05   
 75.9% | 000084480 |    0.0240006  | 4.560e+04| 5.738e+04|          |  1.890e-02 |  6.185e-03 |  1.065e-03 | 1.658e-03 |   7.657e-04  |  3.946e+04  |    1.873e+05   
 76.4% | 000085120 |    0.0199620  |          | 6.660e+04|          |            |            |  1.785e-02 | 1.732e-03 |   8.480e-05  |  4.524e+04  |    1.867e+05   
 77.0% | 000085760 |    0.0232260  | 4.452e+04| 5.833e+04|          |  1.843e-02 |  6.464e-03 |  1.018e-03 | 1.777e-03 |   4.098e-04  |  3.703e+04  |    1.860e+05   
 77.6% | 000086400 |    0.0200097  |          | 6.653e+04|          |            |            |  1.810e-02 | 1.576e-03 |   7.509e-05  |  4.088e+04  |    1.854e+05   
 78.2% | 000087040 |    0.0236045  | 4.462e+04| 5.538e+04|          |  1.900e-02 |  6.315e-03 |  9.876e-04 | 1.551e-03 |   4.497e-04  |  3.292e+04  |    1.847e+05   
 78.7% | 000087680 |    0.0200118  |          | 5.949e+04|          |            |            |  1.797e-02 | 1.670e-03 |   7.800e-05  |  3.684e+04  |    1.841e+05   
 79.3% | 000088320 |    0.0225430  | 4.287e+04| 5.896e+04|          |  1.838e-02 |  6.503e-03 |  8.846e-04 | 1.560e-03 |   1.231e-04  |  3.099e+04  |    1.834e+05   
 79.9% | 000088960 |    0.0201787  |          | 6.964e+04|          |            |            |  1.843e-02 | 1.413e-03 |   7.685e-05  |  3.275e+04  |    1.828e+05   
 80.5% | 000089600 |    0.0229668  | 4.200e+04| 5.393e+04|          |  1.899e-02 |  6.328e-03 |  9.089e-04 | 1.268e-03 |   2.071e-04  |  2.717e+04  |    1.821e+05   
 81.0% | 000090240 |    0.0200678  |          | 6.943e+04|          |            |            |  1.827e-02 | 1.452e-03 |   6.988e-05  |  2.932e+04  |    1.815e+05   
 81.6% | 000090880 |    0.0221240  | 4.238e+04| 5.763e+04|          |  1.836e-02 |  6.609e-03 |  8.043e-04 | 1.262e-03 |   7.322e-05  |  2.503e+04  |    1.808e+05   
 82.2% | 000091520 |    0.0201768  |          | 7.203e+04|          |            |            |  1.856e-02 | 1.302e-03 |   6.774e-05  |  2.578e+04  |    1.802e+05   
 82.8% | 000092160 |    0.0225883  | 4.268e+04| 5.590e+04|          |  1.883e-02 |  6.269e-03 |  8.071e-04 | 1.250e-03 |   1.239e-04  |  2.159e+04  |    1.795e+05   
 83.3% | 000092800 |    0.0199298  |          | 5.912e+04|          |            |            |  1.832e-02 | 1.251e-03 |   6.656e-05  |  2.290e+04  |    1.789e+05   
 83.9% | 000093440 |    0.0216708  | 3.939e+04| 5.681e+04|          |  1.819e-02 |  6.378e-03 |  7.345e-04 | 1.101e-03 |   8.451e-05  |  1.965e+04  |    1.782e+05   
 84.5% | 000094080 |    0.0196386  |          | 6.565e+04|          |            |            |  1.822e-02 | 1.135e-03 |   6.135e-05  |  2.019e+04  |    1.776e+05   
 85.1% | 000094720 |    0.0222300  | 3.978e+04| 5.351e+04|          |  1.880e-02 |  6.236e-03 |  7.191e-04 | 1.005e-03 |   1.151e-04  |  1.656e+04  |    1.769e+05   
 85.6% | 000095360 |    0.0194834  |          | 5.906e+04|          |            |            |  1.799e-02 | 1.173e-03 |   5.621e-05  |  1.750e+04  |    1.763e+05   
 86.2% | 000096000 |    0.0210548  | 4.131e+04| 5.686e+04|          |  1.784e-02 |  6.185e-03 |  6.299e-04 | 9.343e-04 |   7.267e-05  |  1.495e+04  |    1.757e+05   
 86.8% | 000096640 |    0.0192096  |          | 5.840e+04|          |            |            |  1.796e-02 | 9.650e-04 |   5.350e-05  |  1.507e+04  |    1.751e+05   
 87.4% | 000097280 |    0.0214795  | 4.170e+04| 5.245e+04|          |  1.835e-02 |  6.240e-03 |  6.309e-04 | 7.989e-04 |   9.911e-05  |  1.236e+04  |    1.744e+05   
 87.9% | 000097920 |    0.0189339  |          | 5.303e+04|          |            |            |  1.757e-02 | 1.038e-03 |   5.218e-05  |  1.280e+04  |    1.738e+05   
 88.5% | 000098560 |    0.0207929  | 3.610e+04| 5.079e+04|          |  1.785e-02 |  6.201e-03 |  5.408e-04 | 8.096e-04 |   5.421e-05  |  1.060e+04  |    1.732e+05   
 89.1% | 000099200 |    0.0188536  |          | 5.275e+04|          |            |            |  1.780e-02 | 7.681e-04 |   5.334e-05  |  1.058e+04  |    1.726e+05   
 89.7% | 000099840 |    0.0212442  | 3.665e+04| 5.279e+04|          |  1.840e-02 |  6.271e-03 |  5.443e-04 | 6.730e-04 |   8.467e-05  |  8.448e+03  |    1.720e+05   
 90.2% | 000100480 |    0.0185816  |          | 5.543e+04|          |            |            |  1.738e-02 | 8.487e-04 |   4.843e-05  |  8.643e+03  |    1.714e+05   
 90.8% | 000101120 |    0.0202115  | 3.929e+04| 5.505e+04|          |  1.763e-02 |  6.107e-03 |  4.531e-04 | 5.826e-04 |   5.871e-05  |  7.064e+03  |    1.708e+05   
 91.4% | 000101760 |    0.0184214  |          | 5.358e+04|          |            |            |  1.748e-02 | 6.572e-04 |   4.625e-05  |  6.840e+03  |    1.702e+05   
 92.0% | 000102400 |    0.0207296  | 3.811e+04| 4.710e+04|          |  1.819e-02 |  6.185e-03 |  4.466e-04 | 4.993e-04 |   7.054e-05  |  5.319e+03  |    1.696e+05   
 92.5% | 000103040 |    0.0180722  |          | 5.248e+04|          |            |            |  1.711e-02 | 6.388e-04 |   4.019e-05  |  5.289e+03  |    1.690e+05   
 93.1% | 000103680 |    0.0198659  | 3.073e+04| 4.755e+04|          |  1.751e-02 |  6.080e-03 |  3.680e-04 | 4.306e-04 |   4.782e-05  |  4.126e+03  |    1.684e+05   
 93.7% | 000104320 |    0.0182224  |          | 4.758e+04|          |            |            |  1.737e-02 | 5.539e-04 |   4.118e-05  |  3.807e+03  |    1.679e+05   
 94.3% | 000104960 |    0.0204246  | 3.137e+04| 4.795e+04|          |  1.814e-02 |  6.152e-03 |  3.795e-04 | 3.630e-04 |   6.031e-05  |  2.832e+03  |    1.673e+05   
 94.8% | 000105600 |    0.0177842  |          | 4.422e+04|          |            |            |  1.692e-02 | 5.592e-04 |   3.950e-05  |  2.663e+03  |    1.667e+05   
 95.4% | 000106240 |    0.0195952  | 3.018e+04| 4.171e+04|          |  1.749e-02 |  6.079e-03 |  2.771e-04 | 3.067e-04 |   4.376e-05  |  1.935e+03  |    1.662e+05   
 96.0% | 000106880 |    0.0177289  |          | 4.109e+04|          |            |            |  1.706e-02 | 3.844e-04 |   3.424e-05  |  1.666e+03  |    1.656e+05   
 96.6% | 000107520 |    0.0199733  | 3.016e+04| 4.145e+04|          |  1.797e-02 |  6.095e-03 |  2.787e-04 | 2.265e-04 |   4.322e-05  |  1.111e+03  |    1.650e+05   
 97.1% | 000108160 |    0.0173484  |          | 3.212e+04|          |            |            |  1.663e-02 | 3.902e-04 |   2.478e-05  |  9.166e+02  |    1.645e+05   
 97.7% | 000108800 |    0.0190806  | 1.912e+04| 2.408e+04|          |  1.723e-02 |  6.061e-03 |  2.080e-04 | 1.505e-04 |   3.339e-05  |  5.586e+02  |    1.640e+05   
 98.3% | 000109440 |    0.0166746  |          | 2.012e+04|          |            |            |  1.617e-02 | 2.249e-04 |   3.444e-05  |  3.877e+02  |    1.635e+05   
 98.9% | 000110080 |    0.0188989  | 1.895e+04| 8.884e+01|          |  1.723e-02 |  5.720e-03 |  1.971e-04 | 5.805e-05 |   2.723e-05  |  1.756e+02  |    1.629e+05   
 99.4% | 000110720 |    0.0154475  |          | 0.000e+00|          |            |            |  1.504e-02 | 1.170e-04 |   3.153e-05  |  7.915e+01  |    1.625e+05   
Final Score:    1.6101e+05 GFLOPS 
Residual value = 0.000021119392117 (0x3ef625319343165e)
Residual Check: PASSED 
