Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 40 - {0-78}
Local matrix size       = 46.6033 GiBs
Total device memory use = 48.5074 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
  0.8% | 000000640 |    0.1385421  | 4.862e+04| 7.113e+04|          |  2.276e-02 |  3.780e-04 |  0.000e+00 | 0.000e+00 |   1.135e-01  |  5.725e+04  |    4.914e+04   
  1.6% | 000001280 |    0.1448143  | 4.290e+04| 6.606e+04|          |  2.232e-02 |  3.770e-04 |  0.000e+00 | 0.000e+00 |   1.197e-01  |  5.389e+04  |    5.138e+04   
  2.4% | 000001920 |    0.1418550  | 4.714e+04| 6.623e+04|          |  2.172e-02 |  3.775e-04 |  0.000e+00 | 0.000e+00 |   1.176e-01  |  5.411e+04  |    5.224e+04   
  3.2% | 000002560 |    0.1401939  | 4.530e+04| 6.623e+04|          |  2.181e-02 |  3.777e-04 |  0.000e+00 | 0.000e+00 |   1.157e-01  |  5.385e+04  |    5.262e+04   
  4.0% | 000003200 |    0.1369363  | 6.225e+04| 6.647e+04|          |  2.139e-02 |  3.827e-04 |  0.000e+00 | 0.000e+00 |   1.133e-01  |  5.422e+04  |    5.292e+04   
  4.9% | 000003840 |    0.1347269  | 5.996e+04| 6.635e+04|          |  2.079e-02 |  3.769e-04 |  0.000e+00 | 0.000e+00 |   1.117e-01  |  5.419e+04  |    5.312e+04   
  5.7% | 000004480 |    0.1323502  | 6.155e+04| 6.682e+04|          |  2.106e-02 |  3.786e-04 |  0.000e+00 | 0.000e+00 |   1.091e-01  |  5.423e+04  |    5.327e+04   
  6.5% | 000005120 |    0.1311526  | 5.990e+04| 6.632e+04|          |  2.090e-02 |  3.775e-04 |  0.000e+00 | 0.000e+00 |   1.080e-01  |  5.379e+04  |    5.333e+04   
  7.3% | 000005760 |    0.1288641  | 6.132e+04| 6.624e+04|          |  2.052e-02 |  3.788e-04 |  0.000e+00 | 0.000e+00 |   1.061e-01  |  5.381e+04  |    5.338e+04   
  8.1% | 000006400 |    0.1261010  | 7.145e+04| 6.678e+04|          |  2.058e-02 |  3.771e-04 |  0.000e+00 | 0.000e+00 |   1.035e-01  |  5.403e+04  |    5.344e+04   
  8.9% | 000007040 |    0.1244290  | 6.605e+04| 6.650e+04|          |  2.020e-02 |  3.771e-04 |  0.000e+00 | 0.000e+00 |   1.021e-01  |  5.380e+04  |    5.347e+04   
