Timestamp,GPU
1744909477,2862843276
1744909478,2862843276
1744909479,2862843276
1744909480,2862843276
1744909481,2862843276
1744909482,2862843276
1744909484,2862843276
1744909485,2862843276
1744909486,2862843276
1744909487,2862843276
1744909488,2862843276
1744909489,2862843276
1744909490,2862843276
1744909491,2862843276
1744909493,2862843276
1744909494,2862843276
1744909495,2862843276
1744909496,2862889980
1744909497,2862958683
1744909498,2863027270
1744909499,2863095535
1744909500,2863163891
1744909501,2863232081
1744909503,2863300778
1744909504,2863368971
1744909505,2863437143
1744909506,2863505042
1744909507,2863572984
1744909508,2863641025
1744909509,2863709107
1744909510,2863777081
1744909511,2863844915
1744909513,2863912927
1744909514,2863980732
1744909515,2864048574
1744909516,2864116355
1744909517,2864184100
1744909518,2864251697
1744909519,2864319462
1744909520,2864387132
1744909521,2864454935
1744909523,2864522776
1744909524,2864590527
1744909525,2864658176
1744909526,2864726029
1744909527,2864793877
1744909528,2864861575
1744909529,2864929225
1744909530,2864996883
1744909531,2865064594
1744909533,2865132731
1744909534,2865200400
1744909535,2865268044
1744909536,2865335656
1744909537,2865403258
1744909538,2865470888
1744909539,2865538469
1744909540,2865606096
1744909541,2865673986
1744909543,2865741693
1744909544,2865809467
1744909545,2865877052
1744909546,2865944733
1744909547,2866012374
1744909548,2866079916
1744909549,2866147377
1744909550,2866214946
1744909551,2866282612
1744909553,2866350240
1744909554,2866417826
1744909555,2866485399
1744909556,2866552887
1744909557,2866620433
1744909558,2866687914
1744909559,2866755368
1744909560,2866823103
1744909561,2866890822
1744909563,2866958687
1744909564,2867026273
1744909565,2867093930
1744909566,2867161537
1744909567,2867229059
1744909568,2867296508
1744909569,2867364014
1744909570,2867431669
1744909571,2867499422
1744909573,2867566990
1744909574,2867634498
1744909575,2867701982
1744909576,2867769454
1744909577,2867837083
1744909578,2867904660
1744909579,2867972300
1744909580,2868039922
1744909582,2868107559
1744909583,2868174975
1744909584,2868242439
1744909585,2868309918
1744909586,2868377317
1744909587,2868444780
1744909588,2868512197
1744909589,2868579587
1744909590,2868647140
1744909592,2868714520
1744909593,2868782000
1744909594,2868849321
1744909595,2868916797
1744909596,2868984337
1744909597,2869052031
1744909598,2869119421
1744909599,2869186742
1744909600,2869254540
1744909602,2869321937
1744909603,2869389268
1744909604,2869456480
1744909605,2869523722
1744909606,2869591097
1744909607,2869658421
1744909608,2869725711
1744909609,2869793062
1744909610,2869860380
1744909612,2869927754
1744909613,2869995056
1744909614,2870062486
1744909615,2870129845
1744909616,2870197027
1744909617,2870264231
1744909618,2870331482
1744909619,2870398993
1744909620,2870466195
1744909622,2870533570
1744909623,2870600663
1744909624,2870667729
1744909625,2870734830
1744909626,2870801953
1744909627,2870869147
1744909628,2870936277
1744909629,2871003478
1744909630,2871070824
1744909632,2871138271
1744909633,2871205427
1744909634,2871272434
1744909635,2871339584
1744909636,2871406756
1744909637,2871474050
1744909638,2871541250
1744909639,2871608890
1744909640,2871676010
1744909642,2871743254
1744909643,2871810224
1744909644,2871877311
1744909645,2871944397
1744909646,2872011582
1744909647,2872079016
1744909648,2872146195
1744909649,2872213491
1744909650,2872280536
1744909652,2872347564
1744909653,2872414621
1744909654,2872481758
1744909655,2872548769
1744909656,2872615809
1744909657,2872682862
1744909658,2872750648
1744909659,2872817807
1744909660,2872884908
1744909662,2872952124
1744909663,2873019166
1744909664,2873086212
1744909665,2873153448
1744909666,2873220532
1744909667,2873287764
1744909668,2873355037
1744909669,2873422061
1744909670,2873489206
1744909672,2873556556
1744909673,2873623742
1744909674,2873690818
1744909675,2873757911
1744909676,2873824989
1744909677,2873892144
1744909678,2873959570
1744909679,2874026665
1744909680,2874093814
1744909682,2874160938
1744909683,2874228112
1744909684,2874295415
1744909685,2874362559
1744909686,2874429691
1744909687,2874497061
1744909688,2874564300
1744909689,2874631415
1744909690,2874698546
1744909692,2874739119
1744909693,2874739205
1744909694,2874739205
1744909695,2874739205
1744909696,2874739205
1744909697,2874739205
1744909698,2874739205
1744909699,2874739205
1744909701,2874739205
