Timestamp,GPU_0,GPU_1,GPU_2,GPU_3,GPU_4,GPU_5,GPU_6,GPU_7
1743558270,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558272,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558273,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558274,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558275,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558276,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558277,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558278,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558279,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558281,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558282,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558283,10239918,7142240,7072501,7066763,7058516,6953851,7162974,7065398
1743558284,10239920,7142241,7072503,7066765,7058518,6953852,7162976,7065399
1743558285,10239922,7142243,7072505,7066768,7058520,6953854,7162979,7065401
1743558286,10239924,7142246,7072508,7066770,7058522,6953857,7162981,7065404
1743558287,10239927,7142248,7072510,7066772,7058525,6953860,7162984,7065406
1743558288,10242449,7144759,7075042,7069298,7061038,6956390,7165521,7067959
1743558289,10246098,7148408,7078687,7072942,7064661,6960006,7169165,7071598
1743558291,10256783,7158963,7089129,7083228,7075131,6970025,7179259,7081925
1743558292,10266814,7168952,7099321,7092836,7084882,6979336,7188928,7091743
1743558293,10270315,7172419,7102821,7096330,7088351,6982802,7192424,7095233
1743558294,10273767,7175889,7106287,7099778,7091582,6986009,7195611,7098427
1743558295,10291203,7193055,7123632,7116581,7108523,7002288,7212802,7115555
1743558296,10308662,7210067,7140976,7133674,7125139,7018755,7229969,7132831
1743558297,10326385,7227335,7158334,7150793,7141821,7035123,7247204,7150156
1743558298,10343916,7244603,7175791,7167973,7158333,7051366,7264494,7167201
1743558299,10361559,7261966,7193439,7185595,7175044,7067483,7281474,7184452
1743558301,10379556,7279512,7211353,7203448,7191697,7083926,7298880,7201879
1743558302,10397512,7296799,7229013,7221073,7208315,7100311,7316300,7219279
1743558303,10415459,7314099,7246665,7238623,7224835,7116520,7333698,7236464
1743558304,10433452,7331427,7264334,7256524,7241515,7132802,7350855,7253710
1743558305,10451335,7348808,7281993,7274589,7257926,7149216,7368047,7271003
1743558306,10469153,7366264,7299634,7292683,7274534,7165543,7385167,7288270
1743558307,10487012,7383638,7317256,7310804,7291357,7181960,7402352,7305672
1743558308,10504910,7401032,7334871,7328839,7307888,7198459,7419192,7322468
1743558310,10522412,7418432,7352453,7346444,7324312,7214410,7435647,7339173
1743558311,10540084,7435950,7370034,7364125,7340886,7230898,7452827,7355931
1743558312,10557793,7453610,7387975,7381885,7358120,7247469,7470336,7373113
1743558313,10575287,7471042,7405548,7399026,7375122,7263865,7487558,7389988
1743558314,10592660,7488345,7423069,7416395,7392021,7280410,7504641,7406658
1743558315,10610390,7506319,7440578,7433799,7408937,7297231,7522004,7423812
1743558316,10628138,7524360,7458199,7451356,7426241,7313980,7539740,7441224
1743558317,10645051,7541868,7475624,7468707,7442965,7330663,7557208,7458540
1743558318,10662038,7559290,7492841,7485845,7459711,7347140,7574439,7475578
1743558320,10679470,7577170,7510655,7503491,7476297,7363887,7591754,7492763
1743558321,10697190,7595307,7528429,7521033,7493484,7380869,7609220,7510106
1743558322,10714567,7613151,7546109,7538337,7510361,7397731,7626641,7527356
1743558323,10732178,7631243,7563992,7555802,7526390,7414163,7643655,7543972
1743558324,10749572,7649077,7581766,7573157,7543273,7430906,7661159,7561282
1743558325,10767160,7667042,7599541,7590388,7560056,7447658,7678607,7578258
1743558326,10784460,7684923,7617251,7607671,7576879,7464610,7695720,7595464
1743558327,10800957,7701905,7634352,7624230,7593564,7481574,7712947,7612619
1743558329,10818324,7719798,7652050,7641428,7610438,7497997,7730188,7629819
1743558330,10835525,7737747,7669852,7658835,7627165,7514622,7747528,7646932
1743558331,10852871,7755537,7687370,7675865,7643174,7530976,7764299,7663313
1743558332,10870358,7773389,7705097,7693090,7660088,7547861,7781820,7680420
1743558333,10887561,7791204,7722628,7709980,7677088,7564732,7799214,7697543
1743558334,10904475,7808394,7739541,7726492,7694414,7581626,7816516,7714907
1743558335,10921837,7826099,7757159,7743527,7711736,7598378,7834006,7732149
1743558336,10939427,7843727,7774625,7760289,7728134,7614413,7850616,7748375
1743558337,10956805,7861001,7792065,7777195,7745538,7630936,7867728,7765326
1743558339,10973300,7877650,7808955,7793308,7762478,7647644,7884807,7782179
1743558340,10990789,7895130,7826268,7810056,7779614,7664664,7902118,7799036
1743558341,11008116,7912514,7843633,7826929,7796000,7680931,7918639,7815340
1743558342,11025576,7930082,7861086,7843723,7813203,7697907,7936015,7832296
1743558343,11042264,7946932,7877946,7859883,7830352,7714808,7953296,7849342
1743558344,11059688,7964689,7895336,7876743,7847664,7731602,7970527,7866085
1743558345,11077006,7982273,7912705,7893440,7864155,7747724,7987126,7882289
1743558346,11093971,7999442,7929579,7909813,7881141,7764360,8004243,7899097
1743558347,11110963,8016498,7946577,7926412,7898053,7781214,8021493,7915980
1743558349,11128390,8034347,7963825,7943117,7914431,7797468,8037918,7932214
1743558350,11145410,8051710,7980989,7959564,7931154,7814058,8054992,7948942
1743558351,11162447,8069090,7998046,7976166,7947913,7830890,8072087,7965985
1743558352,11179785,8086646,8015192,7992812,7963935,7846935,8088540,7982218
1743558353,11196394,8103578,8031572,8008962,7981188,7863661,8105617,7999158
1743558354,11213556,8121111,8048720,8025724,7997340,7879528,8121968,8015288
1743558355,11230733,8138860,8065707,8042303,8014203,7896114,8138635,8031988
1743558356,11247178,8155606,8082249,8058319,8030822,7912410,8155311,8048719
1743558358,11264387,8173070,8099428,8075006,8046864,7928302,8171486,8064836
1743558359,11280842,8189960,8115999,8091301,8063585,7944887,8188409,8081419
1743558360,11298143,8207468,8133070,8108055,8079186,7960637,8204761,8097476
1743558361,11314603,8224108,8149472,8124237,8095773,7976988,8221584,8114124
1743558362,11331832,8241499,8166677,8140945,8111669,7992622,8237827,8129997
1743558363,11348324,8258351,8183252,8157104,8128252,8008961,8254581,8146524
1743558364,11365580,8275696,8200379,8173713,8143868,8024754,8270806,8162308
1743558365,11381939,8292173,8216813,8189597,8160458,8041067,8287676,8178777
1743558366,11399136,8309213,8233943,8206271,8176339,8056792,8303898,8194506
1743558368,11415734,8325834,8250649,8222486,8193052,8073336,8321042,8211132
1743558369,11432834,8343178,8267697,8239120,8208812,8088935,8337246,8227001
1743558370,11449147,8359738,8284206,8255106,8224395,8104522,8353411,8242940
1743558371,11465482,8376276,8300747,8271106,8240694,8120707,8370306,8259579
1743558372,11482722,8393511,8317846,8287762,8256486,8136355,8386581,8275312
1743558373,11499083,8410107,8334386,8303628,8272873,8152596,8403574,8291871
1743558374,11515512,8426449,8350796,8319376,8288903,8168194,8419760,8307685
1743558375,11532758,8443611,8367970,8336027,8304551,8183804,8435821,8323343
1743558376,11549160,8459923,8384339,8351927,8320488,8199418,8452027,8339028
1743558378,11565674,8476131,8400857,8367920,8336759,8215550,8468769,8355390
1743558379,11582239,8492529,8417252,8383871,8352630,8231278,8485025,8370977
1743558380,11599535,8509525,8434276,8400464,8368189,8246965,8501302,8386655
1743558381,11616070,8525838,8450568,8416472,8384101,8262543,8517582,8402415
1743558382,11632394,8542130,8466793,8432396,8400114,8278422,8534053,8418291
1743558383,11648794,8558437,8483115,8448413,8416153,8294283,8550645,8434317
1743558384,11665246,8574603,8499220,8464354,8431974,8309951,8567041,8449984
1743558385,11681813,8590974,8515469,8480358,8447526,8325652,8583445,8465802
1743558387,11698289,8607178,8531696,8496333,8463297,8341339,8599800,8481492
1743558388,11714717,8623423,8547914,8512205,8479061,8357095,8616092,8497092
1743558389,11731300,8639808,8564082,8528041,8495189,8372951,8632404,8512833
1743558390,11748089,8656447,8580622,8544271,8511225,8389019,8648965,8529013
1743558391,11764762,8672899,8596952,8560371,8527058,8404805,8665301,8544962
1743558392,11781109,8688986,8612884,8576247,8542740,8420314,8681371,8560565
1743558393,11797596,8705166,8628950,8592190,8557921,8435310,8697107,8575681
1743558394,11814150,8721498,8645177,8608215,8573597,8450922,8713445,8591418
1743558395,11829760,8736877,8660516,8623424,8589177,8466427,8729660,8607120
1743558397,11846143,8752819,8676294,8639220,8604616,8481818,8745698,8622638
1743558398,11862488,8768817,8692327,8655263,8619601,8496826,8761228,8637572
1743558399,11878172,8784078,8707821,8670910,8635262,8512292,8777326,8653130
1743558400,11894483,8799857,8723840,8686971,8650716,8527722,8793336,8668537
1743558401,11910593,8815489,8739719,8702821,8665616,8542567,8808640,8683223
1743558402,11926305,8830711,8755279,8718433,8680958,8557968,8824534,8698479
1743558403,11941896,8845843,8770769,8733907,8695708,8572702,8839801,8713028
1743558404,11957798,8861305,8786405,8749591,8710574,8587414,8855166,8727619
1743558406,11973302,8876517,8801705,8765022,8725900,8602752,8871117,8742738
1743558407,11988774,8891528,8817007,8780467,8740446,8617447,8886397,8757251
1743558408,12004777,8907152,8832661,8796367,8755217,8632251,8901715,8771861
1743558409,12020195,8922232,8847763,8811691,8769836,8647039,8917015,8786385
1743558410,12035558,8937170,8862800,8827000,8784492,8661751,8932185,8801047
1743558411,12050839,8952200,8877732,8842220,8799042,8676525,8947428,8815639
1743558412,12066212,8967187,8892652,8857432,8813685,8691209,8962590,8830329
1743558413,12080924,8981568,8907133,8872156,8828198,8705949,8977806,8845060
1743558414,12096271,8996527,8922036,8887368,8842252,8720246,8992429,8859262
1743558416,12110907,9010779,8936382,8901998,8856837,8734950,9007511,8873982
1743558417,12126019,9025494,8951162,8917046,8870904,8749106,9022164,8888175
1743558418,12140595,9039737,8965389,8931546,8885249,8763509,9036941,8902532
1743558419,12155204,9053905,8979625,8946098,8899608,8777895,9051872,8917025
1743558420,12169540,9067941,8993701,8960426,8913291,8791627,9066044,8930821
1743558421,12183735,9081792,9007646,8974605,8926892,8805391,9080157,8944740
1743558422,12197632,9095305,9021271,8988487,8940807,8819458,9094520,8958818
1743558423,12211975,9109245,9035311,9002716,8954068,8832917,9108236,8972307
1743558424,12225986,9122775,9049104,9016717,8967587,8846479,9122031,8985927
1743558426,12239215,9135585,9062139,9029924,8980780,8859879,9135627,8999394
1743558427,12253230,9149169,9075875,9043772,8993686,8872917,9148898,9012516
1743558428,12266517,9162060,9088974,9056982,9006458,8885833,9162060,9025508
1743558429,12279438,9174624,9101745,9069895,9018873,8898375,9174841,9038119
1743558430,12291690,9186518,9113804,9082019,9030618,8910275,9186899,9050023
1743558431,12303244,9197748,9125283,9093551,9041753,8921564,9198426,9061325
1743558432,12314157,9208315,9136082,9104335,9052248,8932079,9209128,9071802
1743558433,12324222,9218173,9146123,9114415,9062218,8942196,9219425,9081979
1743558435,12333275,9227342,9155462,9123882,9071274,8951341,9228657,9091206
1743558436,12341399,9235356,9163701,9132175,9079447,8959637,9236966,9099508
1743558437,12347044,9241074,9169483,9138031,9085294,8965501,9242855,9105437
1743558438,12350609,9244634,9173063,9141652,9088808,8969069,9246448,9109095
1743558439,12351774,9245830,9174295,9142913,9089956,8970249,9247663,9110341
1743558440,12354345,9248404,9176883,9145506,9092547,8972857,9250273,9112958
1743558441,12358026,9252066,9180567,9149192,9096179,8976502,9253936,9116626
1743558442,12368732,9262904,9191472,9160084,9107186,8987566,9265139,9127886
1743558443,12370320,9264376,9192835,9161441,9108496,8988780,9266187,9128883
1743558445,12370934,9264990,9193449,9162055,9109110,8989394,9266801,9129497
1743558446,12371547,9265603,9194062,9162668,9109723,8990007,9267414,9130110
1743558447,12372161,9266216,9194676,9163281,9110337,8990621,9268028,9130724
1743558448,12372775,9266830,9195290,9163895,9110950,8991234,9268642,9131337
1743558449,12373062,9267117,9195575,9164180,9111234,8991517,9268924,9131619
1743558450,12373062,9267117,9195575,9164180,9111234,8991517,9268924,9131619
1743558451,12373062,9267117,9195575,9164180,9111234,8991517,9268924,9131619
1743558452,12373062,9267117,9195575,9164180,9111234,8991517,9268924,9131619
1743558454,12373062,9267117,9195575,9164180,9111234,8991517,9268924,9131619
