Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
  9.2% | 000010240 |    0.0520929  | 5.135e+04| 5.948e+04| 6.149e+04|  2.096e-02 |  4.463e-03 |  3.720e-03 | 6.880e-03 |   1.805e-02  |  2.528e+05  |    2.537e+05   
  9.8% | 000010880 |    0.0504287  |          | 6.694e+04| 5.784e+04|            |            |  2.626e-02 | 5.929e-03 |   1.774e-02  |  2.579e+05  |    2.539e+05   
 10.3% | 000011520 |    0.0505565  | 5.384e+04| 5.957e+04| 6.123e+04|  2.067e-02 |  5.737e-03 |  3.614e-03 | 6.672e-03 |   1.715e-02  |  2.540e+05  |    2.539e+05   
 10.9% | 000012160 |    0.0496316  |          | 6.747e+04| 5.812e+04|            |            |  2.616e-02 | 6.172e-03 |   1.683e-02  |  2.554e+05  |    2.540e+05   
 11.5% | 000012800 |    0.0504344  | 5.233e+04| 5.961e+04| 6.157e+04|  2.085e-02 |  4.463e-03 |  3.629e-03 | 6.692e-03 |   1.682e-02  |  2.481e+05  |    2.537e+05   
 12.1% | 000013440 |    0.0490950  |          | 6.718e+04| 5.841e+04|            |            |  2.601e-02 | 6.376e-03 |   1.622e-02  |  2.516e+05  |    2.536e+05   
 12.6% | 000014080 |    0.0490669  | 5.444e+04| 5.993e+04| 6.153e+04|  2.073e-02 |  5.914e-03 |  3.482e-03 | 6.428e-03 |   1.601e-02  |  2.485e+05  |    2.534e+05   
 13.2% | 000014720 |    0.0481811  |          | 6.709e+04| 5.767e+04|            |            |  2.591e-02 | 5.905e-03 |   1.593e-02  |  2.498e+05  |    2.533e+05   
 13.8% | 000015360 |    0.0490613  | 5.071e+04| 5.962e+04| 6.169e+04|  2.072e-02 |  4.411e-03 |  3.488e-03 | 6.148e-03 |   1.617e-02  |  2.420e+05  |    2.528e+05   
 14.4% | 000016000 |    0.0467982  |          | 6.818e+04| 5.813e+04|            |            |  2.548e-02 | 5.694e-03 |   1.510e-02  |  2.504e+05  |    2.527e+05   
 14.9% | 000016640 |    0.0474996  | 5.126e+04| 6.110e+04| 6.167e+04|  2.059e-02 |  5.847e-03 |  3.422e-03 | 6.386e-03 |   1.460e-02  |  2.434e+05  |    2.524e+05   
 15.5% | 000017280 |    0.0469647  |          | 6.781e+04| 5.760e+04|            |            |  2.616e-02 | 5.511e-03 |   1.483e-02  |  2.429e+05  |    2.521e+05   
 16.1% | 000017920 |    0.0476112  | 5.104e+04| 6.042e+04| 6.144e+04|  2.063e-02 |  4.510e-03 |  3.449e-03 | 6.062e-03 |   1.496e-02  |  2.363e+05  |    2.516e+05   
 16.7% | 000018560 |    0.0455494  |          | 6.558e+04| 5.821e+04|            |            |  2.535e-02 | 5.563e-03 |   1.410e-02  |  2.437e+05  |    2.514e+05   
 17.2% | 000019200 |    0.0459900  | 6.061e+04| 6.007e+04| 6.207e+04|  2.043e-02 |  5.826e-03 |  3.270e-03 | 6.361e-03 |   1.350e-02  |  2.380e+05  |    2.510e+05   
 17.8% | 000019840 |    0.0449629  |          | 6.764e+04| 5.714e+04|            |            |  2.521e-02 | 5.611e-03 |   1.369e-02  |  2.401e+05  |    2.507e+05   
 18.4% | 000020480 |    0.0462388  | 5.929e+04| 5.987e+04| 6.232e+04|  2.066e-02 |  4.490e-03 |  3.317e-03 | 6.203e-03 |   1.358e-02  |  2.302e+05  |    2.501e+05   
 19.0% | 000021120 |    0.0441392  |          | 6.859e+04| 5.759e+04|            |            |  2.490e-02 | 5.703e-03 |   1.304e-02  |  2.378e+05  |    2.498e+05   
 19.5% | 000021760 |    0.0445704  | 5.989e+04| 6.108e+04| 6.197e+04|  2.038e-02 |  5.756e-03 |  3.202e-03 | 6.369e-03 |   1.218e-02  |  2.322e+05  |    2.494e+05   
 20.1% | 000022400 |    0.0435271  |          | 6.829e+04| 5.885e+04|            |            |  2.512e-02 | 5.552e-03 |   1.237e-02  |  2.344e+05  |    2.490e+05   
 20.7% | 000023040 |    0.0451535  | 5.845e+04| 5.940e+04| 6.147e+04|  2.059e-02 |  4.488e-03 |  3.189e-03 | 5.943e-03 |   1.297e-02  |  2.227e+05  |    2.484e+05   
 21.3% | 000023680 |    0.0418801  |          | 6.809e+04| 5.828e+04|            |            |  2.414e-02 | 5.290e-03 |   1.193e-02  |  2.367e+05  |    2.481e+05   
 21.8% | 000024320 |    0.0434190  | 5.693e+04| 5.956e+04| 6.277e+04|  2.030e-02 |  5.737e-03 |  3.081e-03 | 5.781e-03 |   1.181e-02  |  2.250e+05  |    2.476e+05   
 22.4% | 000024960 |    0.0418219  |          | 6.556e+04| 5.818e+04|            |            |  2.480e-02 | 5.010e-03 |   1.155e-02  |  2.302e+05  |    2.472e+05   
 23.0% | 000025600 |    0.0432707  | 5.942e+04| 6.196e+04| 6.150e+04|  2.034e-02 |  4.549e-03 |  3.217e-03 | 5.514e-03 |   1.172e-02  |  2.192e+05  |    2.466e+05   
 23.6% | 000026240 |    0.0408128  |          | 6.545e+04| 5.781e+04|            |            |  2.418e-02 | 5.075e-03 |   1.106e-02  |  2.289e+05  |    2.463e+05   
 24.1% | 000026880 |    0.0423324  | 5.534e+04| 5.879e+04| 6.234e+04|  2.018e-02 |  5.756e-03 |  2.994e-03 | 5.685e-03 |   1.103e-02  |  2.174e+05  |    2.457e+05   
 24.7% | 000027520 |    0.0404238  |          | 6.778e+04| 5.757e+04|            |            |  2.431e-02 | 4.939e-03 |   1.070e-02  |  2.243e+05  |    2.453e+05   
 25.3% | 000028160 |    0.0421033  | 5.496e+04| 5.903e+04| 6.380e+04|  2.035e-02 |  4.377e-03 |  2.955e-03 | 5.409e-03 |   1.096e-02  |  2.121e+05  |    2.446e+05   
 25.9% | 000028800 |    0.0396411  |          | 6.807e+04| 5.750e+04|            |            |  2.400e-02 | 5.018e-03 |   1.014e-02  |  2.218e+05  |    2.442e+05   
 26.4% | 000029440 |    0.0408057  | 5.404e+04| 5.926e+04| 6.227e+04|  2.002e-02 |  5.696e-03 |  2.906e-03 | 5.237e-03 |   1.020e-02  |  2.122e+05  |    2.437e+05   
 27.0% | 000030080 |    0.0393751  |          | 6.831e+04| 5.849e+04|            |            |  2.462e-02 | 4.926e-03 |   9.369e-03  |  2.165e+05  |    2.432e+05   
 27.6% | 000030720 |    0.0409342  | 4.912e+04| 5.946e+04| 6.294e+04|  2.036e-02 |  4.538e-03 |  2.927e-03 | 5.431e-03 |   9.757e-03  |  2.050e+05  |    2.425e+05   
 28.2% | 000031360 |    0.0388279  |          | 6.852e+04| 5.975e+04|            |            |  2.447e-02 | 5.256e-03 |   8.625e-03  |  2.127e+05  |    2.420e+05   
 28.7% | 000032000 |    0.0391358  | 4.998e+04| 5.963e+04| 6.534e+04|  1.994e-02 |  5.854e-03 |  2.849e-03 | 5.518e-03 |   8.401e-03  |  2.077e+05  |    2.415e+05   
 29.3% | 000032640 |    0.0381397  |          | 6.893e+04| 5.939e+04|            |            |  2.451e-02 | 4.917e-03 |   8.263e-03  |  2.097e+05  |    2.410e+05   
 29.9% | 000033280 |    0.0396949  | 5.043e+04| 5.802e+04| 6.388e+04|  2.017e-02 |  4.514e-03 |  2.778e-03 | 5.284e-03 |   8.986e-03  |  1.982e+05  |    2.403e+05   
 30.5% | 000033920 |    0.0373873  |          | 6.369e+04| 5.660e+04|            |            |  2.384e-02 | 4.707e-03 |   8.330e-03  |  2.070e+05  |    2.398e+05   
 31.0% | 000034560 |    0.0385919  | 4.674e+04| 5.804e+04| 6.243e+04|  1.977e-02 |  5.522e-03 |  2.748e-03 | 5.348e-03 |   8.248e-03  |  1.973e+05  |    2.392e+05   
 31.6% | 000035200 |    0.0366104  |          | 6.334e+04| 5.704e+04|            |            |  2.371e-02 | 4.688e-03 |   7.737e-03  |  2.045e+05  |    2.387e+05   
 32.2% | 000035840 |    0.0391506  | 4.726e+04| 5.730e+04| 6.133e+04|  2.012e-02 |  4.506e-03 |  2.701e-03 | 5.173e-03 |   8.649e-03  |  1.880e+05  |    2.380e+05   
 32.8% | 000036480 |    0.0353244  |          | 6.275e+04| 5.839e+04|            |            |  2.311e-02 | 4.570e-03 |   7.174e-03  |  2.049e+05  |    2.375e+05   
 33.3% | 000037120 |    0.0377124  | 4.701e+04| 5.626e+04| 6.336e+04|  1.989e-02 |  5.816e-03 |  2.611e-03 | 4.973e-03 |   7.834e-03  |  1.887e+05  |    2.368e+05   
 33.9% | 000037760 |    0.0353673  |          | 6.554e+04| 5.779e+04|            |            |  2.367e-02 | 4.477e-03 |   6.764e-03  |  1.978e+05  |    2.363e+05   
 34.5% | 000038400 |    0.0378335  | 5.049e+04| 5.687e+04| 6.289e+04|  2.014e-02 |  4.513e-03 |  2.603e-03 | 5.079e-03 |   7.594e-03  |  1.817e+05  |    2.356e+05   
 35.1% | 000039040 |    0.0347145  |          | 6.809e+04| 5.749e+04|            |            |  2.317e-02 | 4.636e-03 |   6.430e-03  |  1.946e+05  |    2.351e+05   
 35.6% | 000039680 |    0.0363571  | 4.381e+04| 5.945e+04| 6.384e+04|  1.985e-02 |  5.698e-03 |  2.648e-03 | 5.203e-03 |   6.175e-03  |  1.825e+05  |    2.344e+05   
 36.2% | 000040320 |    0.0350455  |          | 6.755e+04| 5.658e+04|            |            |  2.395e-02 | 4.443e-03 |   6.198e-03  |  1.860e+05  |    2.339e+05   
 36.8% | 000040960 |    0.0367282  | 4.495e+04| 5.783e+04| 6.235e+04|  1.999e-02 |  4.504e-03 |  2.575e-03 | 4.550e-03 |   7.173e-03  |  1.743e+05  |    2.331e+05   
 37.4% | 000041600 |    0.0339835  |          | 6.560e+04| 5.726e+04|            |            |  2.346e-02 | 4.587e-03 |   5.412e-03  |  1.850e+05  |    2.326e+05   
 37.9% | 000042240 |    0.0355884  | 4.400e+04| 5.882e+04| 6.280e+04|  1.996e-02 |  5.820e-03 |  2.495e-03 | 5.110e-03 |   5.597e-03  |  1.734e+05  |    2.319e+05   
 38.5% | 000042880 |    0.0341502  |          | 6.461e+04| 5.648e+04|            |            |  2.405e-02 | 4.191e-03 |   5.422e-03  |  1.774e+05  |    2.313e+05   
 39.1% | 000043520 |    0.0359926  | 4.708e+04| 5.712e+04| 6.241e+04|  2.011e-02 |  4.464e-03 |  2.441e-03 | 4.333e-03 |   6.638e-03  |  1.652e+05  |    2.305e+05   
 39.7% | 000044160 |    0.0326142  |          | 6.404e+04| 5.671e+04|            |            |  2.301e-02 | 4.104e-03 |   5.005e-03  |  1.789e+05  |    2.299e+05   
 40.2% | 000044800 |    0.0343967  | 4.062e+04| 5.955e+04| 6.395e+04|  1.979e-02 |  5.718e-03 |  2.417e-03 | 4.642e-03 |   5.127e-03  |  1.665e+05  |    2.293e+05   
 40.8% | 000045440 |    0.0326267  |          | 6.456e+04| 5.887e+04|            |            |  2.369e-02 | 4.086e-03 |   4.382e-03  |  1.721e+05  |    2.287e+05   
 41.4% | 000046080 |    0.0346692  | 4.133e+04| 5.932e+04| 6.440e+04|  2.006e-02 |  4.576e-03 |  2.423e-03 | 4.359e-03 |   5.394e-03  |  1.589e+05  |    2.279e+05   
 42.0% | 000046720 |    0.0319221  |          | 6.255e+04| 5.735e+04|            |            |  2.328e-02 | 4.043e-03 |   4.122e-03  |  1.692e+05  |    2.273e+05   
 42.5% | 000047360 |    0.0333302  | 3.723e+04| 5.901e+04| 6.575e+04|  1.947e-02 |  5.545e-03 |  2.326e-03 | 4.563e-03 |   4.398e-03  |  1.589e+05  |    2.267e+05   
 43.1% | 000048000 |    0.0317899  |          | 6.341e+04| 5.646e+04|            |            |  2.346e-02 | 3.926e-03 |   3.943e-03  |  1.633e+05  |    2.260e+05   
 43.7% | 000048640 |    0.0335701  | 3.920e+04| 5.669e+04| 6.463e+04|  1.968e-02 |  4.465e-03 |  2.255e-03 | 4.177e-03 |   4.867e-03  |  1.515e+05  |    2.253e+05   
 44.3% | 000049280 |    0.0304352  |          | 6.414e+04| 5.871e+04|            |            |  2.277e-02 | 3.804e-03 |   3.398e-03  |  1.638e+05  |    2.247e+05   
 44.8% | 000049920 |    0.0322658  | 4.431e+04| 5.739e+04| 6.747e+04|  1.934e-02 |  5.616e-03 |  2.184e-03 | 4.140e-03 |   4.082e-03  |  1.513e+05  |    2.240e+05   
 45.4% | 000050560 |    0.0302580  |          | 6.370e+04| 5.923e+04|            |            |  2.291e-02 | 3.983e-03 |   2.926e-03  |  1.580e+05  |    2.235e+05   
 46.0% | 000051200 |    0.0322809  | 4.859e+04| 5.869e+04| 6.340e+04|  1.948e-02 |  4.597e-03 |  2.236e-03 | 4.177e-03 |   4.027e-03  |  1.450e+05  |    2.227e+05   
 46.6% | 000051840 |    0.0298080  |          | 7.040e+04| 5.734e+04|            |            |  2.256e-02 | 3.926e-03 |   2.828e-03  |  1.538e+05  |    2.222e+05   
 47.1% | 000052480 |    0.0315422  | 5.920e+04| 5.815e+04| 5.985e+04|  1.918e-02 |  5.599e-03 |  2.097e-03 | 4.029e-03 |   3.903e-03  |  1.422e+05  |    2.214e+05   
 47.7% | 000053120 |    0.0290412  |          | 6.715e+04| 6.048e+04|            |            |  2.226e-02 | 4.043e-03 |   2.288e-03  |  1.511e+05  |    2.209e+05   
 48.3% | 000053760 |    0.0311468  | 5.079e+04| 5.832e+04| 6.459e+04|  1.919e-02 |  4.408e-03 |  2.093e-03 | 3.856e-03 |   3.712e-03  |  1.379e+05  |    2.202e+05   
 48.9% | 000054400 |    0.0290638  |          | 6.695e+04| 5.980e+04|            |            |  2.239e-02 | 4.059e-03 |   2.141e-03  |  1.445e+05  |    2.195e+05   
 49.4% | 000055040 |    0.0296718  | 5.760e+04| 6.134e+04| 7.156e+04|  1.908e-02 |  5.716e-03 |  2.058e-03 | 3.733e-03 |   2.548e-03  |  1.384e+05  |    2.189e+05   
 50.0% | 000055680 |    0.0282533  |          | 6.944e+04| 6.118e+04|            |            |  2.258e-02 | 3.517e-03 |   1.683e-03  |  1.421e+05  |    2.183e+05   
 50.6% | 000056320 |    0.0305105  | 4.611e+04| 5.905e+04| 6.767e+04|  1.933e-02 |  4.524e-03 |  2.010e-03 | 3.633e-03 |   3.150e-03  |  1.286e+05  |    2.176e+05   
 51.1% | 000056960 |    0.0273614  |          | 6.868e+04| 6.132e+04|            |            |  2.188e-02 | 3.458e-03 |   1.504e-03  |  1.401e+05  |    2.170e+05   
 51.7% | 000057600 |    0.0290220  | 5.371e+04| 5.972e+04| 7.479e+04|  1.900e-02 |  5.600e-03 |  1.926e-03 | 3.482e-03 |   2.298e-03  |  1.290e+05  |    2.163e+05   
 52.3% | 000058240 |    0.0266866  |          | 7.132e+04| 6.264e+04|            |            |  2.176e-02 | 3.359e-03 |   1.108e-03  |  1.370e+05  |    2.158e+05   
 52.9% | 000058880 |    0.0288211  | 4.827e+04| 6.230e+04| 6.743e+04|  1.881e-02 |  4.505e-03 |  1.963e-03 | 3.599e-03 |   2.171e-03  |  1.238e+05  |    2.151e+05   
 53.4% | 000059520 |    0.0268276  |          | 6.813e+04| 5.885e+04|            |            |  2.159e-02 | 3.661e-03 |   1.090e-03  |  1.298e+05  |    2.145e+05   
 54.0% | 000060160 |    0.0276683  | 5.832e+04| 5.997e+04| 7.248e+04|  1.833e-02 |  5.220e-03 |  1.827e-03 | 3.606e-03 |   1.653e-03  |  1.228e+05  |    2.138e+05   
 54.6% | 000060800 |    0.0261681  |          | 7.032e+04| 6.102e+04|            |            |  2.142e-02 | 3.572e-03 |   7.150e-04  |  1.266e+05  |    2.132e+05   
 55.2% | 000061440 |    0.0278163  | 5.826e+04| 6.060e+04| 6.991e+04|  1.848e-02 |  4.721e-03 |  1.824e-03 | 3.125e-03 |   2.204e-03  |  1.161e+05  |    2.126e+05   
 55.7% | 000062080 |    0.0251246  |          | 7.287e+04| 6.149e+04|            |            |  2.107e-02 | 3.141e-03 |   4.437e-04  |  1.253e+05  |    2.120e+05   
 56.3% | 000062720 |    0.0266276  | 5.523e+04| 6.172e+04| 7.148e+04|  1.801e-02 |  5.245e-03 |  1.742e-03 | 3.340e-03 |   1.360e-03  |  1.152e+05  |    2.114e+05   
 56.9% | 000063360 |    0.0250406  |          | 7.078e+04| 6.017e+04|            |            |  2.116e-02 | 3.187e-03 |   2.577e-04  |  1.193e+05  |    2.108e+05   
 57.5% | 000064000 |    0.0269293  | 4.974e+04| 6.320e+04| 7.179e+04|  1.833e-02 |  4.698e-03 |  1.745e-03 | 3.153e-03 |   1.381e-03  |  1.081e+05  |    2.101e+05   
 58.0% | 000064640 |    0.0244179  |          | 6.530e+04| 5.958e+04|            |            |  2.083e-02 | 3.083e-03 |   2.194e-05  |  1.160e+05  |    2.095e+05   
 58.6% | 000065280 |    0.0261272  | 5.462e+04| 5.942e+04| 6.551e+04|  1.806e-02 |  5.486e-03 |  1.693e-03 | 3.012e-03 |   1.283e-03  |  1.055e+05  |    2.089e+05   
 59.2% | 000065920 |    0.0238489  |          | 7.285e+04| 5.893e+04|            |            |  2.049e-02 | 2.870e-03 |   2.209e-05  |  1.124e+05  |    2.083e+05   
 59.8% | 000066560 |    0.0263409  | 5.433e+04| 5.805e+04| 6.673e+04|  1.818e-02 |  4.785e-03 |  1.688e-03 | 2.829e-03 |   1.533e-03  |  9.893e+04  |    2.076e+05   
 60.3% | 000067200 |    0.0230480  |          | 7.185e+04| 5.880e+04|            |            |  1.974e-02 | 2.804e-03 |   2.300e-05  |  1.099e+05  |    2.071e+05   
 60.9% | 000067840 |    0.0261497  | 4.730e+04| 6.206e+04| 6.098e+04|  1.802e-02 |  5.453e-03 |  1.581e-03 | 3.162e-03 |   1.079e-03  |  9.408e+04  |    2.064e+05   
 61.5% | 000068480 |    0.0230291  |          | 6.982e+04| 5.815e+04|            |            |  1.989e-02 | 2.660e-03 |   2.434e-05  |  1.037e+05  |    2.058e+05   
 62.1% | 000069120 |    0.0260300  | 5.136e+04| 6.104e+04| 5.890e+04|  1.823e-02 |  4.977e-03 |  1.585e-03 | 2.708e-03 |   1.362e-03  |  8.907e+04  |    2.051e+05   
 62.6% | 000069760 |    0.0230058  |          | 7.216e+04| 5.754e+04|            |            |  1.968e-02 | 2.828e-03 |   2.283e-05  |  9.777e+04  |    2.045e+05   
 63.2% | 000070400 |    0.0249705  | 5.205e+04| 6.203e+04| 5.530e+04|  1.755e-02 |  5.147e-03 |  1.488e-03 | 2.833e-03 |   1.062e-03  |  8.735e+04  |    2.038e+05   
 63.8% | 000071040 |    0.0230534  |          | 6.867e+04| 5.865e+04|            |            |  1.998e-02 | 2.589e-03 |   2.301e-05  |  9.170e+04  |    2.032e+05   
 64.4% | 000071680 |    0.0257897  | 5.231e+04| 6.157e+04| 5.942e+04|  1.791e-02 |  4.691e-03 |  1.488e-03 | 3.116e-03 |   1.372e-03  |  7.941e+04  |    2.025e+05   
 64.9% | 000072320 |    0.0223511  |          | 6.510e+04| 5.591e+04|            |            |  1.921e-02 | 2.591e-03 |   2.108e-05  |  8.872e+04  |    2.019e+05   
 65.5% | 000072960 |    0.0248390  | 4.621e+04| 6.093e+04| 4.809e+04|  1.758e-02 |  5.124e-03 |  1.411e-03 | 2.653e-03 |   1.178e-03  |  7.726e+04  |    2.012e+05   
 66.1% | 000073600 |    0.0226499  |          | 6.523e+04| 5.341e+04|            |            |  1.974e-02 | 2.436e-03 |   2.148e-05  |  8.195e+04  |    2.006e+05   
 66.7% | 000074240 |    0.0251093  | 4.626e+04| 6.347e+04| 4.651e+04|  1.784e-02 |  4.576e-03 |  1.403e-03 | 2.669e-03 |   1.176e-03  |  7.146e+04  |    1.999e+05   
 67.2% | 000074880 |    0.0224064  |          | 6.537e+04| 5.065e+04|            |            |  1.952e-02 | 2.374e-03 |   2.748e-05  |  7.736e+04  |    1.992e+05   
 67.8% | 000075520 |    0.0241400  | 4.367e+04| 6.513e+04| 3.238e+04|  1.757e-02 |  5.158e-03 |  1.315e-03 | 2.286e-03 |   9.241e-04  |  6.933e+04  |    1.985e+05   
 68.4% | 000076160 |    0.0226679  |          | 6.844e+04| 4.283e+04|            |            |  1.994e-02 | 2.245e-03 |   2.322e-05  |  7.124e+04  |    1.979e+05   
 69.0% | 000076800 |    0.0245011  | 4.349e+04| 6.364e+04| 1.817e+02|  1.773e-02 |  4.579e-03 |  1.313e-03 | 2.234e-03 |   9.544e-04  |  6.356e+04  |    1.972e+05   
 69.5% | 000077440 |    0.0224733  |          | 6.371e+04| 3.204e+02|            |            |  1.966e-02 | 2.232e-03 |   2.123e-05  |  6.678e+04  |    1.965e+05   
 70.1% | 000078080 |    0.0239634  | 4.077e+04| 5.688e+04|          |  1.752e-02 |  5.157e-03 |  1.231e-03 | 1.957e-03 |   1.630e-03  |  6.030e+04  |    1.958e+05   
 70.7% | 000078720 |    0.0218300  |          | 6.200e+04|          |            |            |  1.942e-02 | 2.008e-03 |   1.062e-04  |  6.370e+04  |    1.952e+05   
 71.3% | 000079360 |    0.0241343  | 4.127e+04| 6.192e+04|          |  1.774e-02 |  4.635e-03 |  1.227e-03 | 2.209e-03 |   1.314e-03  |  5.540e+04  |    1.945e+05   
 71.8% | 000080000 |    0.0217592  |          | 6.120e+04|          |            |            |  1.926e-02 | 2.091e-03 |   1.144e-04  |  5.904e+04  |    1.938e+05   
 72.4% | 000080640 |    0.0230083  | 5.048e+04| 6.293e+04|          |  1.745e-02 |  5.138e-03 |  1.144e-03 | 1.821e-03 |   1.002e-03  |  5.360e+04  |    1.931e+05   
 73.0% | 000081280 |    0.0221627  |          | 6.486e+04|          |            |            |  1.993e-02 | 1.861e-03 |   1.123e-04  |  5.338e+04  |    1.925e+05   
 73.6% | 000081920 |    0.0231289  | 4.926e+04| 6.065e+04|          |  1.767e-02 |  4.625e-03 |  1.140e-03 | 1.743e-03 |   9.722e-04  |  4.902e+04  |    1.918e+05   
 74.1% | 000082560 |    0.0219995  |          | 6.197e+04|          |            |            |  1.973e-02 | 1.869e-03 |   1.116e-04  |  4.934e+04  |    1.911e+05   
 74.7% | 000083200 |    0.0223546  | 4.574e+04| 6.149e+04|          |  1.738e-02 |  5.162e-03 |  1.052e-03 | 1.676e-03 |   6.548e-04  |  4.644e+04  |    1.904e+05   
 75.3% | 000083840 |    0.0221334  |          | 6.041e+04|          |            |            |  2.007e-02 | 1.678e-03 |   9.456e-05  |  4.482e+04  |    1.897e+05   
 75.9% | 000084480 |    0.0224782  | 4.782e+04| 6.065e+04|          |  1.757e-02 |  4.541e-03 |  1.054e-03 | 1.573e-03 |   6.573e-04  |  4.213e+04  |    1.891e+05   
 76.4% | 000085120 |    0.0220339  |          | 6.511e+04|          |            |            |  1.989e-02 | 1.722e-03 |   9.968e-05  |  4.098e+04  |    1.884e+05   
