Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 184.844 GiBs
Total device memory use = 189.112 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
  1.4% | 000006400 |    0.5460040  | 5.913e+04| 6.284e+04| 5.964e+04|  2.981e-02 |  8.044e-03 |  1.642e-02 | 2.899e-02 |   4.673e-01  |  4.525e+05  |    4.513e+05   
  1.6% | 000007040 |    0.5239482  |          | 6.303e+04| 5.955e+04|            |            |  1.695e-02 | 5.377e-02 |   4.527e-01  |  4.702e+05  |    4.529e+05   
  1.7% | 000007680 |    0.5465147  | 5.885e+04| 6.307e+04| 5.959e+04|  3.020e-02 |  6.798e-03 |  1.642e-02 | 2.839e-02 |   4.679e-01  |  4.495e+05  |    4.526e+05   
  1.9% | 000008320 |    0.5129298  |          | 6.293e+04| 5.944e+04|            |            |  1.688e-02 | 3.083e-02 |   4.647e-01  |  4.775e+05  |    4.544e+05   
  2.0% | 000008960 |    0.5419337  | 6.030e+04| 6.266e+04| 5.944e+04|  2.988e-02 |  8.266e-03 |  1.628e-02 | 2.972e-02 |   4.626e-01  |  4.506e+05  |    4.542e+05   
  2.2% | 000009600 |    0.5158594  |          | 6.285e+04| 5.942e+04|            |            |  1.690e-02 | 4.507e-02 |   4.534e-01  |  4.720e+05  |    4.553e+05   
  2.3% | 000010240 |    0.5407016  | 5.962e+04| 6.285e+04| 5.958e+04|  3.027e-02 |  7.069e-03 |  1.637e-02 | 2.893e-02 |   4.617e-01  |  4.490e+05  |    4.549e+05   
  2.4% | 000010880 |    0.5086258  |          | 6.273e+04| 5.952e+04|            |            |  1.681e-02 | 3.326e-02 |   4.580e-01  |  4.759e+05  |    4.560e+05   
  2.6% | 000011520 |    0.5346071  | 5.959e+04| 6.283e+04| 5.954e+04|  2.955e-02 |  7.929e-03 |  1.616e-02 | 2.855e-02 |   4.569e-01  |  4.515e+05  |    4.558e+05   
  2.7% | 000012160 |    0.5089721  |          | 6.314e+04| 5.936e+04|            |            |  1.679e-02 | 4.565e-02 |   4.460e-01  |  4.728e+05  |    4.566e+05   
  2.9% | 000012800 |    0.5362648  | 5.945e+04| 6.298e+04| 5.930e+04|  3.044e-02 |  7.289e-03 |  1.619e-02 | 2.818e-02 |   4.580e-01  |  4.474e+05  |    4.562e+05   
  3.0% | 000013440 |    0.5008134  |          | 6.278e+04| 5.932e+04|            |            |  1.669e-02 | 2.845e-02 |   4.551e-01  |  4.777e+05  |    4.571e+05   
  3.2% | 000014080 |    0.5276382  | 5.943e+04| 6.301e+04| 5.952e+04|  2.891e-02 |  7.050e-03 |  1.612e-02 | 3.051e-02 |   4.486e-01  |  4.521e+05  |    4.569e+05   
  3.3% | 000014720 |    0.5036559  |          | 6.295e+04| 5.940e+04|            |            |  1.669e-02 | 4.757e-02 |   4.389e-01  |  4.722e+05  |    4.575e+05   
  3.4% | 000015360 |    0.5293942  | 5.967e+04| 6.270e+04| 5.954e+04|  3.032e-02 |  7.111e-03 |  1.604e-02 | 2.752e-02 |   4.521e-01  |  4.479e+05  |    4.571e+05   
  3.6% | 000016000 |    0.4962661  |          | 6.229e+04| 5.930e+04|            |            |  1.660e-02 | 2.782e-02 |   4.513e-01  |  4.764e+05  |    4.578e+05   
  3.7% | 000016640 |    0.5223015  | 5.826e+04| 6.281e+04| 5.955e+04|  2.880e-02 |  6.943e-03 |  1.605e-02 | 2.836e-02 |   4.457e-01  |  4.513e+05  |    4.576e+05   
  3.9% | 000017280 |    0.4961437  |          | 6.312e+04| 5.929e+04|            |            |  1.664e-02 | 4.216e-02 |   4.369e-01  |  4.737e+05  |    4.582e+05   
  4.0% | 000017920 |    0.5244634  | 6.037e+04| 6.282e+04| 5.942e+04|  3.085e-02 |  6.830e-03 |  1.606e-02 | 2.759e-02 |   4.466e-01  |  4.467e+05  |    4.578e+05   
  4.2% | 000018560 |    0.4892482  |          | 6.275e+04| 5.927e+04|            |            |  1.651e-02 | 2.769e-02 |   4.446e-01  |  4.775e+05  |    4.584e+05   
  4.3% | 000019200 |    0.5183876  | 5.926e+04| 6.251e+04| 5.930e+04|  2.893e-02 |  6.977e-03 |  1.589e-02 | 2.923e-02 |   4.409e-01  |  4.493e+05  |    4.581e+05   
  4.5% | 000019840 |    0.4888521  |          | 6.272e+04| 5.926e+04|            |            |  1.650e-02 | 3.557e-02 |   4.363e-01  |  4.750e+05  |    4.586e+05   
  4.6% | 000020480 |    0.5192916  | 5.993e+04| 6.241e+04| 5.939e+04|  3.074e-02 |  7.312e-03 |  1.585e-02 | 2.932e-02 |   4.399e-01  |  4.458e+05  |    4.582e+05   
  4.7% | 000021120 |    0.4832377  |          | 6.291e+04| 5.922e+04|            |            |  1.637e-02 | 2.855e-02 |   4.378e-01  |  4.776e+05  |    4.587e+05   
  4.9% | 000021760 |    0.5127285  | 5.916e+04| 6.280e+04| 5.916e+04|  2.906e-02 |  7.176e-03 |  1.584e-02 | 2.904e-02 |   4.353e-01  |  4.488e+05  |    4.584e+05   
  5.0% | 000022400 |    0.4831549  |          | 6.265e+04| 5.906e+04|            |            |  1.640e-02 | 3.587e-02 |   4.304e-01  |  4.748e+05  |    4.589e+05   
  5.2% | 000023040 |    0.5147236  | 5.972e+04| 6.233e+04| 5.920e+04|  3.085e-02 |  7.390e-03 |  1.588e-02 | 2.769e-02 |   4.369e-01  |  4.444e+05  |    4.585e+05   
  5.3% | 000023680 |    0.4871648  |          | 5.918e+04| 5.906e+04|            |            |  1.625e-02 | 2.812e-02 |   4.423e-01  |  4.681e+05  |    4.587e+05   
  5.5% | 000024320 |    0.5168952  | 5.808e+04| 5.905e+04| 5.898e+04|  2.921e-02 |  7.292e-03 |  1.565e-02 | 2.669e-02 |   4.419e-01  |  4.398e+05  |    4.582e+05   
  5.6% | 000024960 |    0.4849724  |          | 5.927e+04| 5.899e+04|            |            |  1.624e-02 | 2.664e-02 |   4.416e-01  |  4.674e+05  |    4.584e+05   
  5.7% | 000025600 |    0.5171887  | 5.903e+04| 5.905e+04| 5.904e+04|  2.994e-02 |  6.224e-03 |  1.570e-02 | 2.717e-02 |   4.408e-01  |  4.369e+05  |    4.579e+05   
  5.9% | 000026240 |    0.4802809  |          | 5.941e+04| 5.919e+04|            |            |  1.617e-02 | 2.692e-02 |   4.367e-01  |  4.691e+05  |    4.582e+05   
  6.0% | 000026880 |    0.5114386  | 5.962e+04| 5.901e+04| 5.892e+04|  2.912e-02 |  7.291e-03 |  1.563e-02 | 2.691e-02 |   4.364e-01  |  4.391e+05  |    4.577e+05   
  6.2% | 000027520 |    0.4792673  |          | 5.938e+04| 5.893e+04|            |            |  1.617e-02 | 3.253e-02 |   4.301e-01  |  4.672e+05  |    4.579e+05   
  6.3% | 000028160 |    0.5117243  | 5.850e+04| 5.911e+04| 5.900e+04|  3.011e-02 |  6.355e-03 |  1.573e-02 | 2.702e-02 |   4.355e-01  |  4.362e+05  |    4.574e+05   
  6.5% | 000028800 |    0.4764666  |          | 5.918e+04| 5.892e+04|            |            |  1.608e-02 | 2.712e-02 |   4.328e-01  |  4.671e+05  |    4.576e+05   
  6.6% | 000029440 |    0.5046396  | 5.817e+04| 5.920e+04| 5.900e+04|  2.914e-02 |  7.316e-03 |  1.562e-02 | 2.717e-02 |   4.293e-01  |  4.396e+05  |    4.573e+05   
  6.8% | 000030080 |    0.4752250  |          | 5.919e+04| 5.872e+04|            |            |  1.608e-02 | 2.937e-02 |   4.293e-01  |  4.654e+05  |    4.574e+05   
  6.9% | 000030720 |    0.5052908  | 5.937e+04| 5.912e+04| 5.901e+04|  2.975e-02 |  6.243e-03 |  1.551e-02 | 2.610e-02 |   4.305e-01  |  4.364e+05  |    4.570e+05   
  7.0% | 000031360 |    0.4701741  |          | 5.935e+04| 5.891e+04|            |            |  1.601e-02 | 2.631e-02 |   4.274e-01  |  4.675e+05  |    4.572e+05   
  7.2% | 000032000 |    0.4996734  | 5.805e+04| 5.918e+04| 5.889e+04|  2.925e-02 |  7.517e-03 |  1.551e-02 | 2.705e-02 |   4.245e-01  |  4.386e+05  |    4.568e+05   
  7.3% | 000032640 |    0.4684201  |          | 5.911e+04| 5.896e+04|            |            |  1.594e-02 | 2.769e-02 |   4.243e-01  |  4.664e+05  |    4.570e+05   
  7.5% | 000033280 |    0.4993100  | 5.847e+04| 5.915e+04| 5.904e+04|  2.967e-02 |  6.251e-03 |  1.542e-02 | 2.655e-02 |   4.243e-01  |  4.362e+05  |    4.566e+05   
  7.6% | 000033920 |    0.4640168  |          | 5.911e+04| 5.906e+04|            |            |  1.587e-02 | 2.690e-02 |   4.207e-01  |  4.679e+05  |    4.568e+05   
  7.8% | 000034560 |    0.4930593  | 5.794e+04| 5.919e+04| 5.903e+04|  2.899e-02 |  7.337e-03 |  1.538e-02 | 2.616e-02 |   4.191e-01  |  4.390e+05  |    4.565e+05   
  7.9% | 000035200 |    0.4625127  |          | 5.907e+04| 5.892e+04|            |            |  1.592e-02 | 2.750e-02 |   4.186e-01  |  4.665e+05  |    4.566e+05   
  8.0% | 000035840 |    0.4943043  | 5.979e+04| 5.879e+04| 5.901e+04|  2.966e-02 |  6.074e-03 |  1.538e-02 | 2.726e-02 |   4.186e-01  |  4.351e+05  |    4.563e+05   
  8.2% | 000036480 |    0.4590891  |          | 5.909e+04| 5.890e+04|            |            |  1.583e-02 | 2.664e-02 |   4.161e-01  |  4.670e+05  |    4.564e+05   
  8.3% | 000037120 |    0.4887666  | 5.862e+04| 5.899e+04| 5.880e+04|  2.912e-02 |  7.510e-03 |  1.527e-02 | 2.683e-02 |   4.141e-01  |  4.373e+05  |    4.561e+05   
  8.5% | 000037760 |    0.4560392  |          | 5.932e+04| 5.894e+04|            |            |  1.581e-02 | 2.661e-02 |   4.132e-01  |  4.672e+05  |    4.563e+05   
  8.6% | 000038400 |    0.4885302  | 5.973e+04| 5.881e+04| 5.906e+04|  2.977e-02 |  5.953e-03 |  1.532e-02 | 2.796e-02 |   4.121e-01  |  4.348e+05  |    4.559e+05   
  8.8% | 000039040 |    0.4532889  |          | 5.930e+04| 5.889e+04|            |            |  1.571e-02 | 2.661e-02 |   4.105e-01  |  4.671e+05  |    4.561e+05   
  8.9% | 000039680 |    0.4818790  | 5.905e+04| 5.908e+04| 5.898e+04|  2.884e-02 |  7.353e-03 |  1.516e-02 | 2.696e-02 |   4.076e-01  |  4.380e+05  |    4.558e+05   
  9.1% | 000040320 |    0.4503948  |          | 5.931e+04| 5.899e+04|            |            |  1.568e-02 | 2.978e-02 |   4.045e-01  |  4.672e+05  |    4.560e+05   
  9.2% | 000040960 |    0.4834467  | 5.968e+04| 5.900e+04| 5.888e+04|  2.988e-02 |  6.227e-03 |  1.517e-02 | 2.633e-02 |   4.087e-01  |  4.339e+05  |    4.557e+05   
  9.3% | 000041600 |    0.4489322  |          | 5.882e+04| 5.886e+04|            |            |  1.561e-02 | 2.541e-02 |   4.074e-01  |  4.657e+05  |    4.558e+05   
  9.5% | 000042240 |    0.4769521  | 6.029e+04| 5.903e+04| 5.886e+04|  2.894e-02 |  7.038e-03 |  1.499e-02 | 2.604e-02 |   4.036e-01  |  4.370e+05  |    4.555e+05   
  9.6% | 000042880 |    0.4457649  |          | 5.889e+04| 5.893e+04|            |            |  1.559e-02 | 2.503e-02 |   4.047e-01  |  4.661e+05  |    4.557e+05   
  9.8% | 000043520 |    0.4778128  | 5.948e+04| 5.890e+04| 5.890e+04|  2.995e-02 |  6.312e-03 |  1.506e-02 | 2.611e-02 |   4.034e-01  |  4.334e+05  |    4.554e+05   
  9.9% | 000044160 |    0.4427352  |          | 5.909e+04| 5.888e+04|            |            |  1.550e-02 | 2.615e-02 |   4.006e-01  |  4.663e+05  |    4.555e+05   
 10.1% | 000044800 |    0.4713951  | 6.048e+04| 5.916e+04| 5.885e+04|  2.908e-02 |  7.034e-03 |  1.491e-02 | 2.655e-02 |   3.975e-01  |  4.365e+05  |    4.552e+05   
 10.2% | 000045440 |    0.4406498  |          | 5.900e+04| 5.878e+04|            |            |  1.552e-02 | 2.650e-02 |   3.982e-01  |  4.655e+05  |    4.554e+05   
 10.3% | 000046080 |    0.4733331  | 6.053e+04| 5.844e+04| 5.887e+04|  2.964e-02 |  5.979e-03 |  1.501e-02 | 2.563e-02 |   3.997e-01  |  4.320e+05  |    4.551e+05   
 10.5% | 000046720 |    0.4365337  |          | 5.911e+04| 5.900e+04|            |            |  1.538e-02 | 2.565e-02 |   3.950e-01  |  4.669e+05  |    4.552e+05   
 10.6% | 000047360 |    0.4662326  | 5.920e+04| 5.864e+04| 5.904e+04|  2.916e-02 |  7.187e-03 |  1.495e-02 | 2.575e-02 |   3.930e-01  |  4.358e+05  |    4.550e+05   
 10.8% | 000048000 |    0.4363243  |          | 5.839e+04| 5.892e+04|            |            |  1.543e-02 | 2.616e-02 |   3.943e-01  |  4.641e+05  |    4.551e+05   
 10.9% | 000048640 |    0.4657856  | 5.894e+04| 5.902e+04| 5.896e+04|  2.947e-02 |  6.256e-03 |  1.488e-02 | 2.608e-02 |   3.920e-01  |  4.334e+05  |    4.548e+05   
 11.1% | 000049280 |    0.4320158  |          | 5.908e+04| 5.879e+04|            |            |  1.536e-02 | 2.476e-02 |   3.914e-01  |  4.657e+05  |    4.549e+05   
 11.2% | 000049920 |    0.4621997  | 5.989e+04| 5.838e+04| 5.882e+04|  2.904e-02 |  7.162e-03 |  1.485e-02 | 2.495e-02 |   3.900e-01  |  4.339e+05  |    4.547e+05   
 11.4% | 000050560 |    0.4306630  |          | 5.872e+04| 5.877e+04|            |            |  1.530e-02 | 2.554e-02 |   3.894e-01  |  4.642e+05  |    4.548e+05   
 11.5% | 000051200 |    0.4628464  | 6.020e+04| 5.876e+04| 5.881e+04|  3.044e-02 |  6.051e-03 |  1.473e-02 | 2.534e-02 |   3.890e-01  |  4.305e+05  |    4.545e+05   
 11.6% | 000051840 |    0.4272769  |          | 5.915e+04| 5.855e+04|            |            |  1.525e-02 | 2.484e-02 |   3.867e-01  |  4.649e+05  |    4.546e+05   
 11.8% | 000052480 |    0.4557517  | 5.967e+04| 5.869e+04| 5.900e+04|  2.951e-02 |  7.556e-03 |  1.466e-02 | 2.531e-02 |   3.830e-01  |  4.344e+05  |    4.544e+05   
 11.9% | 000053120 |    0.4255439  |          | 5.888e+04| 5.865e+04|            |            |  1.523e-02 | 2.662e-02 |   3.832e-01  |  4.637e+05  |    4.545e+05   
 12.1% | 000053760 |    0.4556839  | 5.860e+04| 5.882e+04| 5.900e+04|  3.000e-02 |  6.054e-03 |  1.464e-02 | 2.514e-02 |   3.825e-01  |  4.316e+05  |    4.542e+05   
 12.2% | 000054400 |    0.4200028  |          | 5.895e+04| 5.904e+04|            |            |  1.514e-02 | 2.500e-02 |   3.793e-01  |  4.668e+05  |    4.543e+05   
 12.4% | 000055040 |    0.4509601  | 6.017e+04| 5.887e+04| 5.864e+04|  2.934e-02 |  7.677e-03 |  1.454e-02 | 2.611e-02 |   3.777e-01  |  4.333e+05  |    4.541e+05   
 12.5% | 000055680 |    0.4180811  |          | 5.917e+04| 5.887e+04|            |            |  1.514e-02 | 2.532e-02 |   3.771e-01  |  4.659e+05  |    4.542e+05   
 12.6% | 000056320 |    0.4497805  | 5.875e+04| 5.887e+04| 5.899e+04|  2.948e-02 |  6.120e-03 |  1.459e-02 | 2.551e-02 |   3.768e-01  |  4.316e+05  |    4.540e+05   
 12.8% | 000056960 |    0.4176128  |          | 5.830e+04| 5.877e+04|            |            |  1.507e-02 | 2.496e-02 |   3.770e-01  |  4.633e+05  |    4.541e+05   
 12.9% | 000057600 |    0.4450028  | 5.874e+04| 5.852e+04| 5.885e+04|  2.856e-02 |  7.265e-03 |  1.439e-02 | 2.470e-02 |   3.740e-01  |  4.334e+05  |    4.539e+05   
 13.1% | 000058240 |    0.4131540  |          | 5.872e+04| 5.895e+04|            |            |  1.499e-02 | 2.489e-02 |   3.728e-01  |  4.652e+05  |    4.540e+05   
 13.2% | 000058880 |    0.4445463  | 5.670e+04| 5.868e+04| 5.896e+04|  2.937e-02 |  6.065e-03 |  1.455e-02 | 2.517e-02 |   3.721e-01  |  4.310e+05  |    4.538e+05   
 13.4% | 000059520 |    0.4100752  |          | 5.875e+04| 5.894e+04|            |            |  1.492e-02 | 2.546e-02 |   3.692e-01  |  4.657e+05  |    4.539e+05   
 13.5% | 000060160 |    0.4395709  | 5.969e+04| 5.865e+04| 5.879e+04|  2.848e-02 |  7.198e-03 |  1.439e-02 | 2.480e-02 |   3.686e-01  |  4.330e+05  |    4.537e+05   
 13.6% | 000060800 |    0.4086548  |          | 5.867e+04| 5.890e+04|            |            |  1.498e-02 | 2.619e-02 |   3.670e-01  |  4.642e+05  |    4.538e+05   
 13.8% | 000061440 |    0.4398576  | 5.808e+04| 5.855e+04| 5.887e+04|  2.935e-02 |  6.122e-03 |  1.444e-02 | 2.530e-02 |   3.674e-01  |  4.298e+05  |    4.535e+05   
 13.9% | 000062080 |    0.4052206  |          | 5.862e+04| 5.893e+04|            |            |  1.485e-02 | 2.503e-02 |   3.648e-01  |  4.650e+05  |    4.536e+05   
 14.1% | 000062720 |    0.4343770  | 5.791e+04| 5.858e+04| 5.871e+04|  2.845e-02 |  6.924e-03 |  1.424e-02 | 2.539e-02 |   3.630e-01  |  4.323e+05  |    4.534e+05   
 14.2% | 000063360 |    0.4036719  |          | 5.875e+04| 5.871e+04|            |            |  1.487e-02 | 2.644e-02 |   3.619e-01  |  4.637e+05  |    4.535e+05   
 14.4% | 000064000 |    0.4349666  | 5.974e+04| 5.823e+04| 5.896e+04|  2.954e-02 |  6.054e-03 |  1.425e-02 | 2.548e-02 |   3.624e-01  |  4.289e+05  |    4.533e+05   
 14.5% | 000064640 |    0.4008086  |          | 5.852e+04| 5.882e+04|            |            |  1.479e-02 | 2.504e-02 |   3.605e-01  |  4.639e+05  |    4.534e+05   
 14.7% | 000065280 |    0.4291162  | 5.801e+04| 5.820e+04| 5.890e+04|  2.857e-02 |  7.067e-03 |  1.428e-02 | 2.514e-02 |   3.579e-01  |  4.318e+05  |    4.532e+05   
 14.8% | 000065920 |    0.3979322  |          | 5.873e+04| 5.879e+04|            |            |  1.474e-02 | 2.387e-02 |   3.588e-01  |  4.641e+05  |    4.533e+05   
 14.9% | 000066560 |    0.4278718  | 5.822e+04| 5.859e+04| 5.907e+04|  2.913e-02 |  6.008e-03 |  1.424e-02 | 2.409e-02 |   3.570e-01  |  4.302e+05  |    4.531e+05   
 15.1% | 000067200 |    0.3937269  |          | 5.883e+04| 5.901e+04|            |            |  1.463e-02 | 2.412e-02 |   3.545e-01  |  4.659e+05  |    4.532e+05   
 15.2% | 000067840 |    0.4235598  | 5.795e+04| 5.850e+04| 5.888e+04|  2.859e-02 |  7.328e-03 |  1.405e-02 | 2.494e-02 |   3.527e-01  |  4.316e+05  |    4.530e+05   
 15.4% | 000068480 |    0.3918536  |          | 5.879e+04| 5.895e+04|            |            |  1.462e-02 | 2.473e-02 |   3.521e-01  |  4.650e+05  |    4.531e+05   
 15.5% | 000069120 |    0.4240926  | 5.814e+04| 5.841e+04| 5.887e+04|  2.918e-02 |  6.094e-03 |  1.409e-02 | 2.439e-02 |   3.531e-01  |  4.282e+05  |    4.529e+05   
 15.7% | 000069760 |    0.3895372  |          | 5.842e+04| 5.895e+04|            |            |  1.453e-02 | 2.472e-02 |   3.498e-01  |  4.646e+05  |    4.530e+05   
 15.8% | 000070400 |    0.4188764  | 5.790e+04| 5.850e+04| 5.863e+04|  2.832e-02 |  7.499e-03 |  1.394e-02 | 2.420e-02 |   3.491e-01  |  4.305e+05  |    4.528e+05   
 15.9% | 000071040 |    0.3877782  |          | 5.878e+04| 5.869e+04|            |            |  1.453e-02 | 2.342e-02 |   3.494e-01  |  4.635e+05  |    4.529e+05   
 16.1% | 000071680 |    0.4185739  | 5.803e+04| 5.858e+04| 5.875e+04|  2.891e-02 |  5.916e-03 |  1.402e-02 | 2.359e-02 |   3.487e-01  |  4.279e+05  |    4.527e+05   
 16.2% | 000072320 |    0.3853770  |          | 5.827e+04| 5.878e+04|            |            |  1.439e-02 | 2.398e-02 |   3.465e-01  |  4.632e+05  |    4.528e+05   
 16.4% | 000072960 |    0.4127963  | 6.062e+04| 5.847e+04| 5.887e+04|  2.839e-02 |  7.068e-03 |  1.398e-02 | 2.385e-02 |   3.434e-01  |  4.309e+05  |    4.526e+05   
 16.5% | 000073600 |    0.3822659  |          | 5.862e+04| 5.881e+04|            |            |  1.447e-02 | 2.394e-02 |   3.434e-01  |  4.638e+05  |    4.527e+05   
 16.7% | 000074240 |    0.4126359  | 5.909e+04| 5.853e+04| 5.891e+04|  2.870e-02 |  6.214e-03 |  1.377e-02 | 2.436e-02 |   3.425e-01  |  4.282e+05  |    4.525e+05   
 16.8% | 000074880 |    0.3700533  |          | 6.272e+04| 5.907e+04|            |            |  1.434e-02 | 2.809e-02 |   3.271e-01  |  4.758e+05  |    4.526e+05   
 17.0% | 000075520 |    0.3993752  | 6.011e+04| 6.234e+04| 5.886e+04|  2.854e-02 |  7.847e-03 |  1.379e-02 | 3.219e-02 |   3.216e-01  |  4.393e+05  |    4.525e+05   
 17.1% | 000076160 |    0.3752062  |          | 6.262e+04| 5.895e+04|            |            |  1.432e-02 | 5.047e-02 |   3.099e-01  |  4.660e+05  |    4.526e+05   
 17.2% | 000076800 |    0.4008636  | 6.082e+04| 6.255e+04| 5.869e+04|  2.993e-02 |  7.411e-03 |  1.381e-02 | 2.325e-02 |   3.307e-01  |  4.347e+05  |    4.525e+05   
 17.4% | 000077440 |    0.3654437  |          | 6.248e+04| 5.892e+04|            |            |  1.425e-02 | 2.339e-02 |   3.272e-01  |  4.752e+05  |    4.527e+05   
 17.5% | 000078080 |    0.3936955  | 5.845e+04| 6.237e+04| 5.885e+04|  2.813e-02 |  7.494e-03 |  1.370e-02 | 2.329e-02 |   3.253e-01  |  4.395e+05  |    4.526e+05   
 17.7% | 000078720 |    0.3630558  |          | 6.235e+04| 5.900e+04|            |            |  1.427e-02 | 2.359e-02 |   3.247e-01  |  4.750e+05  |    4.527e+05   
 17.8% | 000079360 |    0.3930258  | 5.696e+04| 6.259e+04| 5.907e+04|  2.869e-02 |  6.206e-03 |  1.363e-02 | 2.463e-02 |   3.228e-01  |  4.372e+05  |    4.526e+05   
 18.0% | 000080000 |    0.3597417  |          | 6.261e+04| 5.900e+04|            |            |  1.414e-02 | 2.366e-02 |   3.214e-01  |  4.760e+05  |    4.527e+05   
 18.1% | 000080640 |    0.3882887  | 5.819e+04| 6.254e+04| 5.894e+04|  2.808e-02 |  7.128e-03 |  1.360e-02 | 2.341e-02 |   3.200e-01  |  4.395e+05  |    4.527e+05   
 18.2% | 000081280 |    0.3593123  |          | 6.255e+04| 5.872e+04|            |            |  1.419e-02 | 2.439e-02 |   3.202e-01  |  4.732e+05  |    4.528e+05   
 18.4% | 000081920 |    0.3884093  | 5.822e+04| 6.234e+04| 5.905e+04|  2.866e-02 |  6.293e-03 |  1.366e-02 | 2.341e-02 |   3.195e-01  |  4.363e+05  |    4.527e+05   
 18.5% | 000082560 |    0.3543737  |          | 6.253e+04| 5.913e+04|            |            |  1.406e-02 | 2.359e-02 |   3.162e-01  |  4.765e+05  |    4.528e+05   
 18.7% | 000083200 |    0.3824611  | 5.845e+04| 6.264e+04| 5.903e+04|  2.800e-02 |  7.065e-03 |  1.350e-02 | 2.297e-02 |   3.148e-01  |  4.399e+05  |    4.527e+05   
 18.8% | 000083840 |    0.3522483  |          | 6.254e+04| 5.917e+04|            |            |  1.404e-02 | 2.364e-02 |   3.141e-01  |  4.760e+05  |    4.529e+05   
 19.0% | 000084480 |    0.3831405  | 5.728e+04| 6.243e+04| 5.897e+04|  2.860e-02 |  6.301e-03 |  1.357e-02 | 2.348e-02 |   3.142e-01  |  4.361e+05  |    4.528e+05   
