Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 40 - {0-78}
Local matrix size       = 186.224 GiBs
Total device memory use = 190.011 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
  0.4% | 000000640 |    0.5500948  | 5.907e+04| 6.177e+04|          |  2.632e-02 |  3.672e-04 |  0.000e+00 | 0.000e+00 |   5.203e-01  |  5.791e+04  |    5.524e+04   
  0.8% | 000001280 |    0.5487910  | 5.973e+04| 6.141e+04|          |  2.610e-02 |  3.694e-04 |  0.000e+00 | 0.000e+00 |   5.190e-01  |  5.758e+04  |    5.638e+04   
  1.2% | 000001920 |    0.5457580  | 5.997e+04| 6.121e+04|          |  2.576e-02 |  3.663e-04 |  0.000e+00 | 0.000e+00 |   5.164e-01  |  5.743e+04  |    5.672e+04   
  1.6% | 000002560 |    0.5405946  | 6.167e+04| 6.123e+04|          |  2.511e-02 |  3.649e-04 |  0.000e+00 | 0.000e+00 |   5.120e-01  |  5.750e+04  |    5.691e+04   
  2.0% | 000003200 |    0.5366581  | 6.341e+04| 6.116e+04|          |  2.483e-02 |  3.662e-04 |  0.000e+00 | 0.000e+00 |   5.084e-01  |  5.745e+04  |    5.702e+04   
  2.4% | 000003840 |    0.5324534  | 6.211e+04| 6.119e+04|          |  2.498e-02 |  3.649e-04 |  0.000e+00 | 0.000e+00 |   5.040e-01  |  5.743e+04  |    5.708e+04   
  2.8% | 000004480 |    0.5279550  | 6.296e+04| 6.116e+04|          |  2.445e-02 |  3.717e-04 |  0.000e+00 | 0.000e+00 |   5.001e-01  |  5.744e+04  |    5.713e+04   
  3.2% | 000005120 |    0.5252265  | 6.114e+04| 6.115e+04|          |  2.570e-02 |  3.729e-04 |  0.000e+00 | 0.000e+00 |   4.960e-01  |  5.726e+04  |    5.715e+04   
  3.6% | 000005760 |    0.5206831  | 6.194e+04| 6.108e+04|          |  2.478e-02 |  3.654e-04 |  0.000e+00 | 0.000e+00 |   4.924e-01  |  5.728e+04  |    5.716e+04   
  4.0% | 000006400 |    0.5165661  | 6.019e+04| 6.112e+04|          |  2.507e-02 |  3.769e-04 |  0.000e+00 | 0.000e+00 |   4.880e-01  |  5.725e+04  |    5.717e+04   
  4.5% | 000007040 |    0.5141815  | 5.888e+04| 6.090e+04|          |  2.497e-02 |  3.679e-04 |  0.000e+00 | 0.000e+00 |   4.857e-01  |  5.703e+04  |    5.716e+04   
  4.9% | 000007680 |    0.5117472  | 5.782e+04| 6.066e+04|          |  2.483e-02 |  3.654e-04 |  0.000e+00 | 0.000e+00 |   4.834e-01  |  5.682e+04  |    5.713e+04   
  5.3% | 000008320 |    0.5046758  | 5.878e+04| 6.109e+04|          |  2.515e-02 |  3.645e-04 |  0.000e+00 | 0.000e+00 |   4.761e-01  |  5.713e+04  |    5.713e+04   
  5.7% | 000008960 |    0.5004372  | 5.696e+04| 6.107e+04|          |  2.477e-02 |  3.645e-04 |  0.000e+00 | 0.000e+00 |   4.722e-01  |  5.712e+04  |    5.713e+04   
  6.1% | 000009600 |    0.4956059  | 6.001e+04| 6.121e+04|          |  2.512e-02 |  3.659e-04 |  0.000e+00 | 0.000e+00 |   4.670e-01  |  5.718e+04  |    5.713e+04   
  6.5% | 000010240 |    0.4955199  | 6.033e+04| 6.071e+04|          |  2.519e-02 |  3.649e-04 |  0.000e+00 | 0.000e+00 |   4.669e-01  |  5.670e+04  |    5.711e+04   
  6.9% | 000010880 |    0.4874464  | 6.070e+04| 6.122e+04|          |  2.505e-02 |  3.665e-04 |  0.000e+00 | 0.000e+00 |   4.590e-01  |  5.715e+04  |    5.711e+04   
  7.3% | 000011520 |    0.4873323  | 6.039e+04| 6.072e+04|          |  2.518e-02 |  3.651e-04 |  0.000e+00 | 0.000e+00 |   4.588e-01  |  5.666e+04  |    5.709e+04   
  7.7% | 000012160 |    0.4830989  | 5.967e+04| 6.082e+04|          |  2.555e-02 |  3.662e-04 |  0.000e+00 | 0.000e+00 |   4.541e-01  |  5.666e+04  |    5.707e+04   
  8.1% | 000012800 |    0.4799367  | 5.961e+04| 6.066e+04|          |  2.519e-02 |  3.673e-04 |  0.000e+00 | 0.000e+00 |   4.513e-01  |  5.654e+04  |    5.704e+04   
