Timestamp,GPU
1743864428,2093795170
1743864429,2093795170
1743864430,2093795170
1743864431,2093795170
1743864432,2093795170
1743864433,2093795170
1743864434,2093795170
1743864436,2093795170
1743864437,2093795170
1743864438,2093795170
1743864439,2093795170
1743864440,2093802578
1743864441,2093820908
1743864442,2093839947
1743864443,2093861318
1743864444,2093879135
1743864445,2093898043
1743864446,2093914389
1743864448,2093936146
1743864449,2093955260
1743864450,2093956946
1743864451,2093956946
1743864452,2093956946
1743864453,2093956946
1743864454,2093956946
1743864455,2093956946
1743864456,2093956946
1743864457,2093956946
1743864458,2093956946
