Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 40 - {0-78}
Local matrix size       = 11.6557 GiBs
Total device memory use = 12.6165 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 48.6% | 000019200 |    0.0375463  | 4.444e+04| 5.824e+04|          |  2.674e-02 |  3.736e-04 |  0.000e+00 | 0.000e+00 |   9.323e-03  |  1.452e+04  |    2.254e+04   
 50.2% | 000019840 |    0.0367427  | 4.333e+04| 5.797e+04|          |  2.642e-02 |  3.749e-04 |  0.000e+00 | 0.000e+00 |   8.768e-03  |  1.394e+04  |    2.234e+04   
 51.8% | 000020480 |    0.0360867  | 4.226e+04| 5.814e+04|          |  2.645e-02 |  3.737e-04 |  0.000e+00 | 0.000e+00 |   8.150e-03  |  1.330e+04  |    2.214e+04   
 53.4% | 000021120 |    0.0355366  | 3.907e+04| 5.767e+04|          |  2.635e-02 |  3.747e-04 |  0.000e+00 | 0.000e+00 |   7.702e-03  |  1.262e+04  |    2.194e+04   
 55.1% | 000021760 |    0.0348350  | 3.766e+04| 5.770e+04|          |  2.616e-02 |  3.737e-04 |  0.000e+00 | 0.000e+00 |   7.186e-03  |  1.201e+04  |    2.174e+04   
 56.7% | 000022400 |    0.0343286  | 3.656e+04| 5.790e+04|          |  2.622e-02 |  3.746e-04 |  0.000e+00 | 0.000e+00 |   6.603e-03  |  1.134e+04  |    2.154e+04   
 58.3% | 000023040 |    0.0335782  | 3.603e+04| 5.771e+04|          |  2.594e-02 |  3.742e-04 |  0.000e+00 | 0.000e+00 |   6.182e-03  |  1.076e+04  |    2.133e+04   
 59.9% | 000023680 |    0.0324731  | 3.217e+04| 5.753e+04|          |  2.528e-02 |  3.743e-04 |  0.000e+00 | 0.000e+00 |   5.717e-03  |  1.029e+04  |    2.114e+04   
 61.5% | 000024320 |    0.0319032  | 4.419e+04| 5.749e+04|          |  2.519e-02 |  3.742e-04 |  0.000e+00 | 0.000e+00 |   5.365e-03  |  9.665e+03  |    2.094e+04   
 63.2% | 000024960 |    0.0308837  | 4.222e+04| 5.751e+04|          |  2.470e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   4.697e-03  |  9.178e+03  |    2.075e+04   
 64.8% | 000025600 |    0.0301402  | 4.202e+04| 5.730e+04|          |  2.436e-02 |  3.782e-04 |  0.000e+00 | 0.000e+00 |   4.439e-03  |  8.613e+03  |    2.056e+04   
 66.4% | 000026240 |    0.0289163  | 4.256e+04| 5.730e+04|          |  2.355e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   4.051e-03  |  8.189e+03  |    2.037e+04   
 68.0% | 000026880 |    0.0272229  | 4.116e+04| 5.710e+04|          |  2.225e-02 |  3.754e-04 |  0.000e+00 | 0.000e+00 |   3.648e-03  |  7.899e+03  |    2.020e+04   
 69.6% | 000027520 |    0.0255968  | 4.148e+04| 5.697e+04|          |  2.102e-02 |  3.766e-04 |  0.000e+00 | 0.000e+00 |   3.301e-03  |  7.591e+03  |    2.004e+04   
 71.3% | 000028160 |    0.0252630  | 3.858e+04| 5.689e+04|          |  2.103e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   2.958e-03  |  6.914e+03  |    1.987e+04   
 72.9% | 000028800 |    0.0247528  | 3.699e+04| 5.735e+04|          |  2.093e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   2.448e-03  |  6.304e+03  |    1.971e+04   
 74.5% | 000029440 |    0.0245880  | 3.565e+04| 5.547e+04|          |  2.101e-02 |  3.762e-04 |  0.000e+00 | 0.000e+00 |   2.285e-03  |  5.632e+03  |    1.954e+04   
 76.1% | 000030080 |    0.0242186  | 3.370e+04| 5.602e+04|          |  2.099e-02 |  3.756e-04 |  0.000e+00 | 0.000e+00 |   1.956e-03  |  5.036e+03  |    1.937e+04   
 77.7% | 000030720 |    0.0238356  | 2.739e+04| 5.692e+04|          |  2.088e-02 |  3.747e-04 |  0.000e+00 | 0.000e+00 |   1.661e-03  |  4.468e+03  |    1.921e+04   
 79.4% | 000031360 |    0.0238254  | 3.022e+04| 5.273e+04|          |  2.107e-02 |  3.797e-04 |  0.000e+00 | 0.000e+00 |   1.499e-03  |  3.865e+03  |    1.904e+04   
 81.0% | 000032000 |    0.0233825  | 4.066e+04| 5.437e+04|          |  2.095e-02 |  3.736e-04 |  0.000e+00 | 0.000e+00 |   1.168e-03  |  3.366e+03  |    1.887e+04   
 82.6% | 000032640 |    0.0229936  | 3.733e+04| 5.550e+04|          |  2.080e-02 |  3.744e-04 |  0.000e+00 | 0.000e+00 |   9.962e-04  |  2.888e+03  |    1.870e+04   
 84.2% | 000033280 |    0.0227590  | 4.020e+04| 5.356e+04|          |  2.078e-02 |  3.737e-04 |  0.000e+00 | 0.000e+00 |   8.193e-04  |  2.422e+03  |    1.853e+04   
 85.8% | 000033920 |    0.0223669  | 3.567e+04| 5.113e+04|          |  2.064e-02 |  3.777e-04 |  0.000e+00 | 0.000e+00 |   5.024e-04  |  2.007e+03  |    1.836e+04   
 87.4% | 000034560 |    0.0224188  | 3.253e+04| 4.749e+04|          |  2.084e-02 |  3.745e-04 |  0.000e+00 | 0.000e+00 |   4.111e-04  |  1.594e+03  |    1.820e+04   
 89.1% | 000035200 |    0.0220670  | 3.109e+04| 4.424e+04|          |  2.065e-02 |  3.785e-04 |  0.000e+00 | 0.000e+00 |   2.670e-04  |  1.251e+03  |    1.803e+04   
 90.7% | 000035840 |    0.0217746  | 3.695e+04| 4.151e+04|          |  2.051e-02 |  3.744e-04 |  0.000e+00 | 0.000e+00 |   7.775e-05  |  9.424e+02  |    1.787e+04   
 92.3% | 000036480 |    0.0215726  | 3.385e+04| 3.915e+04|          |  2.041e-02 |  3.748e-04 |  0.000e+00 | 0.000e+00 |   1.446e-05  |  6.718e+02  |    1.771e+04   
 93.9% | 000037120 |    0.0215634  | 2.628e+04| 3.008e+04|          |  2.045e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   1.386e-05  |  4.411e+02  |    1.755e+04   
 95.5% | 000037760 |    0.0217932  | 3.004e+04| 2.314e+04|          |  2.060e-02 |  3.752e-04 |  0.000e+00 | 0.000e+00 |   2.026e-05  |  2.561e+02  |    1.739e+04   
 97.2% | 000038400 |    0.0217212  | 2.092e+04| 1.470e+04|          |  2.059e-02 |  3.759e-04 |  0.000e+00 | 0.000e+00 |   1.327e-05  |  1.242e+02  |    1.724e+04   
 98.8% | 000039040 |    0.0148099  | 5.568e+03|          |          |  1.418e-02 |  2.880e-04 |  0.000e+00 | 0.000e+00 |   1.506e-05  |  3.482e+01  |    1.713e+04   
Final Score:    1.6865e+04 GFLOPS 
Residual value = 0.000031410733382 (0x3f0077e094ba0716)
Residual Check: PASSED 
