Timestamp,GPU
1743556299,5773067
1743556300,5773067
1743556301,5773067
1743556302,5773067
1743556303,5773067
1743556304,5773067
1743556305,5773067
1743556306,5773067
1743556308,5773067
1743556309,5773067
1743556310,5773067
1743556311,5773067
1743556312,5773070
1743556313,5773073
1743556314,5773075
1743556315,5774720
1743556316,5786185
1743556317,5803604
1743556318,5817717
1743556320,5838989
1743556321,5860240
1743556322,5881504
1743556323,5902665
1743556324,5923587
1743556325,5944851
1743556326,5966091
1743556327,5987096
1743556328,6008374
1743556329,6029503
1743556331,6050800
1743556332,6072085
1743556333,6093130
1743556334,6114222
1743556335,6135195
1743556336,6156276
1743556337,6177235
1743556338,6197998
1743556339,6218891
1743556340,6239924
1743556341,6260813
1743556343,6281754
1743556344,6302268
1743556345,6323083
1743556346,6343506
1743556347,6364035
1743556348,6384394
1743556349,6404836
1743556350,6424979
1743556351,6444967
1743556352,6464671
1743556353,6484489
1743556355,6503888
1743556356,6523316
1743556357,6542048
1743556358,6560461
1743556359,6577850
1743556360,6594376
1743556361,6609754
1743556362,6623160
1743556363,6632872
1743556364,6639820
1743556365,6652646
1743556367,6653250
1743556368,6653852
1743556369,6654454
1743556370,6655057
1743556371,6655659
1743556372,6655716
1743556373,6655716
1743556374,6655716
1743556375,6655716
