Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Local matrix size       = 46.2245 GiBs
Total device memory use = 48.3673 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 14.4% | 000032000 |    0.1054880  | 5.329e+04| 7.832e+04| 7.442e+04|  2.487e-02 |  8.582e-03 |  7.005e-03 | 1.636e-02 |   5.467e-02  |  4.428e+05  |    4.933e+05   
 14.7% | 000032640 |    0.0873209  |          | 7.609e+04| 7.448e+04|            |            |  1.851e-02 | 2.560e-02 |   4.252e-02  |  5.314e+05  |    4.939e+05   
 14.9% | 000033280 |    0.1047543  | 5.354e+04| 7.791e+04| 7.471e+04|  2.445e-02 |  6.213e-03 |  6.994e-03 | 1.240e-02 |   5.833e-02  |  4.400e+05  |    4.929e+05   
 15.2% | 000033920 |    0.0807722  |          | 8.114e+04| 7.412e+04|            |            |  1.671e-02 | 1.785e-02 |   4.550e-02  |  5.668e+05  |    4.939e+05   
 15.5% | 000034560 |    0.1031556  | 5.275e+04| 7.845e+04| 7.430e+04|  2.457e-02 |  8.540e-03 |  7.062e-03 | 1.255e-02 |   5.644e-02  |  4.408e+05  |    4.930e+05   
 15.8% | 000035200 |    0.0911494  |          | 7.925e+04| 7.479e+04|            |            |  1.767e-02 | 3.060e-02 |   4.220e-02  |  4.955e+05  |    4.930e+05   
 16.1% | 000035840 |    0.1023278  | 5.283e+04| 7.804e+04| 7.532e+04|  2.433e-02 |  6.291e-03 |  7.011e-03 | 1.161e-02 |   5.683e-02  |  4.384e+05  |    4.921e+05   
 16.4% | 000036480 |    0.0795899  |          | 7.380e+04| 7.317e+04|            |            |  1.748e-02 | 1.366e-02 |   4.769e-02  |  5.597e+05  |    4.930e+05   
 16.7% | 000037120 |    0.1037784  | 5.494e+04| 7.059e+04| 7.434e+04|  2.429e-02 |  8.254e-03 |  7.216e-03 | 1.148e-02 |   5.824e-02  |  4.263e+05  |    4.919e+05   
 17.0% | 000037760 |    0.0884589  |          | 7.287e+04| 7.411e+04|            |            |  1.562e-02 | 2.531e-02 |   4.681e-02  |  4.967e+05  |    4.919e+05   
 17.2% | 000038400 |    0.1029789  | 5.506e+04| 7.098e+04| 7.486e+04|  2.430e-02 |  6.373e-03 |  6.912e-03 | 1.201e-02 |   5.727e-02  |  4.238e+05  |    4.909e+05   
 17.5% | 000039040 |    0.0799348  |          | 7.219e+04| 7.408e+04|            |            |  1.522e-02 | 1.802e-02 |   4.599e-02  |  5.421e+05  |    4.915e+05   
 17.8% | 000039680 |    0.1017619  | 5.410e+04| 7.058e+04| 7.398e+04|  2.423e-02 |  8.336e-03 |  7.187e-03 | 1.212e-02 |   5.570e-02  |  4.229e+05  |    4.904e+05   
 18.1% | 000040320 |    0.0878311  |          | 7.258e+04| 7.374e+04|            |            |  1.499e-02 | 2.993e-02 |   4.221e-02  |  4.866e+05  |    4.904e+05   
 18.4% | 000040960 |    0.1020851  | 5.291e+04| 7.040e+04| 7.326e+04|  2.412e-02 |  6.285e-03 |  6.766e-03 | 1.133e-02 |   5.737e-02  |  4.157e+05  |    4.893e+05   
 18.7% | 000041600 |    0.0769070  |          | 7.274e+04| 7.440e+04|            |            |  1.348e-02 | 1.638e-02 |   4.632e-02  |  5.479e+05  |    4.899e+05   
 19.0% | 000042240 |    0.0991717  | 5.573e+04| 7.114e+04| 7.452e+04|  2.406e-02 |  8.141e-03 |  6.929e-03 | 1.236e-02 |   5.334e-02  |  4.219e+05  |    4.890e+05   
 19.3% | 000042880 |    0.0893737  |          | 7.220e+04| 7.297e+04|            |            |  1.593e-02 | 3.323e-02 |   3.957e-02  |  4.649e+05  |    4.887e+05   
 19.5% | 000043520 |    0.0993891  | 5.243e+04| 7.026e+04| 7.415e+04|  2.408e-02 |  6.114e-03 |  6.756e-03 | 1.204e-02 |   5.402e-02  |  4.150e+05  |    4.876e+05   
 19.8% | 000044160 |    0.0760998  |          | 7.232e+04| 7.353e+04|            |            |  1.529e-02 | 1.802e-02 |   4.206e-02  |  5.382e+05  |    4.882e+05   
 20.1% | 000044800 |    0.0978120  | 5.493e+04| 7.051e+04| 7.368e+04|  2.403e-02 |  8.233e-03 |  6.814e-03 | 1.196e-02 |   5.251e-02  |  4.157e+05  |    4.872e+05   
 20.4% | 000045440 |    0.0848608  |          | 7.284e+04| 7.408e+04|            |            |  1.547e-02 | 3.127e-02 |   3.749e-02  |  4.758e+05  |    4.871e+05   
 20.7% | 000046080 |    0.0966847  | 5.133e+04| 7.079e+04| 7.464e+04|  2.400e-02 |  6.143e-03 |  6.541e-03 | 1.150e-02 |   5.212e-02  |  4.146e+05  |    4.862e+05   
 21.0% | 000046720 |    0.0836368  |          | 7.128e+04| 7.385e+04|            |            |  1.577e-02 | 2.946e-02 |   3.769e-02  |  4.758e+05  |    4.860e+05   
 21.3% | 000047360 |    0.0965486  | 5.236e+04| 7.103e+04| 7.267e+04|  2.460e-02 |  8.806e-03 |  6.484e-03 | 1.165e-02 |   5.134e-02  |  4.092e+05  |    4.851e+05   
 21.6% | 000048000 |    0.0737892  |          | 7.184e+04| 7.418e+04|            |            |  1.934e-02 | 1.802e-02 |   3.573e-02  |  5.315e+05  |    4.855e+05   
 21.8% | 000048640 |    0.0947223  | 5.360e+04| 7.147e+04| 7.365e+04|  2.366e-02 |  5.931e-03 |  6.407e-03 | 1.221e-02 |   4.996e-02  |  4.110e+05  |    4.846e+05   
 22.1% | 000049280 |    0.0750493  |          | 7.279e+04| 7.263e+04|            |            |  2.540e-02 | 1.100e-02 |   3.796e-02  |  5.149e+05  |    4.849e+05   
 22.4% | 000049920 |    0.0936974  | 5.147e+04| 6.965e+04| 7.384e+04|  2.387e-02 |  8.248e-03 |  6.357e-03 | 1.177e-02 |   4.916e-02  |  4.094e+05  |    4.840e+05   
 22.7% | 000050560 |    0.0800385  |          | 7.217e+04| 7.201e+04|            |            |  3.092e-02 | 1.130e-02 |   3.717e-02  |  4.758e+05  |    4.840e+05   
 23.0% | 000051200 |    0.0934828  | 5.613e+04| 6.945e+04| 7.394e+04|  2.371e-02 |  6.110e-03 |  6.403e-03 | 1.144e-02 |   4.941e-02  |  4.043e+05  |    4.831e+05   
 23.3% | 000051840 |    0.0731141  |          | 7.239e+04| 7.284e+04|            |            |  2.565e-02 | 1.072e-02 |   3.600e-02  |  5.131e+05  |    4.833e+05   
 23.6% | 000052480 |    0.0916645  | 5.219e+04| 6.994e+04| 7.324e+04|  2.343e-02 |  7.859e-03 |  6.161e-03 | 1.200e-02 |   4.758e-02  |  4.062e+05  |    4.825e+05   
 23.9% | 000053120 |    0.0779083  |          | 7.155e+04| 7.168e+04|            |            |  3.048e-02 | 1.063e-02 |   3.612e-02  |  4.744e+05  |    4.824e+05   
 24.1% | 000053760 |    0.0916180  | 5.208e+04| 6.991e+04| 7.266e+04|  2.330e-02 |  5.786e-03 |  6.173e-03 | 1.100e-02 |   4.862e-02  |  4.003e+05  |    4.815e+05   
 24.4% | 000054400 |    0.0748473  |          | 7.159e+04| 7.242e+04|            |            |  2.830e-02 | 1.084e-02 |   3.499e-02  |  4.864e+05  |    4.816e+05   
 24.7% | 000055040 |    0.0893713  | 5.091e+04| 7.079e+04| 7.380e+04|  2.368e-02 |  8.108e-03 |  6.146e-03 | 1.180e-02 |   4.524e-02  |  4.042e+05  |    4.808e+05   
 25.0% | 000055680 |    0.0781171  |          | 7.243e+04| 7.090e+04|            |            |  3.250e-02 | 9.758e-03 |   3.517e-02  |  4.590e+05  |    4.806e+05   
 25.3% | 000056320 |    0.0889172  | 5.490e+04| 7.000e+04| 7.414e+04|  2.333e-02 |  5.778e-03 |  6.105e-03 | 1.080e-02 |   4.618e-02  |  4.001e+05  |    4.798e+05   
 25.6% | 000056960 |    0.0732827  |          | 7.374e+04| 7.137e+04|            |            |  2.849e-02 | 1.021e-02 |   3.390e-02  |  4.818e+05  |    4.798e+05   
 25.9% | 000057600 |    0.0874275  | 5.241e+04| 7.069e+04| 7.367e+04|  2.347e-02 |  7.978e-03 |  5.986e-03 | 1.176e-02 |   4.371e-02  |  4.007e+05  |    4.791e+05   
 26.1% | 000058240 |    0.0751975  |          | 7.201e+04| 7.163e+04|            |            |  3.108e-02 | 1.066e-02 |   3.273e-02  |  4.623e+05  |    4.789e+05   
 26.4% | 000058880 |    0.0866975  | 5.513e+04| 7.001e+04| 7.427e+04|  2.333e-02 |  6.011e-03 |  6.262e-03 | 1.056e-02 |   4.411e-02  |  3.979e+05  |    4.782e+05   
 26.7% | 000059520 |    0.0707094  |          | 7.380e+04| 7.425e+04|            |            |  2.767e-02 | 1.194e-02 |   3.038e-02  |  4.840e+05  |    4.782e+05   
 27.0% | 000060160 |    0.0836998  | 5.388e+04| 7.215e+04| 7.566e+04|  2.339e-02 |  8.006e-03 |  6.008e-03 | 1.253e-02 |   3.933e-02  |  4.057e+05  |    4.776e+05   
 27.3% | 000060800 |    0.0631719  |          | 7.247e+04| 7.518e+04|            |            |  2.198e-02 | 1.079e-02 |   2.973e-02  |  5.333e+05  |    4.779e+05   
 27.6% | 000061440 |    0.0838724  | 5.642e+04| 7.191e+04| 7.613e+04|  2.351e-02 |  5.870e-03 |  5.875e-03 | 1.011e-02 |   4.184e-02  |  3.985e+05  |    4.772e+05   
 27.9% | 000062080 |    0.0649144  |          | 7.312e+04| 7.461e+04|            |            |  2.475e-02 | 1.036e-02 |   2.911e-02  |  5.109e+05  |    4.775e+05   
 28.2% | 000062720 |    0.0815144  | 5.611e+04| 7.223e+04| 7.698e+04|  2.331e-02 |  7.998e-03 |  5.938e-03 | 1.137e-02 |   3.845e-02  |  4.036e+05  |    4.768e+05   
 28.4% | 000063360 |    0.0690365  |          | 7.265e+04| 7.473e+04|            |            |  2.965e-02 | 9.855e-03 |   2.881e-02  |  4.727e+05  |    4.768e+05   
 28.7% | 000064000 |    0.0819793  | 5.367e+04| 7.101e+04| 7.631e+04|  2.308e-02 |  5.873e-03 |  6.005e-03 | 9.655e-03 |   4.069e-02  |  3.949e+05  |    4.761e+05   
 29.0% | 000064640 |    0.0622730  |          | 7.365e+04| 7.462e+04|            |            |  2.380e-02 | 9.717e-03 |   2.807e-02  |  5.157e+05  |    4.764e+05   
 29.3% | 000065280 |    0.0803316  | 5.379e+04| 7.202e+04| 7.577e+04|  2.337e-02 |  8.113e-03 |  5.880e-03 | 1.035e-02 |   3.822e-02  |  3.966e+05  |    4.757e+05   
 29.6% | 000065920 |    0.0610686  |          | 7.290e+04| 7.384e+04|            |            |  2.265e-02 | 1.032e-02 |   2.744e-02  |  5.174e+05  |    4.760e+05   
 29.9% | 000066560 |    0.0795560  | 5.358e+04| 7.174e+04| 7.634e+04|  2.298e-02 |  5.969e-03 |  5.572e-03 | 1.024e-02 |   3.832e-02  |  3.940e+05  |    4.753e+05   
 30.2% | 000067200 |    0.0621682  |          | 7.442e+04| 7.349e+04|            |            |  2.526e-02 | 9.189e-03 |   2.706e-02  |  5.000e+05  |    4.755e+05   
 30.5% | 000067840 |    0.0780104  | 6.042e+04| 7.172e+04| 7.633e+04|  2.303e-02 |  7.944e-03 |  5.657e-03 | 1.081e-02 |   3.606e-02  |  3.952e+05  |    4.749e+05   
 30.7% | 000068480 |    0.0597943  |          | 7.280e+04| 7.427e+04|            |            |  2.280e-02 | 1.018e-02 |   2.615e-02  |  5.114e+05  |    4.751e+05   
 31.0% | 000069120 |    0.0781334  | 5.685e+04| 7.166e+04| 7.585e+04|  2.270e-02 |  6.005e-03 |  5.671e-03 | 1.015e-02 |   3.724e-02  |  3.881e+05  |    4.744e+05   
 31.3% | 000069760 |    0.0629045  |          | 7.346e+04| 7.419e+04|            |            |  2.730e-02 | 9.602e-03 |   2.528e-02  |  4.781e+05  |    4.745e+05   
 31.6% | 000070400 |    0.0762415  | 5.629e+04| 7.233e+04| 7.469e+04|  2.257e-02 |  7.691e-03 |  5.532e-03 | 1.087e-02 |   3.475e-02  |  3.912e+05  |    4.739e+05   
 31.9% | 000071040 |    0.0626773  |          | 7.574e+04| 7.372e+04|            |            |  2.733e-02 | 9.865e-03 |   2.480e-02  |  4.718e+05  |    4.738e+05   
 32.2% | 000071680 |    0.0756993  | 5.289e+04| 7.171e+04| 7.612e+04|  2.243e-02 |  5.763e-03 |  5.617e-03 | 9.937e-03 |   3.517e-02  |  3.874e+05  |    4.732e+05   
 32.5% | 000072320 |    0.0560654  |          | 7.504e+04| 7.462e+04|            |            |  2.139e-02 | 1.006e-02 |   2.390e-02  |  5.186e+05  |    4.735e+05   
 32.8% | 000072960 |    0.0749743  | 5.661e+04| 7.148e+04| 7.504e+04|  2.297e-02 |  8.131e-03 |  5.493e-03 | 9.905e-03 |   3.426e-02  |  3.845e+05  |    4.729e+05   
 33.0% | 000073600 |    0.0601546  |          | 7.308e+04| 7.372e+04|            |            |  2.638e-02 | 9.501e-03 |   2.360e-02  |  4.752e+05  |    4.729e+05   
 33.3% | 000074240 |    0.0741153  | 6.194e+04| 7.173e+04| 7.591e+04|  2.246e-02 |  5.808e-03 |  5.592e-03 | 9.390e-03 |   3.421e-02  |  3.824e+05  |    4.723e+05   
 33.6% | 000074880 |    0.0553644  |          | 7.403e+04| 7.389e+04|            |            |  2.224e-02 | 9.770e-03 |   2.265e-02  |  5.075e+05  |    4.724e+05   
 33.9% | 000075520 |    0.0730487  | 5.799e+04| 7.178e+04| 7.468e+04|  2.247e-02 |  7.594e-03 |  5.462e-03 | 9.945e-03 |   3.270e-02  |  3.813e+05  |    4.718e+05   
 34.2% | 000076160 |    0.0589084  |          | 7.745e+04| 7.195e+04|            |            |  2.632e-02 | 8.946e-03 |   2.296e-02  |  4.688e+05  |    4.718e+05   
 34.5% | 000076800 |    0.0728853  | 5.878e+04| 7.146e+04| 7.410e+04|  2.222e-02 |  5.719e-03 |  5.259e-03 | 9.575e-03 |   3.348e-02  |  3.756e+05  |    4.712e+05   
 34.8% | 000077440 |    0.0536529  |          | 7.350e+04| 7.331e+04|            |            |  2.196e-02 | 9.510e-03 |   2.145e-02  |  5.058e+05  |    4.714e+05   
 35.1% | 000078080 |    0.0711632  | 5.854e+04| 7.147e+04| 7.545e+04|  2.240e-02 |  7.608e-03 |  5.279e-03 | 1.001e-02 |   3.109e-02  |  3.780e+05  |    4.708e+05   
 35.3% | 000078720 |    0.0566162  |          | 7.321e+04| 7.308e+04|            |            |  2.591e-02 | 8.737e-03 |   2.129e-02  |  4.709e+05  |    4.708e+05   
 35.6% | 000079360 |    0.0724434  | 5.555e+04| 7.125e+04| 7.207e+04|  2.217e-02 |  5.545e-03 |  5.278e-03 | 9.237e-03 |   3.320e-02  |  3.648e+05  |    4.701e+05   
 35.9% | 000080000 |    0.0506205  |          | 7.177e+04| 7.241e+04|            |            |  1.921e-02 | 9.969e-03 |   2.077e-02  |  5.174e+05  |    4.703e+05   
 36.2% | 000080640 |    0.0709468  | 7.083e+04| 7.159e+04| 7.152e+04|  2.271e-02 |  7.592e-03 |  5.433e-03 | 1.045e-02 |   3.002e-02  |  3.658e+05  |    4.697e+05   
 36.5% | 000081280 |    0.0525986  |          | 7.307e+04| 7.147e+04|            |            |  1.900e-02 | 1.436e-02 |   1.855e-02  |  4.890e+05  |    4.698e+05   
 36.8% | 000081920 |    0.0707977  | 5.444e+04| 7.146e+04| 7.189e+04|  2.259e-02 |  5.977e-03 |  5.381e-03 | 9.395e-03 |   3.106e-02  |  3.601e+05  |    4.691e+05   
 37.1% | 000082560 |    0.0487443  |          | 7.374e+04| 7.094e+04|            |            |  1.837e-02 | 9.913e-03 |   1.976e-02  |  5.182e+05  |    4.693e+05   
 37.4% | 000083200 |    0.0695551  | 6.948e+04| 7.111e+04| 7.226e+04|  2.304e-02 |  7.898e-03 |  5.118e-03 | 1.018e-02 |   2.894e-02  |  3.599e+05  |    4.686e+05   
 37.6% | 000083840 |    0.0491398  |          | 7.422e+04| 7.186e+04|            |            |  1.875e-02 | 1.069e-02 |   1.899e-02  |  5.047e+05  |    4.688e+05   
 37.9% | 000084480 |    0.0692191  | 6.386e+04| 7.119e+04| 7.238e+04|  2.259e-02 |  5.596e-03 |  5.213e-03 | 9.512e-03 |   2.948e-02  |  3.550e+05  |    4.681e+05   
