Timestamp,GPU
1744650474,2444007955
1744650475,2444007955
1744650477,2444007955
1744650478,2444007955
1744650479,2444007955
1744650480,2444007955
1744650481,2444007955
1744650482,2444007955
1744650483,2444007955
1744650484,2444007955
1744650485,2444007955
1744650486,2444017222
1744650488,2444041701
1744650489,2444066218
1744650490,2444090719
1744650491,2444115207
1744650492,2444139662
1744650493,2444164117
1744650494,2444188568
1744650495,2444213028
1744650496,2444237523
1744650497,2444262014
1744650498,2444286525
1744650500,2444310917
1744650501,2444335367
1744650502,2444359799
1744650503,2444384284
1744650504,2444408797
1744650505,2444433251
1744650506,2444457716
1744650507,2444482173
1744650508,2444506576
1744650509,2444530974
1744650510,2444555370
1744650512,2444579819
1744650513,2444604289
1744650514,2444628765
1744650515,2444653210
1744650516,2444677666
1744650517,2444702089
1744650518,2444726582
1744650519,2444751078
1744650520,2444775505
1744650521,2444799975
1744650522,2444824415
1744650524,2444849047
1744650525,2444873481
1744650526,2444897871
1744650527,2444922240
1744650528,2444946648
1744650529,2444971100
1744650530,2444995540
1744650531,2445019945
1744650532,2445044403
1744650533,2445068851
1744650535,2445093368
1744650536,2445117788
1744650537,2445142291
1744650538,2445166769
1744650539,2445191223
1744650540,2445215629
1744650541,2445240039
1744650542,2445264452
1744650543,2445288867
1744650544,2445313330
1744650545,2445337742
1744650547,2445362156
1744650548,2445386622
1744650549,2445411088
1744650550,2445435525
1744650551,2445460013
1744650552,2445484491
1744650553,2445508927
1744650554,2445533329
1744650555,2445557734
1744650556,2445582131
1744650557,2445606583
1744650559,2445631025
1744650560,2445655657
1744650561,2445680127
1744650562,2445704543
1744650563,2445728946
1744650564,2445753407
1744650565,2445777868
1744650566,2445802389
1744650567,2445827061
1744650568,2445851452
1744650569,2445875872
1744650571,2445900339
1744650572,2445924783
1744650573,2445949168
1744650574,2445973565
1744650575,2445997950
1744650576,2446022413
1744650577,2446046857
1744650578,2446071232
1744650579,2446095628
1744650580,2446120073
1744650581,2446144541
1744650583,2446169031
1744650584,2446193506
1744650585,2446217903
1744650586,2446242305
1744650587,2446266842
1744650588,2446291213
1744650589,2446315633
1744650590,2446340088
1744650591,2446364494
1744650592,2446388885
1744650593,2446413275
1744650595,2446437704
1744650596,2446462199
1744650597,2446486694
1744650598,2446511229
1744650599,2446535732
1744650600,2446560126
1744650601,2446584524
1744650602,2446608913
1744650603,2446633347
1744650604,2446657818
1744650606,2446682274
1744650607,2446706676
1744650608,2446731078
1744650609,2446755503
1744650610,2446779949
1744650611,2446804412
1744650612,2446828885
1744650613,2446853333
1744650614,2446877833
1744650615,2446902251
1744650616,2446926649
1744650618,2446951091
1744650619,2446975546
1744650620,2446999968
1744650621,2447024383
1744650622,2447048807
1744650623,2447073227
1744650624,2447097674
1744650625,2447122172
1744650626,2447146657
1744650627,2447171167
1744650628,2447195667
1744650630,2447220280
1744650631,2447244861
1744650632,2447269375
1744650633,2447293865
1744650634,2447318314
1744650635,2447342741
1744650636,2447367211
1744650637,2447391679
1744650638,2447416106
1744650639,2447440582
1744650640,2447465095
1744650642,2447489596
1744650643,2447514095
1744650644,2447538626
1744650645,2447563156
1744650646,2447587735
1744650647,2447612250
1744650648,2447636739
1744650649,2447661204
1744650650,2447685667
1744650651,2447710196
1744650652,2447734665
1744650654,2447759275
1744650655,2447783750
1744650656,2447808221
1744650657,2447832690
1744650658,2447857458
1744650659,2447881917
1744650660,2447906436
1744650661,2447930950
1744650662,2447955529
1744650663,2447980019
1744650665,2448004478
1744650666,2448028942
1744650667,2448053399
1744650668,2448077887
1744650669,2448102370
1744650670,2448126865
1744650671,2448151341
1744650672,2448175875
1744650673,2448200382
1744650674,2448225089
1744650675,2448249607
1744650677,2448274147
1744650678,2448298666
1744650679,2448323215
1744650680,2448347738
1744650681,2448372244
1744650682,2448396723
1744650683,2448421166
1744650684,2448445649
1744650685,2448470115
1744650686,2448494607
1744650687,2448519094
1744650689,2448543549
1744650690,2448568046
1744650691,2448592581
1744650692,2448617129
1744650693,2448641642
1744650694,2448666180
1744650695,2448690707
1744650696,2448715243
1744650697,2448739777
1744650698,2448764282
1744650699,2448788786
1744650701,2448813294
1744650702,2448837827
1744650703,2448862491
1744650704,2448886990
1744650705,2448911495
1744650706,2448936002
1744650707,2448960734
1744650708,2448985301
1744650709,2449009811
1744650710,2449034377
1744650712,2449058979
1744650713,2449083473
1744650714,2449107973
1744650715,2449132467
1744650716,2449156945
1744650717,2449181448
1744650718,2449205946
1744650719,2449230445
1744650720,2449254959
1744650721,2449279459
1744650722,2449303950
1744650724,2449328467
1744650725,2449352998
1744650726,2449377722
1744650727,2449402377
1744650728,2449426863
1744650729,2449451578
1744650730,2449476077
1744650731,2449500570
1744650732,2449525066
1744650733,2449549559
1744650734,2449574063
1744650736,2449598580
1744650737,2449623092
1744650738,2449647603
1744650739,2449672098
1744650740,2449696633
1744650741,2449721185
1744650742,2449745726
1744650743,2449770256
1744650744,2449794814
1744650745,2449819323
1744650746,2449843833
1744650748,2449868320
1744650749,2449892802
1744650750,2449917292
1744650751,2449941809
1744650752,2449966305
1744650753,2449990796
1744650754,2450015260
1744650755,2450039809
1744650756,2450064352
1744650757,2450088923
1744650759,2450113434
1744650760,2450137914
1744650761,2450162400
1744650762,2450186881
1744650763,2450211381
1744650764,2450235890
1744650765,2450260395
1744650766,2450284889
1744650767,2450309399
1744650768,2450333879
1744650769,2450358366
1744650771,2450382896
1744650772,2450407466
1744650773,2450432009
1744650774,2450456519
1744650775,2450481001
1744650776,2450505535
1744650777,2450530019
1744650778,2450554505
1744650779,2450578957
1744650780,2450603433
1744650781,2450628182
1744650783,2450652655
1744650784,2450677125
1744650785,2450701609
1744650786,2450726146
1744650787,2450750679
1744650788,2450775241
1744650789,2450799723
