Timestamp,GPU
1744652143,2485232672
1744652144,2485232672
1744652145,2485232672
1744652146,2485232672
1744652147,2485232672
1744652148,2485232672
1744652149,2485232672
1744652150,2485232672
1744652152,2485232672
1744652153,2485232672
1744652154,2485232672
1744652155,2485257331
1744652156,2485319297
1744652157,2485380741
1744652158,2485442127
1744652159,2485503544
1744652160,2485564981
1744652161,2485626379
1744652162,2485688111
1744652164,2485749484
1744652165,2485810859
1744652166,2485872260
1744652167,2485933674
1744652168,2485994991
1744652169,2486056475
1744652170,2486117898
1744652171,2486179429
1744652172,2486240936
1744652173,2486302348
1744652174,2486363841
1744652176,2486425315
1744652177,2486487288
1744652178,2486548790
1744652179,2486610292
1744652180,2486671837
1744652181,2486733309
1744652182,2486794793
1744652183,2486856271
1744652184,2486917851
1744652185,2486979332
1744652186,2487040933
1744652188,2487102366
1744652189,2487163813
1744652190,2487225242
1744652191,2487287138
1744652192,2487348543
1744652193,2487409924
1744652194,2487471331
1744652195,2487532697
1744652196,2487594160
1744652197,2487655517
1744652199,2487716961
1744652200,2487778460
1744652201,2487839889
1744652202,2487901471
1744652203,2487962912
1744652204,2488024429
1744652205,2488085862
1744652206,2488147299
1744652207,2488208775
1744652208,2488270179
1744652209,2488331647
1744652211,2488393121
1744652212,2488454526
1744652213,2488515986
1744652214,2488577460
1744652215,2488639009
1744652216,2488700528
1744652217,2488762076
1744652218,2488823575
1744652219,2488884953
1744652220,2488946321
1744652221,2489007689
1744652223,2489069049
1744652224,2489130361
1744652225,2489191782
1744652226,2489253181
1744652227,2489314541
1744652228,2489375958
1744652229,2489437515
1744652230,2489499079
1744652231,2489560575
1744652232,2489622033
1744652233,2489683424
1744652235,2489744976
1744652236,2489806403
1744652237,2489867769
1744652238,2489929144
1744652239,2489990515
1744652240,2490051899
1744652241,2490113239
1744652242,2490174644
1744652243,2490235797
1744652244,2490297070
1744652245,2490358485
1744652247,2490419884
1744652248,2490481183
1744652249,2490542498
1744652250,2490603746
1744652251,2490665203
1744652252,2490726585
1744652253,2490787883
1744652254,2490849252
1744652255,2490910594
1744652256,2490971891
1744652257,2491033262
1744652259,2491094658
1744652260,2491156018
1744652261,2491217469
1744652262,2491278826
1744652263,2491340460
1744652264,2491401874
1744652265,2491463248
1744652266,2491524611
1744652267,2491586120
1744652268,2491647293
1744652270,2491708700
1744652271,2491770028
1744652272,2491831373
1744652273,2491892703
1744652274,2491954032
1744652275,2492015383
1744652276,2492076860
1744652277,2492138263
1744652278,2492199792
1744652279,2492261622
1744652280,2492322961
1744652282,2492384321
1744652283,2492445673
1744652284,2492507021
1744652285,2492568349
1744652286,2492630332
1744652287,2492691664
1744652288,2492752979
1744652289,2492814348
1744652290,2492876318
1744652291,2492937684
1744652292,2492999173
1744652294,2493060456
1744652295,2493122138
1744652296,2493183502
1744652297,2493244850
1744652298,2493306305
1744652299,2493367840
1744652300,2493429295
1744652301,2493490700
1744652302,2493552078
1744652303,2493613352
1744652304,2493674657
1744652306,2493736003
1744652307,2493797367
1744652308,2493858858
1744652309,2493920321
1744652310,2493981914
1744652311,2494043325
1744652312,2494104671
1744652313,2494166030
1744652314,2494227361
1744652315,2494288669
1744652316,2494350010
1744652318,2494411317
1744652319,2494472423
1744652320,2494533783
1744652321,2494595108
1744652322,2494656444
1744652323,2494717904
1744652324,2494779323
1744652325,2494840786
1744652326,2494902580
1744652327,2494963898
1744652329,2495025237
1744652330,2495086577
1744652331,2495148002
1744652332,2495209416
1744652333,2495270775
1744652334,2495332150
1744652335,2495393499
1744652336,2495454833
1744652337,2495516129
1744652338,2495539803
1744652339,2495539803
1744652341,2495539803
1744652342,2495539803
1744652343,2495539803
1744652344,2495539803
1744652345,2495539803
1744652346,2495539803
1744652347,2495539803
