Timestamp,GPU
1743617271,2699120549
1743617273,2699120549
1743617274,2699120549
1743617275,2699120549
1743617276,2699120549
1743617277,2699120549
1743617278,2699120549
1743617279,2699120549
1743617280,2699120549
1743617281,2699120549
1743617283,2699120549
1743617284,2699120549
1743617285,2699120549
1743617286,2699120549
1743617287,2699120549
1743617288,2699120549
1743617289,2699120549
1743617290,2699120549
1743617291,2699120549
1743617293,2699120549
1743617294,2699165701
1743617295,2699244552
1743617296,2699324816
1743617297,2699405054
1743617298,2699485028
1743617299,2699564784
1743617300,2699644407
1743617301,2699723595
1743617303,2699802761
1743617304,2699881769
1743617305,2699961022
1743617306,2700040372
1743617307,2700119415
1743617308,2700198541
1743617309,2700277089
1743617310,2700355576
1743617311,2700434390
1743617313,2700512619
1743617314,2700591419
1743617315,2700670295
1743617316,2700749303
1743617317,2700827830
1743617318,2700906681
1743617319,2700985282
1743617320,2701064268
1743617321,2701142762
1743617323,2701221133
1743617324,2701299308
1743617325,2701377691
1743617326,2701455527
1743617327,2701534654
1743617328,2701598916
1743617329,2701675230
1743617330,2701752924
1743617331,2701831249
1743617333,2701909091
1743617334,2701987446
1743617335,2702066092
1743617336,2702144502
1743617337,2702223304
1743617338,2702301615
1743617339,2702379970
1743617340,2702458739
1743617341,2702536455
1743617343,2702614923
1743617344,2702693448
1743617345,2702771986
1743617346,2702850775
1743617347,2702929318
1743617348,2703007525
1743617349,2703085468
1743617350,2703163940
1743617351,2703242088
1743617353,2703320053
1743617354,2703397833
1743617355,2703475865
1743617356,2703554329
1743617357,2703633092
1743617358,2703711381
1743617359,2703789513
1743617360,2703867751
1743617361,2703945954
1743617363,2704009461
1743617364,2704085274
1743617365,2704162813
1743617366,2704241558
1743617367,2704320312
1743617368,2704398530
1743617369,2704476529
1743617370,2704555062
1743617371,2704632733
1743617373,2704711453
1743617374,2704789993
1743617375,2704868777
1743617376,2704947649
1743617377,2705026288
1743617378,2705104733
1743617379,2705182755
1743617380,2705261507
1743617381,2705339952
1743617383,2705418750
1743617384,2705497115
1743617385,2705575917
1743617386,2705654300
1743617387,2705733205
1743617388,2705812076
1743617389,2705890832
1743617390,2705969362
1743617391,2706048130
1743617393,2706126840
1743617394,2706205357
1743617395,2706284906
1743617396,2706363760
1743617397,2706436435
1743617398,2706505489
1743617399,2706582869
1743617400,2706660532
1743617401,2706738050
1743617403,2706815198
1743617404,2706893602
1743617405,2706972115
1743617406,2707051261
1743617407,2707130168
1743617408,2707209291
1743617409,2707288607
1743617410,2707367567
1743617411,2707446417
1743617413,2707524789
1743617414,2707603317
1743617415,2707682052
1743617416,2707760961
1743617417,2707839632
1743617418,2707918788
1743617419,2707997818
1743617420,2708076107
1743617421,2708155141
1743617423,2708234399
1743617424,2708313850
1743617425,2708393270
1743617426,2708471814
1743617427,2708550911
1743617428,2708629255
1743617429,2708707803
1743617430,2708787070
1743617431,2708862259
1743617432,2708929713
1743617434,2709008756
1743617435,2709088242
1743617436,2709167372
1743617437,2709246540
1743617438,2709325365
1743617439,2709404452
1743617440,2709483071
1743617441,2709562380
1743617442,2709641553
1743617444,2709721240
1743617445,2709800475
1743617446,2709879843
1743617447,2709958343
1743617448,2710036671
1743617449,2710115518
1743617450,2710194482
1743617451,2710273627
1743617452,2710352744
1743617454,2710431877
1743617455,2710510730
1743617456,2710588141
1743617457,2710666196
1743617458,2710745281
1743617459,2710823886
1743617460,2710903035
1743617461,2710981287
1743617462,2711059780
1743617464,2711138990
1743617465,2711218186
1743617466,2711296084
1743617467,2711361823
1743617468,2711440566
1743617469,2711519644
1743617470,2711598852
1743617471,2711677828
1743617472,2711756330
1743617474,2711834804
1743617475,2711912739
1743617476,2711991825
1743617477,2712070630
1743617478,2712149840
1743617479,2712228581
1743617480,2712307281
1743617481,2712384850
1743617482,2712463155
1743617484,2712540597
1743617485,2712618679
1743617486,2712697089
1743617487,2712775769
1743617488,2712854243
1743617489,2712931691
1743617490,2713008316
1743617491,2713086576
1743617492,2713165419
1743617494,2713243465
1743617495,2713321447
1743617496,2713398983
1743617497,2713477097
1743617498,2713555261
1743617499,2713633833
1743617500,2713712697
1743617501,2713776744
1743617502,2713854467
1743617504,2713932600
1743617505,2714010321
1743617506,2714087646
1743617507,2714165289
1743617508,2714243149
1743617509,2714321084
1743617510,2714399516
