Timestamp,GPU
1744592717,1911460945
1744592718,1911460945
1744592719,1911460945
1744592721,1911460945
1744592722,1911460945
1744592723,1911460945
1744592724,1911460945
1744592725,1911460945
1744592726,1911460945
1744592727,1911460945
1744592728,1911460945
1744592729,1911486301
1744592730,1911548014
1744592732,1911609155
1744592733,1911670216
1744592734,1911731199
1744592735,1911792191
1744592736,1911853159
1744592737,1911914768
1744592738,1911975587
1744592739,1912036442
1744592740,1912097282
1744592741,1912158037
1744592742,1912219297
1744592744,1912280001
1744592745,1912340650
1744592746,1912401225
1744592747,1912462013
1744592748,1912522540
1744592749,1912583012
1744592750,1912643500
1744592751,1912703946
1744592752,1912764206
1744592753,1912824450
1744592754,1912884627
1744592756,1912945405
1744592757,1913005609
1744592758,1913065763
1744592759,1913125979
1744592760,1913186197
1744592761,1913246742
1744592762,1913307259
1744592763,1913367161
1744592764,1913427128
1744592765,1913487153
1744592767,1913547200
1744592768,1913607242
1744592769,1913667888
1744592770,1913727777
1744592771,1913787610
1744592772,1913847314
1744592773,1913907082
1744592774,1913966831
1744592775,1914026593
1744592776,1914086355
1744592777,1914145804
1744592779,1914205521
1744592780,1914265095
1744592781,1914324676
1744592782,1914384221
1744592783,1914443803
1744592784,1914503265
1744592785,1914562725
1744592786,1914622197
1744592787,1914681792
1744592788,1914741309
1744592789,1914800792
1744592791,1914860394
1744592792,1914919901
1744592793,1914979320
1744592794,1915038836
1744592795,1915098319
1744592796,1915157761
1744592797,1915217224
1744592798,1915276916
1744592799,1915336300
1744592800,1915395589
1744592802,1915454521
1744592803,1915512610
1744592804,1915570715
1744592805,1915629987
1744592806,1915689462
1744592807,1915748952
1744592808,1915808463
1744592809,1915867907
1744592810,1915927303
1744592811,1915986627
1744592812,1916045919
1744592814,1916105257
1744592815,1916164549
1744592816,1916223857
1744592817,1916283247
1744592818,1916342545
1744592819,1916401744
1744592820,1916461138
1744592821,1916520575
1744592822,1916579817
1744592823,1916639250
1744592824,1916698676
1744592826,1916757764
1744592827,1916816181
1744592828,1916874053
1744592829,1916931839
1744592830,1916990913
1744592831,1917050143
1744592832,1917109395
1744592833,1917168621
1744592834,1917227784
1744592835,1917287125
1744592836,1917346437
1744592838,1917405770
1744592839,1917465147
1744592840,1917524422
1744592841,1917583565
1744592842,1917642640
1744592843,1917701738
1744592844,1917760712
1744592845,1917819780
1744592846,1917878895
1744592847,1917938015
1744592849,1917997165
1744592850,1918056285
1744592851,1918115208
1744592852,1918173565
1744592853,1918230843
1744592854,1918288317
1744592855,1918347333
1744592856,1918406536
1744592857,1918465655
1744592858,1918524755
1744592859,1918583874
1744592861,1918643004
1744592862,1918702036
1744592863,1918761132
1744592864,1918820139
1744592865,1918879099
1744592866,1918938289
1744592867,1918997280
1744592868,1919056411
1744592869,1919115544
1744592870,1919174655
1744592871,1919233605
1744592873,1919292654
1744592874,1919351625
1744592875,1919410585
1744592876,1919468734
1744592877,1919525943
1744592878,1919582269
1744592879,1919638983
1744592880,1919697764
1744592881,1919757494
1744592882,1919816609
1744592883,1919875684
1744592885,1919934611
1744592886,1919993672
1744592887,1920052685
1744592888,1920111692
1744592889,1920170622
1744592890,1920230259
1744592891,1920289239
1744592892,1920348094
1744592893,1920407077
1744592894,1920466613
1744592896,1920525557
1744592897,1920584499
1744592898,1920643505
1744592899,1920702645
1744592900,1920761632
1744592901,1920819312
1744592902,1920876304
1744592903,1920933332
1744592904,1920990087
1744592905,1921048901
1744592906,1921107770
1744592908,1921166880
1744592909,1921225782
1744592910,1921284842
1744592911,1921343788
1744592912,1921402728
1744592913,1921461833
1744592914,1921520810
1744592915,1921579777
1744592916,1921638838
1744592917,1921697853
1744592919,1921739519
1744592920,1921739659
1744592921,1921739659
1744592922,1921739659
1744592923,1921739659
1744592924,1921739659
1744592925,1921739659
1744592926,1921739659
1744592927,1921739659
