Timestamp,GPU
1744599990,2071954003
1744599991,2071954003
1744599992,2071954003
1744599993,2071954003
1744599994,2071954003
1744599995,2071954003
1744599996,2071954003
1744599998,2071954003
1744599999,2071954003
1744600000,2071954003
1744600001,2071954003
1744600002,2071961295
1744600003,2071978757
1744600004,2071996047
1744600005,2072013374
1744600006,2072030693
1744600007,2072048016
1744600009,2072065340
1744600010,2072082681
1744600011,2072100180
1744600012,2072117512
1744600013,2072134834
1744600014,2072152161
1744600015,2072169530
1744600016,2072186887
1744600017,2072204260
1744600018,2072221728
1744600019,2072239057
1744600021,2072256558
1744600022,2072273895
1744600023,2072291219
1744600024,2072308533
1744600025,2072325854
1744600026,2072343182
1744600027,2072360506
1744600028,2072377834
1744600029,2072395335
1744600030,2072412703
1744600031,2072430038
1744600033,2072447377
1744600034,2072464742
1744600035,2072482093
1744600036,2072499417
1744600037,2072516744
1744600038,2072534085
1744600039,2072551415
1744600040,2072568735
1744600041,2072586057
1744600042,2072603380
1744600044,2072620865
1744600045,2072638199
1744600046,2072655522
1744600047,2072672875
1744600048,2072690205
1744600049,2072707567
1744600050,2072724923
1744600051,2072742245
1744600052,2072759593
1744600053,2072776920
1744600054,2072794235
1744600056,2072811553
1744600057,2072828878
1744600058,2072846191
1744600059,2072863508
1744600060,2072880800
1744600061,2072898307
1744600062,2072915646
1744600063,2072932971
1744600064,2072950287
1744600065,2072967615
1744600066,2072984935
1744600068,2073002250
1744600069,2073019566
1744600070,2073036881
1744600071,2073054202
1744600072,2073071515
1744600073,2073088832
1744600074,2073099500
1744600075,2073099500
1744600076,2073099500
1744600077,2073099500
1744600078,2073099500
1744600080,2073099500
1744600081,2073099500
1744600082,2073099500
1744600083,2073099500
