Timestamp,GPU
1744666155,2654144170
1744666156,2654144170
1744666158,2654144170
1744666159,2654144170
1744666160,2654144170
1744666161,2654144170
1744666162,2654144170
1744666163,2654144170
1744666164,2654144170
1744666165,2654144170
1744666166,2654144170
1744666167,2654159249
1744666168,2654206367
1744666170,2654252925
1744666171,2654299238
1744666172,2654345503
1744666173,2654392114
1744666174,2654438597
1744666175,2654484659
1744666176,2654531007
1744666177,2654577400
1744666178,2654623538
1744666179,2654670319
1744666180,2654716483
1744666182,2654763118
1744666183,2654809369
1744666184,2654856320
1744666185,2654903449
1744666186,2654949873
1744666187,2654996120
1744666188,2655042544
1744666189,2655088731
1744666190,2655134957
1744666191,2655180890
1744666192,2655226934
1744666194,2655273359
1744666195,2655320043
1744666196,2655366326
1744666197,2655413084
1744666198,2655460184
1744666199,2655506801
1744666200,2655552801
1744666201,2655599422
1744666202,2655645936
1744666203,2655692524
1744666205,2655738607
1744666206,2655785313
1744666207,2655831552
1744666208,2655878475
1744666209,2655925401
1744666210,2655971848
1744666211,2656018505
1744666212,2656064727
1744666213,2656111498
1744666214,2656158440
1744666215,2656205281
1744666217,2656251525
1744666218,2656297327
1744666219,2656343258
1744666220,2656389294
1744666221,2656435454
1744666222,2656482325
1744666223,2656528751
1744666224,2656575278
1744666225,2656621629
1744666226,2656668478
1744666227,2656714794
1744666229,2656761836
1744666230,2656808363
1744666231,2656854631
1744666232,2656901270
1744666233,2656948517
1744666234,2656995181
1744666235,2657041757
1744666236,2657087954
1744666237,2657133844
1744666238,2657179764
1744666239,2657226499
1744666241,2657272554
1744666242,2657319338
1744666243,2657365907
1744666244,2657412659
1744666245,2657459172
1744666246,2657505505
1744666247,2657551796
1744666248,2657598943
1744666249,2657645242
1744666250,2657691515
1744666252,2657737802
1744666253,2657783913
1744666254,2657830522
1744666255,2657877377
1744666256,2657923794
1744666257,2657970536
1744666258,2658017155
1744666259,2658063749
1744666260,2658110759
1744666261,2658157244
1744666262,2658203968
1744666264,2658249957
1744666265,2658296335
1744666266,2658342689
1744666267,2658388694
1744666268,2658435250
1744666269,2658481962
1744666270,2658528470
1744666271,2658574795
1744666272,2658621430
1744666273,2658668151
1744666274,2658714541
1744666276,2658760895
1744666277,2658807469
1744666278,2658853890
1744666279,2658900505
1744666280,2658946734
1744666281,2658993042
1744666282,2659039793
1744666283,2659087169
1744666284,2659133335
1744666285,2659179387
1744666286,2659225625
1744666288,2659271874
1744666289,2659318991
1744666290,2659365419
1744666291,2659411961
1744666292,2659457935
1744666293,2659504174
1744666294,2659550786
1744666295,2659597028
1744666296,2659644025
1744666297,2659690405
1744666298,2659736889
1744666300,2659783094
1744666301,2659829602
1744666302,2659875970
1744666303,2659922286
1744666304,2659968717
1744666305,2660015410
1744666306,2660061712
1744666307,2660108428
1744666308,2660154692
1744666309,2660201307
1744666311,2660247658
1744666312,2660293773
1744666313,2660340676
1744666314,2660387257
1744666315,2660433605
1744666316,2660480219
1744666317,2660527105
1744666318,2660573320
1744666319,2660619806
1744666320,2660666421
1744666321,2660713058
1744666323,2660760211
1744666324,2660806820
1744666325,2660853003
1744666326,2660899669
1744666327,2660946156
1744666328,2660992963
1744666329,2661039989
1744666330,2661085981
1744666331,2661132760
1744666332,2661178936
1744666333,2661224785
1744666335,2661271017
1744666336,2661318032
1744666337,2661364471
1744666338,2661410488
1744666339,2661456631
1744666340,2661503142
1744666341,2661549592
1744666342,2661595637
1744666343,2661641860
1744666344,2661688746
1744666345,2661735584
1744666347,2661781779
1744666348,2661828284
1744666349,2661874742
1744666350,2661921972
1744666351,2661968637
1744666352,2662015129
1744666353,2662061297
1744666354,2662107900
1744666355,2662154594
1744666356,2662200082
1744666358,2662246519
1744666359,2662292697
1744666360,2662339078
1744666361,2662385812
1744666362,2662431804
1744666363,2662478083
1744666364,2662524480
1744666365,2662571149
1744666366,2662617525
1744666367,2662664093
1744666368,2662710596
1744666370,2662756814
1744666371,2662803195
1744666372,2662850014
1744666373,2662896280
1744666374,2662942531
1744666375,2662989414
1744666376,2663036577
1744666377,2663083124
1744666378,2663129354
1744666379,2663175992
1744666380,2663222205
1744666382,2663268825
1744666383,2663315100
1744666384,2663361593
1744666385,2663408472
1744666386,2663454279
1744666387,2663501019
1744666388,2663547171
1744666389,2663593359
1744666390,2663639410
1744666391,2663685789
1744666392,2663732453
1744666394,2663779094
1744666395,2663825409
1744666396,2663871741
1744666397,2663918432
1744666398,2663965430
1744666399,2664012159
1744666400,2664057917
1744666401,2664104966
1744666402,2664151637
1744666403,2664198218
1744666405,2664244436
1744666406,2664290738
1744666407,2664337464
1744666408,2664383726
1744666409,2664430265
1744666410,2664476489
1744666411,2664522927
1744666412,2664569444
1744666413,2664616070
1744666414,2664662710
1744666415,2664709271
1744666417,2664755915
1744666418,2664802372
1744666419,2664848836
1744666420,2664895284
1744666421,2664941927
1744666422,2664987607
1744666423,2665033927
1744666424,2665080698
1744666425,2665127085
1744666426,2665173726
1744666427,2665219641
1744666429,2665266272
1744666430,2665312540
1744666431,2665358841
1744666432,2665404830
1744666433,2665451221
1744666434,2665497336
1744666435,2665543290
1744666436,2665589830
1744666437,2665636636
1744666438,2665682405
1744666439,2665728658
1744666441,2665775373
1744666442,2665821689
1744666443,2665868608
1744666444,2665915440
1744666445,2665961703
1744666446,2666007871
1744666447,2666054842
1744666448,2666101137
1744666449,2666147291
1744666450,2666193525
1744666451,2666240222
1744666453,2666286098
1744666454,2666332750
1744666455,2666379373
1744666456,2666425660
1744666457,2666471856
1744666458,2666518248
1744666459,2666564627
1744666460,2666610666
1744666461,2666657010
1744666462,2666703852
1744666464,2666750276
1744666465,2666796936
1744666466,2666843127
1744666467,2666889512
1744666468,2666936387
1744666469,2666982527
1744666470,2667028937
1744666471,2667075817
1744666472,2667122275
1744666473,2667168304
1744666474,2667215068
1744666476,2667261565
1744666477,2667308011
1744666478,2667354307
1744666479,2667401078
1744666480,2667447809
1744666481,2667494516
1744666482,2667540657
1744666483,2667586974
1744666484,2667633415
1744666485,2667679988
1744666486,2667726282
1744666488,2667772785
1744666489,2667819267
1744666490,2667866549
1744666491,2667913092
1744666492,2667959308
1744666493,2668006259
1744666494,2668052639
1744666495,2668099270
1744666496,2668145774
1744666497,2668192667
1744666499,2668238756
1744666500,2668285190
1744666501,2668331868
1744666502,2668378870
1744666503,2668425756
1744666504,2668472345
1744666505,2668519387
1744666506,2668565703
1744666507,2668612337
1744666508,2668658677
1744666509,2668704782
1744666511,2668750323
1744666512,2668796951
1744666513,2668843227
1744666514,2668890060
1744666515,2668936357
1744666516,2668983003
1744666517,2669029637
1744666518,2669075800
1744666519,2669121825
1744666520,2669168609
1744666521,2669215266
1744666523,2669261540
1744666524,2669308379
1744666525,2669354405
1744666526,2669401454
1744666527,2669447853
1744666528,2669494194
1744666529,2669540499
1744666530,2669587760
1744666531,2669633847
1744666532,2669680325
1744666534,2669726400
1744666535,2669772148
1744666536,2669819185
1744666537,2669865801
1744666538,2669912179
1744666539,2669958450
1744666540,2670004851
1744666541,2670051035
1744666542,2670097458
1744666543,2670143737
1744666544,2670190465
1744666546,2670236984
1744666547,2670283175
1744666548,2670329359
1744666549,2670375922
1744666550,2670422776
1744666551,2670469118
1744666552,2670515069
