Node Binding: Process 7 [(p,q)=(3,1)] GPU: 7, CPU Cores: 10 - {61-79}
Node Binding: Process 2 [(p,q)=(2,0)] GPU: 2, CPU Cores: 10 - {40-58}
Node Binding: Process 3 [(p,q)=(3,0)] GPU: 3, CPU Cores: 10 - {60-78}
Node Binding: Process 1 [(p,q)=(1,0)] GPU: 1, CPU Cores: 10 - {20-38}
Node Binding: Process 4 [(p,q)=(0,1)] GPU: 4, CPU Cores: 10 - {1-19}
Node Binding: Process 5 [(p,q)=(1,1)] GPU: 5, CPU Cores: 10 - {21-39}
Node Binding: Process 0 [(p,q)=(0,0)] GPU: 0, CPU Cores: 10 - {0-18}
Node Binding: Process 6 [(p,q)=(2,1)] GPU: 6, CPU Cores: 10 - {41-59}
Local matrix size       = 11.6956 GiBs
Total device memory use = 12.7791 GiBs
--------------------------------------------------------------------------------------------------------------------------------------------------------------------
   %   | Column    | Step Time (s) ||         DGEMM GFLOPS         || pdfact (s) | pmxswp (s) | Lbcast (s) | laswp (s) | GPU Sync (s) | Step GFLOPS | Overall GFLOPS
       |           |               |  Small   |  First   | Second   |            |            |            |           |              |             |               
 42.5% | 000047360 |    0.0327995  | 4.473e+04| 6.207e+04| 7.044e+04|  1.989e-02 |  6.410e-03 |  2.342e-03 | 4.391e-03 |   3.827e-03  |  1.614e+05  |    2.380e+05   
 43.1% | 000048000 |    0.0313648  |          | 6.898e+04| 6.316e+04|            |            |  2.343e-02 | 4.202e-03 |   3.290e-03  |  1.655e+05  |    2.372e+05   
 43.7% | 000048640 |    0.0326959  | 4.512e+04| 6.219e+04| 7.270e+04|  2.002e-02 |  5.470e-03 |  2.333e-03 | 4.016e-03 |   3.731e-03  |  1.556e+05  |    2.364e+05   
 44.3% | 000049280 |    0.0303434  |          | 6.767e+04| 6.204e+04|            |            |  2.288e-02 | 3.959e-03 |   3.057e-03  |  1.643e+05  |    2.357e+05   
 44.8% | 000049920 |    0.0319613  | 5.265e+04| 5.877e+04| 6.919e+04|  1.959e-02 |  6.211e-03 |  2.217e-03 | 4.005e-03 |   3.821e-03  |  1.528e+05  |    2.349e+05   
 45.4% | 000050560 |    0.0296420  |          | 7.330e+04| 6.418e+04|            |            |  2.268e-02 | 3.978e-03 |   2.551e-03  |  1.613e+05  |    2.342e+05   
 46.0% | 000051200 |    0.0319456  | 5.400e+04| 6.166e+04| 6.733e+04|  1.983e-02 |  5.354e-03 |  2.253e-03 | 4.126e-03 |   3.371e-03  |  1.466e+05  |    2.334e+05   
 46.6% | 000051840 |    0.0293002  |          | 7.522e+04| 6.152e+04|            |            |  2.237e-02 | 3.992e-03 |   2.480e-03  |  1.564e+05  |    2.327e+05   
 47.1% | 000052480 |    0.0308801  | 5.528e+04| 6.468e+04| 6.218e+04|  1.941e-02 |  6.156e-03 |  2.100e-03 | 4.283e-03 |   2.869e-03  |  1.453e+05  |    2.319e+05   
 47.7% | 000053120 |    0.0287662  |          | 7.298e+04| 6.078e+04|            |            |  2.241e-02 | 3.806e-03 |   2.130e-03  |  1.526e+05  |    2.313e+05   
 48.3% | 000053760 |    0.0309173  | 5.773e+04| 6.259e+04| 6.857e+04|  1.966e-02 |  5.404e-03 |  2.106e-03 | 3.938e-03 |   2.939e-03  |  1.389e+05  |    2.304e+05   
 48.9% | 000054400 |    0.0280081  |          | 7.442e+04| 6.026e+04|            |            |  2.196e-02 | 3.559e-03 |   2.055e-03  |  1.499e+05  |    2.298e+05   
 49.4% | 000055040 |    0.0294658  | 4.917e+04| 6.506e+04| 8.049e+04|  1.936e-02 |  6.146e-03 |  2.054e-03 | 3.806e-03 |   1.838e-03  |  1.394e+05  |    2.290e+05   
 50.0% | 000055680 |    0.0286961  |          | 7.362e+04| 6.417e+04|            |            |  2.312e-02 | 3.620e-03 |   1.523e-03  |  1.399e+05  |    2.283e+05   
 50.6% | 000056320 |    0.0300540  | 4.766e+04| 6.590e+04| 7.113e+04|  1.978e-02 |  5.581e-03 |  2.054e-03 | 3.627e-03 |   2.303e-03  |  1.305e+05  |    2.275e+05   
 51.1% | 000056960 |    0.0274115  |          | 7.744e+04| 6.234e+04|            |            |  2.209e-02 | 3.374e-03 |   1.458e-03  |  1.398e+05  |    2.268e+05   
 51.7% | 000057600 |    0.0284915  | 5.570e+04| 6.339e+04| 8.502e+04|  1.919e-02 |  6.103e-03 |  1.975e-03 | 3.557e-03 |   1.435e-03  |  1.314e+05  |    2.260e+05   
 52.3% | 000058240 |    0.0274409  |          | 7.965e+04| 6.386e+04|            |            |  2.258e-02 | 3.325e-03 |   1.110e-03  |  1.332e+05  |    2.253e+05   
 52.9% | 000058880 |    0.0288806  | 5.137e+04| 6.314e+04| 7.525e+04|  1.926e-02 |  5.402e-03 |  1.974e-03 | 3.420e-03 |   1.935e-03  |  1.236e+05  |    2.245e+05   
 53.4% | 000059520 |    0.0260785  |          | 7.421e+04| 5.835e+04|            |            |  2.138e-02 | 3.164e-03 |   1.105e-03  |  1.335e+05  |    2.239e+05   
 54.0% | 000060160 |    0.0273708  | 6.035e+04| 6.362e+04| 8.279e+04|  1.883e-02 |  6.056e-03 |  1.841e-03 | 3.725e-03 |   8.968e-04  |  1.241e+05  |    2.232e+05   
 54.6% | 000060800 |    0.0265367  |          | 7.182e+04| 6.065e+04|            |            |  2.222e-02 | 3.138e-03 |   7.400e-04  |  1.249e+05  |    2.225e+05   
 55.2% | 000061440 |    0.0274947  | 6.248e+04| 6.582e+04| 7.674e+04|  1.900e-02 |  5.767e-03 |  1.876e-03 | 3.168e-03 |   1.443e-03  |  1.175e+05  |    2.217e+05   
 55.7% | 000062080 |    0.0253559  |          | 7.212e+04| 5.768e+04|            |            |  2.123e-02 | 3.066e-03 |   6.264e-04  |  1.242e+05  |    2.211e+05   
 56.3% | 000062720 |    0.0266901  | 6.082e+04| 6.701e+04| 7.448e+04|  1.861e-02 |  6.207e-03 |  1.799e-03 | 3.489e-03 |   6.405e-04  |  1.150e+05  |    2.203e+05   
 56.9% | 000063360 |    0.0252672  |          | 7.102e+04| 5.830e+04|            |            |  2.145e-02 | 3.056e-03 |   3.353e-04  |  1.183e+05  |    2.196e+05   
 57.5% | 000064000 |    0.0266700  | 5.801e+04| 6.494e+04| 7.949e+04|  1.863e-02 |  5.587e-03 |  1.796e-03 | 3.068e-03 |   1.034e-03  |  1.091e+05  |    2.189e+05   
 58.0% | 000064640 |    0.0240683  |          | 6.919e+04| 5.853e+04|            |            |  2.052e-02 | 3.081e-03 |   2.228e-05  |  1.177e+05  |    2.183e+05   
 58.6% | 000065280 |    0.0262594  | 5.907e+04| 6.522e+04| 7.101e+04|  1.834e-02 |  5.958e-03 |  1.662e-03 | 3.371e-03 |   8.794e-04  |  1.049e+05  |    2.175e+05   
 59.2% | 000065920 |    0.0237450  |          | 7.008e+04| 5.772e+04|            |            |  2.048e-02 | 2.834e-03 |   2.035e-05  |  1.129e+05  |    2.169e+05   
 59.8% | 000066560 |    0.0262258  | 6.284e+04| 6.525e+04| 6.934e+04|  1.852e-02 |  5.643e-03 |  1.672e-03 | 2.959e-03 |   9.660e-04  |  9.936e+04  |    2.161e+05   
 60.3% | 000067200 |    0.0231940  |          | 6.807e+04| 5.641e+04|            |            |  1.996e-02 | 2.771e-03 |   2.228e-05  |  1.092e+05  |    2.155e+05   
 60.9% | 000067840 |    0.0258248  | 5.187e+04| 6.485e+04| 6.512e+04|  1.821e-02 |  5.888e-03 |  1.586e-03 | 3.081e-03 |   8.435e-04  |  9.526e+04  |    2.147e+05   
 61.5% | 000068480 |    0.0230170  |          | 6.541e+04| 5.639e+04|            |            |  1.994e-02 | 2.616e-03 |   2.198e-05  |  1.038e+05  |    2.141e+05   
 62.1% | 000069120 |    0.0260452  | 5.376e+04| 6.332e+04| 6.273e+04|  1.833e-02 |  5.501e-03 |  1.589e-03 | 2.735e-03 |   1.188e-03  |  8.902e+04  |    2.133e+05   
 62.6% | 000069760 |    0.0227751  |          | 6.806e+04| 5.506e+04|            |            |  1.945e-02 | 2.866e-03 |   2.112e-05  |  9.876e+04  |    2.126e+05   
 63.2% | 000070400 |    0.0254776  | 5.015e+04| 6.133e+04| 6.055e+04|  1.802e-02 |  5.939e-03 |  1.491e-03 | 2.882e-03 |   1.013e-03  |  8.561e+04  |    2.119e+05   
 63.8% | 000071040 |    0.0228928  |          | 6.303e+04| 5.606e+04|            |            |  1.988e-02 | 2.571e-03 |   2.107e-05  |  9.235e+04  |    2.112e+05   
 64.4% | 000071680 |    0.0256499  | 5.051e+04| 6.419e+04| 5.972e+04|  1.826e-02 |  5.525e-03 |  1.494e-03 | 2.687e-03 |   1.240e-03  |  7.985e+04  |    2.104e+05   
 64.9% | 000072320 |    0.0223205  |          | 6.407e+04| 5.334e+04|            |            |  1.928e-02 | 2.548e-03 |   2.092e-05  |  8.884e+04  |    2.097e+05   
 65.5% | 000072960 |    0.0252009  | 4.509e+04| 6.235e+04| 4.994e+04|  1.799e-02 |  5.797e-03 |  1.414e-03 | 2.722e-03 |   1.067e-03  |  7.615e+04  |    2.090e+05   
 66.1% | 000073600 |    0.0223230  |          | 6.015e+04| 5.198e+04|            |            |  1.951e-02 | 2.371e-03 |   2.116e-05  |  8.315e+04  |    2.083e+05   
 66.7% | 000074240 |    0.0254571  | 4.496e+04| 6.288e+04| 4.642e+04|  1.823e-02 |  5.511e-03 |  1.420e-03 | 2.580e-03 |   1.144e-03  |  7.048e+04  |    2.075e+05   
 67.2% | 000074880 |    0.0218481  |          | 6.358e+04| 4.863e+04|            |            |  1.905e-02 | 2.339e-03 |   2.143e-05  |  7.934e+04  |    2.068e+05   
 67.8% | 000075520 |    0.0248484  | 4.336e+04| 6.504e+04| 4.141e+04|  1.795e-02 |  5.819e-03 |  1.319e-03 | 2.634e-03 |   8.079e-04  |  6.736e+04  |    2.060e+05   
 68.4% | 000076160 |    0.0220991  |          | 6.132e+04| 4.405e+04|            |            |  1.943e-02 | 2.208e-03 |   2.040e-05  |  7.308e+04  |    2.053e+05   
 69.0% | 000076800 |    0.0249803  | 4.284e+04| 6.424e+04| 2.071e+02|  1.814e-02 |  5.490e-03 |  1.319e-03 | 2.370e-03 |   8.182e-04  |  6.234e+04  |    2.045e+05   
 69.5% | 000077440 |    0.0216002  |          | 5.933e+04| 3.177e+02|            |            |  1.889e-02 | 2.170e-03 |   2.066e-05  |  6.947e+04  |    2.039e+05   
 70.1% | 000078080 |    0.0242321  | 3.893e+04| 6.317e+04|          |  1.788e-02 |  5.777e-03 |  1.233e-03 | 2.185e-03 |   1.288e-03  |  5.964e+04  |    2.031e+05   
 70.7% | 000078720 |    0.0216980  |          | 6.274e+04|          |            |            |  1.938e-02 | 1.975e-03 |   1.004e-04  |  6.409e+04  |    2.024e+05   
 71.3% | 000079360 |    0.0242720  | 4.077e+04| 6.412e+04|          |  1.817e-02 |  5.519e-03 |  1.229e-03 | 2.036e-03 |   1.205e-03  |  5.509e+04  |    2.016e+05   
 71.8% | 000080000 |    0.0213991  |          | 5.966e+04|          |            |            |  1.895e-02 | 2.043e-03 |   1.060e-04  |  6.003e+04  |    2.009e+05   
 72.4% | 000080640 |    0.0236187  | 4.898e+04| 6.061e+04|          |  1.788e-02 |  5.811e-03 |  1.146e-03 | 1.914e-03 |   1.085e-03  |  5.222e+04  |    2.001e+05   
 73.0% | 000081280 |    0.0217617  |          | 5.875e+04|          |            |            |  1.954e-02 | 1.837e-03 |   1.073e-04  |  5.436e+04  |    1.994e+05   
 73.6% | 000081920 |    0.0236526  | 4.784e+04| 5.900e+04|          |  1.812e-02 |  5.519e-03 |  1.145e-03 | 1.750e-03 |   1.036e-03  |  4.793e+04  |    1.986e+05   
 74.1% | 000082560 |    0.0214952  |          | 5.648e+04|          |            |            |  1.930e-02 | 1.832e-03 |   1.009e-04  |  5.050e+04  |    1.979e+05   
 74.7% | 000083200 |    0.0230043  | 4.455e+04| 5.830e+04|          |  1.780e-02 |  5.798e-03 |  1.055e-03 | 1.782e-03 |   7.652e-04  |  4.513e+04  |    1.972e+05   
 75.3% | 000083840 |    0.0217107  |          | 5.905e+04|          |            |            |  1.970e-02 | 1.670e-03 |   9.007e-05  |  4.570e+04  |    1.965e+05   
 75.9% | 000084480 |    0.0229052  | 4.521e+04| 5.896e+04|          |  1.805e-02 |  5.497e-03 |  1.050e-03 | 1.514e-03 |   6.979e-04  |  4.135e+04  |    1.957e+05   
 76.4% | 000085120 |    0.0215092  |          | 6.033e+04|          |            |            |  1.945e-02 | 1.699e-03 |   8.436e-05  |  4.198e+04  |    1.950e+05   
